회사명,거래소코드,회계년도,총자본증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),자본금순이익률(IFRS),유보율(IFRS),사내유보율(IFRS),자기자본배당률(IFRS),배당성향(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),부채비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),PER(최저)(IFRS),PBR(최저)(IFRS),PCR(최저)(IFRS),PSR(최저)(IFRS)
태원물산(주),001420,2017/12,-8.02,0.38,-21.71,-42.21,3.32,1.93,2.54,21.76,778.38,100,1.8,70.96,79.24,20.76,26.2,0.58,0.77,6.55,2.4,30.61,0.79,0,1.02
태원물산(주),001420,2020/12,0.27,-1.8,-25.35,0,-0.16,-0.07,-0.08,-0.71,752.96,0,1.16,0,82.57,17.43,21.11,0.43,0.51,4.3,2.58,0,0.59,36.63,1.12
태원물산(주),001420,2021/12,-2.24,-0.91,-9.95,0,0.55,0.21,0.26,2.14,745.42,0,1.29,496.26,83.69,16.31,19.49,0.39,0.47,3.87,2.3,371.71,0.98,48.6,2.05
태원물산(주),001420,2019/12,-0.4,-0.03,-0.04,51.26,2.46,1.41,1.67,14.17,768.2,100,1.94,115.72,84.31,15.69,18.61,0.57,0.68,5.76,3.61,48.4,0.83,17.69,1.19
태원물산(주),001420,2016/12,2.42,2.21,4.32,111.58,4.5,3.24,4.45,37.65,775.16,100,2.26,51.26,72.61,27.39,37.72,0.72,0.99,8.37,2.64,14.61,0.66,5.4,0.66
태평양물산(주),007980,2018/12,1.94,9.29,0.34,370.71,1.9,2.77,7.63,54.87,668.01,0,0,0,37.62,62.38,165.8,1.46,4.02,28.93,2.3,8.18,0.61,0,0.16
태평양물산(주),007980,2019/12,6.44,2.24,-4.41,-77.83,0.44,0.59,1.6,12.09,688.69,0,0.73,46.28,36.14,63.86,176.71,1.34,3.64,27.48,2.12,41.21,0.67,0,0.18
태평양물산(주),007980,2020/12,9.05,5.28,-20.36,30.72,0.72,0.72,2.02,15.8,719.66,0,0,0,34.89,65.11,186.61,0.99,2.79,21.89,1.54,13.29,0.26,2.53,0.1
태평양물산(주),007980,2021/12,17.64,6.27,11.92,17.07,0.76,0.74,2.23,18.5,770.08,0,0,0,31.52,68.48,217.26,0.98,2.96,24.5,1.46,18.67,0.41,0,0.14
태평양물산(주),007980,2016/12,-5.94,-19.32,1.91,0,-6.71,-8.71,-27.73,-221.89,600.44,0,0,0,28.95,71.05,245.47,1.3,4.13,33.08,1.89,0,0.79,3.87,0.17
태평양물산(주),007980,2017/12,-5.12,15.03,4.19,0,0.4,0.58,1.81,12.49,605.4,0,0,0,35.09,64.91,184.95,1.43,4.49,30.9,2.11,51.98,0.9,6.66,0.21
텔코웨어(주),078000,2018/12,5.6,2.68,1.8,19.48,15.05,5.18,5.8,126.16,2774.05,0,3.3,57.68,88,12,13.63,0.34,0.39,8.38,3.19,17.98,1.12,13.75,2.71
텔코웨어(주),078000,2016/12,-3.08,0.64,-31.12,-45.56,10.78,3.74,4.2,87.74,2665.54,0,2.67,63.8,90.75,9.25,10.19,0.35,0.39,8.14,3.17,24.2,1.12,23.12,2.61
텔코웨어(주),078000,2020/12,-3.33,-0.95,-12.89,-55.04,5.23,1.52,1.72,37.88,2759.51,0,2.46,141.85,89.37,10.63,11.89,0.29,0.33,7.24,2.48,50.45,0.95,294.39,2.64
텔코웨어(주),078000,2021/12,-0.73,-0.55,-4.34,-3.69,5.27,1.5,1.67,36.48,2747.56,0,2.57,153.43,89.53,10.47,11.69,0.28,0.32,6.93,2.69,56.35,1.03,10.48,2.97
텔코웨어(주),078000,2019/12,1.2,0.29,-0.84,-33.22,10.13,3.35,3.82,84.25,2780.43,0,2.79,73.08,87.22,12.78,14.66,0.33,0.38,8.31,2.66,29.21,1.2,0,2.96
텔코웨어(주),078000,2017/12,2.71,2.44,1.24,20.35,12.82,4.51,4.98,105.59,2716.58,100,3.03,61.49,90.51,9.49,10.49,0.35,0.39,8.24,3.76,19.47,1.04,10.52,2.5
티와이엠(주),002900,2018/12,3.11,2.7,12.67,0,-1.41,-1.57,-5.08,-16.19,222.99,0,0.47,0,30.92,69.08,223.46,1.11,3.6,11.47,1.62,0,0.76,4.24,0.21
티와이엠(주),002900,2019/12,16.84,40.68,-3.21,0,0.86,0.84,2.46,6.53,140.54,0,0,0,37.22,62.78,168.64,0.98,2.86,7.59,1.49,17.3,0.37,6.67,0.15
티와이엠(주),002900,2020/12,6.76,11.32,6.69,96.08,1.58,1.49,3.91,9.4,150.98,0,0,0,38.81,61.19,157.65,0.94,2.47,5.94,1.52,13.28,0.5,3.26,0.21
티와이엠(주),002900,2021/12,18.99,48.62,14.26,639.11,10.24,9.71,22.04,63.27,233.58,0,1.19,6.45,48.47,51.53,106.3,0.95,2.15,6.18,1.7,4.45,0.85,13.16,0.46
티와이엠(주),002900,2017/12,-6.32,-24.11,-9.54,0,-7.94,-7.72,-22.19,-80.88,214.5,0,0.95,0,31.04,68.96,222.17,0.97,2.79,10.18,1.49,0,1.05,6.19,0.31
티와이엠(주),002900,2016/12,3.41,0.22,3.03,0,1.07,1.13,2.9,11.99,314.42,0,0.48,16.68,38.31,61.69,161,1.06,2.72,11.25,1.73,21.27,0.64,6.69,0.23
티케이지휴켐스(주),069260,2018/12,-2.9,9.27,9.85,-21.62,12.26,10.92,15.11,228.78,1558.47,0,7.29,50.38,76.65,23.35,30.46,0.89,1.23,18.66,3.22,9,1.42,7.23,1.1
티케이지휴켐스(주),069260,2019/12,5.9,0.82,-13.52,-24.64,10.68,8.12,10.86,172.41,1619.95,0,5.89,54.44,72.97,27.03,37.04,0.76,1.02,16.14,3.01,11.43,1.33,7.44,1.22
티케이지휴켐스(주),069260,2020/12,-5.24,2.42,-10.04,-30.08,8.3,5.67,7.47,120.54,1658.52,0,5.75,77.87,78.87,21.13,26.79,0.68,0.9,14.52,2.82,10.04,0.8,5.49,0.83
티케이지휴켐스(주),069260,2021/12,9.15,4.3,45.1,47.59,8.44,8.22,10.67,177.9,1728.67,0,5.51,52.76,75.37,24.63,32.69,0.97,1.26,21.07,4.24,11.8,1.32,10.31,1
티케이지휴켐스(주),069260,2017/12,24,19.19,19.14,160.08,17.18,15.21,21.93,291.89,1469.1,0,9.71,48.17,68.11,31.89,46.81,0.89,1.28,16.99,2.89,6.89,1.56,5.17,1.18
티케이지휴켐스(주),069260,2016/12,4.87,3.62,0.01,22.17,7.87,6.7,9.41,112.23,1222.35,0,3.89,42.04,70.86,29.14,41.12,0.85,1.2,14.26,2.97,12.03,1.18,4.83,0.95
파미셀(주),005690,2018/12,-7.27,-15.19,12.52,0,-44.73,-20.64,-24.51,-42.85,58.79,0,0,0,80.33,19.67,24.48,0.46,0.55,0.96,2.92,0,6.81,92.59,11.12
파미셀(주),005690,2017/12,-37.47,-40.81,-9.49,0,-155.56,-47.31,-52.06,-134.25,92.12,0,0,0,87.83,12.17,13.86,0.3,0.33,0.86,3.33,0,4.21,0,8.32
파미셀(주),005690,2020/12,10.24,10.84,16.22,20.58,13.88,7.88,9.65,17.48,90.86,0,0,0,81.88,18.12,22.13,0.57,0.7,1.26,3.1,86.36,8.03,50.42,11.99
파미셀(주),005690,2021/12,37.38,14.44,34.81,81.49,18.69,11.49,15.54,31.73,118.38,0,0,0,68.21,31.79,46.61,0.61,0.83,1.7,2.36,75.63,11.13,0,14.14
파미셀(주),005690,2016/12,-0.14,3.56,10.58,0,-2.43,-0.66,-0.73,-2.34,224.45,0,0,0,92.78,7.22,7.78,0.27,0.3,0.96,3.07,0,4.23,236.81,8.41
파미셀(주),005690,2019/12,7.02,8.48,14.57,0,13.38,7.1,8.78,14.5,72.23,0,0,0,81.43,18.57,22.8,0.53,0.66,1.08,2.78,90.76,7.89,0,12.15
팜젠사이언스(주),004720,2018/12,43.48,11.21,11.59,8.14,4.98,5.34,8.22,77.67,893.4,0,0,0,58.03,41.97,72.31,1.07,1.65,15.59,3.06,13.21,1.05,13.71,0.66
팜젠사이언스(주),004720,2019/12,3.36,1.23,6.77,-81.67,0.86,0.82,1.42,13.99,895.5,0,0,0,56.84,43.16,75.94,0.95,1.66,16.36,2.24,68.27,0.98,21.98,0.58
팜젠사이언스(주),004720,2020/12,25.4,30.46,1.55,0,-2.41,-2.04,-3.51,-35.27,929.13,0,0,0,59.13,40.87,69.11,0.85,1.46,14.64,2.02,0,0.8,20.71,0.61
팜젠사이언스(주),004720,2021/12,28.51,3.39,13.72,0,-3.83,-2.9,-5.51,-56.22,927.41,0,0,0,47.57,52.43,110.2,0.76,1.44,14.68,1.6,0,1.7,15.71,1.13
팜젠사이언스(주),004720,2017/12,5.98,38.86,11.6,18.91,5.14,6.18,9.33,76.92,816.59,0,0,0,74.87,25.13,33.56,1.2,1.82,14.96,3.57,16.26,1.33,47.6,0.84
팜젠사이언스(주),004720,2016/12,38.48,26.55,18.44,71.99,4.82,6.22,10.47,70.86,644.32,0,0,0,57.15,42.85,74.98,1.29,2.17,14.69,3.18,17.48,1.68,7.85,0.84
팬오션(주),028670,2018/12,6.12,10.51,16.12,-1.01,6.17,3.66,5.77,26.98,390.59,0,0,0,64.68,35.32,54.61,0.59,0.94,4.37,1.62,15.3,0.84,7.92,0.94
팬오션(주),028670,2016/12,0.74,5.1,-8.76,60.66,5.65,2.14,3.69,17.16,371.7,0,0,0,59.18,40.82,68.98,0.38,0.65,3.03,0.9,16.22,0.59,6.12,0.92
팬오션(주),028670,2020/12,3.36,-3.14,-2.46,-40.84,4.32,2.03,3.22,17.01,419.52,0,0.96,29.39,61.14,38.86,63.57,0.47,0.75,3.93,1.28,12.08,0.4,2.4,0.52
팬오션(주),028670,2021/12,39.65,27.56,93.51,479.2,12.94,9.68,16.67,98.52,562.7,0,1.51,10.15,55.84,44.16,79.07,0.75,1.29,7.61,1.78,4.52,0.68,3.11,0.58
팬오션(주),028670,2019/12,8.39,9.34,-7.77,6.56,7.13,3.64,5.6,28.75,436.39,0,0,0,65.24,34.76,53.27,0.51,0.79,4.03,1.46,13.93,0.75,5.41,0.99
팬오션(주),028670,2017/12,-10.3,-5.85,25.32,60.44,7.24,3.61,5.95,27.26,343.98,0,0,0,62.11,37.89,61,0.5,0.82,3.77,1.26,13.85,0.85,8.2,1
퍼스텍(주),010820,2018/12,-5.45,-39.2,-6.05,0,-27.02,-21.51,-68.1,-152.06,69.45,0,0,0,24.57,75.43,306.95,0.8,2.52,5.63,1.16,0,3.34,5.7,0.91
퍼스텍(주),010820,2019/12,13.33,-30.92,-4,0,-8.3,-6.12,-31.41,-44.85,17.24,0,0,0,14.98,85.02,567.61,0.74,3.78,5.4,0.92,0,2.94,2.47,0.6
퍼스텍(주),010820,2020/12,-0.8,63.92,4.56,0,5.4,3.93,19.81,30.08,86.64,0,0,0,24.75,75.25,304.02,0.73,3.67,5.57,0.91,7.31,1.19,4.72,0.39
퍼스텍(주),010820,2021/12,2.75,-2.93,3.5,-45.67,2.83,2.12,8.79,16.12,81.19,0,0,0,23.38,76.62,327.64,0.75,3.1,5.69,0.98,23.69,2.15,0,0.67
퍼스텍(주),010820,2016/12,-2.61,-1.25,6.37,0,-0.49,-0.37,-1.04,-2.85,172.95,0,0,0,35.54,64.46,181.35,0.75,2.13,5.83,1.16,0,2.88,0,1.1
퍼스텍(주),010820,2017/12,-5.15,1.97,2.72,0,0.61,0.49,1.34,3.68,178.31,0,0,0,38.21,61.79,161.71,0.8,2.18,5.99,1.27,172.84,2.66,14.22,1.06
페이퍼코리아(주),001020,2018/12,-3.09,-55.41,-20.28,0,-29.75,-12.33,-105.66,-179.99,-8.27,0,0,0,7.31,92.69,1267.98,0.41,3.55,6.05,0.47,0,1.11,0,0.19
페이퍼코리아(주),001020,2019/12,-9.36,-29.28,18.2,0,-10.35,-5.4,-82.55,-57.85,-46.97,0,0,0,5.7,94.3,1653.17,0.52,7.97,5.59,0.56,0,2.02,1.99,0.21
페이퍼코리아(주),001020,2020/12,-12.93,-13.31,13.29,0,-6.81,-4.53,-79.58,-55.27,10.35,0,0,0,5.68,94.32,1660.84,0.66,11.68,8.11,0.71,0,0.92,0.41,0.07
페이퍼코리아(주),001020,2021/12,1.18,11.06,-10.26,0,-2.73,-1.74,-29.2,-32.31,12.3,0,0,0,6.23,93.77,1504.19,0.64,10.69,11.83,0.68,0,2.28,0,0.22
페이퍼코리아(주),001020,2017/12,3.46,-48,-16.04,0,-47.83,-24.89,-105.4,-166.23,177.76,0,0,0,15.89,84.11,529.44,0.52,2.2,3.48,0.68,0,0.84,0,0.26
페이퍼코리아(주),001020,2016/12,-4.58,4.21,18.75,0,-11.31,-6.97,-23.03,-34.8,30.01,0,0,0,31.61,68.39,216.36,0.62,2.04,3.08,0.88,0,0.57,0,0.29
평화산업(주),090080,2018/12,0.32,-63.89,3.8,0,-12.72,-23.67,-89.58,-227.84,36.36,0,0,0,14,86,614.49,1.86,7.04,17.91,2.53,0,2.21,0,0.16
평화산업(주),090080,2019/12,5.91,31.28,5.08,0,-3,-5.69,-36.2,-45.78,20.7,0,0,0,17.35,82.65,476.42,1.9,12.06,15.25,2.25,0,1.23,0,0.11
평화산업(주),090080,2020/12,5.68,-18.77,-3.82,0,-1.8,-3.11,-20.32,-22.22,-1.95,0,0,0,13.34,86.66,649.84,1.72,11.28,12.33,2.03,0,1.57,1.97,0.12
평화산업(주),090080,2021/12,7.55,-0.2,24.78,0,-0.05,-0.11,-0.86,-0.84,-2.14,0,0,0,12.38,87.62,708.07,2.02,15.71,15.39,2.31,0,2.27,5.84,0.14
평화산업(주),090080,2017/12,9.48,18.2,-0.83,0,-2.19,-4.12,-10.97,-37.85,275.15,0,0,0,38.88,61.12,157.17,1.88,5,17.26,3,0,0.76,9.22,0.16
평화산업(주),090080,2016/12,0.32,-0.23,2.32,-23.8,0.63,1.26,3.49,11.04,217.59,0,0.53,15.06,36.02,63.98,177.66,1.99,5.5,17.4,3.11,25.9,0.92,2.52,0.16
평화홀딩스(주),010770,2018/12,4.34,8.61,0.18,150.25,69.15,6.96,10.25,187.27,1817.76,0,1.49,15.17,69.25,30.75,44.41,0.1,0.15,2.71,0.31,3.36,0.34,6.28,2.33
평화홀딩스(주),010770,2017/12,-1.79,2.64,27.57,18.41,27.68,2.82,4.33,74.83,1666.9,0,1.62,37.95,66.53,33.47,50.32,0.1,0.16,2.7,0.29,8.7,0.38,12.85,2.41
평화홀딩스(주),010770,2020/12,-19.12,-16.82,-5.06,0,-123.67,-11.18,-16.71,-279.58,1434.9,0,1.87,0,67.95,32.05,47.16,0.09,0.14,2.26,0.27,0,0.23,3.92,1.47
평화홀딩스(주),010770,2019/12,0.65,-3.97,-12.08,0,-20.44,-1.77,-2.61,-48.67,1742.17,0,1.56,0,66.07,33.93,51.35,0.09,0.13,2.38,0.27,0,0.36,11.32,2.66
평화홀딩스(주),010770,2021/12,-6.21,-8.34,-7.37,0,-47.31,-4.57,-6.8,-99.07,1308.17,0,2.04,0,66.41,33.59,50.58,0.1,0.14,2.09,0.29,0,0.51,16.54,3.29
평화홀딩스(주),010770,2016/12,0.19,2.6,7.91,15.32,29.82,2.36,3.75,63.2,1621.87,0,1.66,44.92,63.65,36.35,57.1,0.08,0.13,2.12,0.21,9.48,0.36,6.81,2.83
포스코스틸리온(주),058430,2018/12,6.44,0.73,3.71,-45.92,1.12,2.45,4.66,34.39,640.79,0,1.35,29.08,51.22,48.78,95.22,2.18,4.15,30.6,4.61,10.29,0.49,7.47,0.12
포스코스틸리온(주),058430,2019/12,9.13,-0.82,-3.11,-71.75,0.33,0.64,1.32,9.71,634.74,0,1.09,82.35,46.55,53.45,114.81,1.96,4.02,29.65,3.83,31.71,0.43,0,0.1
포스코스틸리온(주),058430,2016/12,-7.51,15.78,-2.2,130.37,3.94,7.64,15.75,101.42,591.01,0,2.89,19.72,54.15,45.85,84.66,1.94,3.99,25.71,3.76,3.33,0.51,2.71,0.13
포스코스틸리온(주),058430,2021/12,22.33,40.42,52.72,2027.05,7.21,18.59,35.42,319.3,953.07,0,1.9,6.26,55.72,44.28,79.46,2.58,4.91,44.3,5.43,1.01,0.32,2.77,0.07
포스코스틸리온(주),058430,2020/12,-2.12,2.07,-2.16,54.53,0.52,0.96,2.02,15.01,649.92,0,1.33,66.62,48.54,51.46,106,1.86,3.91,29.01,3.54,10.59,0.22,0.49,0.05
포스코스틸리온(주),058430,2017/12,6.48,6.42,14.76,-37.3,2.16,4.83,8.92,63.59,635.39,0,2.04,23.59,54.12,45.88,84.77,2.24,4.14,29.51,4.88,8.51,0.76,5.29,0.18
포스코홀딩스(주),005490,2018/12,0.81,-1.46,7.37,-57.87,3.5,1.99,2.35,222.34,9602.43,0,0.88,37.29,83.64,16.36,19.56,0.57,0.67,63.56,3.69,19.18,0.47,4.31,0.67
포스코홀딩스(주),005490,2019/12,2.93,0.76,-0.93,9.61,3.87,2.14,2.59,243.72,9668.28,0,0.7,27.26,81.88,18.12,22.13,0.55,0.67,62.96,3.21,14.94,0.39,4.88,0.58
포스코홀딩스(주),005490,2017/12,3.14,3.64,17.38,42.61,8.92,4.81,5.64,527.71,9741.25,0,0.61,11,85.56,14.44,16.87,0.54,0.63,59.19,3.69,8.27,0.47,5.92,0.74
포스코홀딩스(주),005490,2021/12,13.11,8.69,50.59,436.43,12.98,8.56,11.01,1074.05,10584.78,0,0.77,7.3,76.33,23.67,31.01,0.66,0.85,82.75,2.97,4.08,0.44,4.42,0.53
포스코홀딩스(주),005490,2016/12,1.45,3.03,-5.01,35.41,7.34,3.45,4.09,370.03,9407.18,0,1.04,25.77,85.16,14.84,17.43,0.47,0.56,50.42,3.04,7.6,0.31,3.53,0.56
포스코홀딩스(주),005490,2020/12,1.95,-1.1,-12.72,-17.85,3.64,1.72,2.13,200.22,9747.83,0,0.76,35.47,79.43,20.57,25.89,0.47,0.58,54.95,2.43,12.01,0.26,2.25,0.44
프레스티지바이오파마,950210,2021/06,0,0,0,0,0,-1.05,-1.1,-1.07,-2.91,0,0,0,95.28,4.72,4.95,0,0,0,0,0,0.47,0,0
피아이첨단소재(주),178920,2021/12,17.06,15.2,15.31,53.39,21.2,14.6,21.03,435.87,2119.47,0,9.82,50.01,68.9,31.1,45.13,0.69,0.99,20.56,2.25,19.27,4.4,13.93,4.09
하나제약(주),293480,2018/12,71.66,153.74,9.69,7.65,17.12,13.64,18.28,369.64,2466.45,0,2.19,17.23,84.74,15.26,18.01,0.8,1.07,21.59,3.14,8.34,1.12,7.91,1.43
하나제약(주),293480,2021/12,9.73,8.4,10.77,88.1,14.26,9.66,11.57,329.84,2857.51,0,3.5,31.49,83,17,20.48,0.68,0.81,23.13,4.1,11.55,1.4,12.61,1.65
하나제약(주),293480,2020/12,5.15,5.47,6.59,-47.38,8.4,5.52,6.58,183.86,2902.89,0,3.45,53.86,84.02,15.98,19.02,0.66,0.78,21.89,4.08,15.88,1.09,15.18,1.33
하나제약(주),293480,2019/12,8.52,7.28,8.84,8.16,17.01,11.2,13.3,349.43,2754.12,0,3.28,25.56,83.77,16.23,19.38,0.66,0.78,20.54,4.17,11.5,1.57,10.27,1.96
하이트진로(주),000080,2018/12,-2.55,-4.39,-0.44,33.76,1.5,0.74,2,6.75,246.35,100,4.59,224.31,36.67,63.33,172.67,0.49,1.33,4.49,0.78,43.48,1.09,7.78,0.65
하이트진로(주),000080,2019/12,-5.57,-11.06,10.41,0,-2.22,-1.26,-3.54,-11.03,209.87,0,4.52,0,34.54,65.46,189.52,0.57,1.59,4.96,0.88,0,1.28,74.56,0.62
하이트진로(주),000080,2020/12,-0.99,0.65,11.97,0,2.54,1.67,4.8,14.13,211.78,0,4.81,100.53,35.11,64.89,184.8,0.66,1.89,5.56,1.01,28.92,1.69,4.33,0.74
하이트진로(주),000080,2021/12,10.65,2.01,-3.52,39.18,3.67,2.22,6.6,19.67,217.71,0,5.03,77.04,32.37,67.63,208.93,0.61,1.8,5.36,0.91,28.25,2.22,3.33,1.04
하이트진로(주),000080,2016/12,-1.69,-2.09,-1.57,2.43,2.96,1.46,3.6,13.12,277.6,0,4.72,129.87,40.59,59.41,146.34,0.49,1.22,4.44,0.83,29.67,1.32,8.56,0.88
하이트진로(주),000080,2017/12,3.75,-4.46,1.69,-61.52,1.12,0.56,1.43,5.05,261.51,0,4.39,300.04,37.38,62.62,167.51,0.5,1.28,4.51,0.82,75.76,1.35,4.11,0.85
하이트진로홀딩스(주),000140,2016/12,-7.76,2.29,0.27,31.41,55.53,1.42,2.5,20.49,800.53,0,0.45,18.09,59.87,40.13,67.03,0.03,0.04,0.37,0.06,10.74,0.27,13.2,5.96
하이트진로홀딩스(주),000140,2018/12,0.22,0.9,-11.93,-46.82,22.76,0.47,0.76,6.39,809.65,0,0.44,58.06,61.36,38.64,62.96,0.02,0.03,0.28,0.05,20.04,0.15,15.36,4.56
하이트진로홀딩스(주),000140,2019/12,-0.09,0.25,1.69,19.94,26.84,0.56,0.91,7.66,813.81,0,0.77,84.51,61.57,38.43,62.42,0.02,0.03,0.29,0.05,17.99,0.16,16.6,4.83
하이트진로홀딩스(주),000140,2021/12,-0.14,0.84,12.29,35.29,44.22,1.09,1.76,15.02,824.59,0,0.97,55.39,62.44,37.56,60.14,0.02,0.04,0.34,0.07,15.51,0.27,15.2,6.86
하이트진로홀딩스(주),000140,2017/12,-1.13,0.66,-13.64,-41.38,37.69,0.87,1.44,12.01,806.03,0,0.33,23.18,60.95,39.05,64.07,0.02,0.04,0.32,0.06,16.15,0.23,15.29,6.09
하이트진로홀딩스(주),000140,2020/12,0.04,0.48,5.98,44.91,36.7,0.81,1.31,11.1,818.45,100,0.87,66.63,61.84,38.16,61.7,0.02,0.04,0.3,0.06,14.59,0.19,14.5,5.36
한국가스공사(주),036460,2018/12,6.91,1.75,18.66,0,1.22,0.84,4.35,66.15,1456.33,0,1.68,39.04,18.75,81.25,433.42,0.68,3.56,54.13,0.85,12.9,0.6,0,0.16
한국가스공사(주),036460,2019/12,-1.36,-5.32,-4.33,-73.27,0.34,0.22,1.18,17.68,1374.68,0,0.5,40.8,17.99,82.01,455.76,0.64,3.47,51.79,0.78,41.74,0.54,2.6,0.14
한국가스공사(주),036460,2020/12,-8.35,-2.17,-16.31,0,-0.47,-0.26,-1.41,-20.28,1354,0,0,0,19.21,80.79,420.64,0.56,3.02,43.34,0.69,0,0.24,0.52,0.08
한국가스공사(주),036460,2021/12,20.16,13.22,30.76,0,2.27,1.58,8.5,128.8,1541.81,0,3.15,39.38,18.1,81.9,452.57,0.7,3.74,56.67,0.85,4.67,0.4,0,0.11
한국가스공사(주),036460,2017/12,-6.11,-11.23,4.35,0,-4.85,-2.8,-13.81,-221.34,1429.97,0,0,0,19.7,80.3,407.66,0.58,2.85,45.62,0.72,0,0.57,2.23,0.18
한국가스공사(주),036460,2016/12,-6.83,-11.28,-20.82,0,-4.23,-2.19,-10.24,-185,1620.63,0,0,0,20.83,79.17,380.02,0.52,2.42,43.72,0.66,0,0.38,0.68,0.14
한국공항(주),005430,2016/12,-2.5,4.76,3.04,111.24,3.64,4.37,5.94,101.55,1652.73,0,0.55,9.51,76.32,23.68,31.02,1.2,1.63,27.93,4.56,5.42,0.32,2.22,0.2
한국공항(주),005430,2018/12,1.63,1.39,9.14,-16.95,3.87,4.55,5.93,117.5,1898.42,0,0.97,16.44,76.62,23.38,30.51,1.17,1.53,30.34,5.04,6.13,0.37,10.66,0.24
한국공항(주),005430,2019/12,10,1.05,1.24,-11.55,3.38,3.8,5.18,103.93,1919.43,0,0.96,18.59,70.39,29.61,42.06,1.12,1.53,30.71,4.21,7.14,0.38,2.74,0.24
한국공항(주),005430,2021/12,-9.54,5.82,17.21,0,0.71,0.58,0.83,14.73,1730.69,0,0,0,76.39,23.61,30.92,0.83,1.17,20.82,2.81,49.96,0.41,7.25,0.35
한국공항(주),005430,2017/12,11.77,12.47,-0.48,39.32,5.09,5.83,7.61,141.48,1870.97,0,0.49,6.83,76.8,23.2,30.21,1.14,1.49,27.8,4.89,5.32,0.39,2.35,0.27
한국공항(주),005430,2020/12,-7.66,-14.34,-42.17,0,-15.33,-9.88,-14.54,-272.27,1630.12,0,0,0,65.3,34.7,53.14,0.64,0.95,17.76,2.01,0,0.24,3.22,0.23
한국내화(주),010040,2018/12,-5.05,5.08,-11.38,-38.59,2.98,3.41,5.66,62.55,1086.36,0,0.58,10.41,63.27,36.73,58.04,1.14,1.9,20.96,2.86,9.38,0.52,3.01,0.28
한국내화(주),010040,2019/12,2.3,8.53,-6.59,-40.06,1.91,2.07,3.18,37.49,1146.81,0,0.53,17.36,67.13,32.87,48.97,1.08,1.66,19.58,3.11,19.1,0.59,13.22,0.37
한국내화(주),010040,2020/12,-3.07,2.64,-9.01,-65.57,0.72,0.72,1.04,12.91,1179.3,0,0.54,52.96,71.09,28.91,40.68,0.99,1.43,17.82,3.2,27.5,0.29,14.85,0.2
한국내화(주),010040,2021/12,56.99,75.25,7.04,356.97,3.09,2.59,3.4,42.19,1263.03,0,0.49,18.39,79.35,20.65,26.02,0.84,1.1,13.64,3.51,16.28,0.44,13.49,0.5
한국내화(주),010040,2016/12,2.16,6.48,-3.43,10.62,2.22,2.82,5.47,50.14,899.12,0,0.49,9.27,52.55,47.45,90.31,1.27,2.47,22.6,2.62,10.43,0.56,7.47,0.23
한국내화(주),010040,2017/12,4.79,14.03,4.66,103.16,4.31,5.53,10.07,101.86,1031.66,0,0.43,4.57,57.18,42.82,74.9,1.28,2.34,23.66,2.85,5.72,0.55,0,0.25
한국단자공업(주),025540,2018/12,-2.46,1.77,0.7,-23.65,4.65,4.15,5.33,644.01,12099.12,0,0.74,13.97,79.69,20.31,25.49,0.89,1.15,138.63,4.07,10.7,0.58,9.96,0.5
한국단자공업(주),025540,2019/12,1.13,1.57,3.63,-29.48,3.16,2.95,3.69,454.12,12290.97,0,0.73,19.82,80.04,19.96,24.94,0.93,1.17,143.66,4.63,16.3,0.61,6.28,0.52
한국단자공업(주),025540,2020/12,10.55,7.06,1.95,97.41,6.12,5.5,6.99,896.49,13225.21,0,0.67,9.94,77.51,22.49,29.02,0.9,1.14,146.46,4.22,4.38,0.3,1.83,0.27
한국단자공업(주),025540,2021/12,9.71,9.09,19.01,12,5.76,5.59,7.24,1004.07,14431.39,0,0.62,8.88,77.07,22.93,29.76,0.97,1.26,174.3,4.27,12.09,0.85,25.95,0.7
한국단자공업(주),025540,2017/12,6.92,10.47,6.74,-28.44,6.13,5.55,7.39,843.46,11886.93,0,0.75,10.67,76.37,23.63,30.93,0.91,1.21,137.66,3.65,15.55,1.12,10.48,0.95
한국단자공업(주),025540,2016/12,19.41,9.92,10.94,4.06,9.14,8.74,11.38,1178.76,10751.23,100,0.83,7.64,73.92,26.08,35.28,0.96,1.24,128.96,4.13,11.54,1.29,5.14,1.05
한국석유공업(주),004090,2018/12,9.93,0.61,19.18,-55.23,1.86,2.02,2.94,133.05,4531.13,0,0.63,21.5,65.64,34.36,52.35,1.08,1.58,71.53,3.44,13.95,0.42,0,0.26
한국석유공업(주),004090,2017/12,11.4,15.96,4.52,19.93,4.95,4.98,7.08,297.18,4440.53,0,0.87,13.25,71.71,28.29,39.44,1.01,1.43,60.02,3.4,6.45,0.44,6.01,0.32
한국석유공업(주),004090,2020/12,12.98,3.33,-3.6,0,2.26,2.21,3.75,164.9,4500.29,100,0.67,18.19,56.64,43.36,76.55,0.98,1.66,72.96,2.4,7.26,0.28,3.02,0.16
