회사명,거래소코드,회계년도,[제조]유동부채비율(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]차입금의존도(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]금융비용 대 총비용비율(IFRS),[제조]설비투자효율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]자본금회전률(IFRS),[제조]총자본투자효율(IFRS),[제조]총자본회전률(IFRS),[제조]유동자산증가율(IFRS),[제조]매출액증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출채권회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]부채비율(IFRS),[제조]유동비율(IFRS),[제조]자기자본배율(IFRS),[제조]당좌비율(IFRS),[제조]순운전자본비율(IFRS),[제조]현금비율(IFRS),[제조]타인자본회전률(IFRS),[제조]정상영업이익증가율(IFRS),[제조]총자본순이익률(IFRS)
신라젠(주),215600,2017/12,5.39,-255.58,-8.29,0,-600.73,-299.08,1.21,-7.14,5.5,-1811.58,-26.7,0.41,-7.34,0.04,-15.62,4.65,0,-13.04,3.03,0,10.29,0,9.8,1068.9,800.8,1068.9,47.6,171.49,0.26,0,-10.87
신성델타테크(주),065350,2017/12,53.27,1.48,-9.83,76.8,8.61,15.56,29.55,4.8,0.8,38.33,7.21,16.43,14.6,0.79,-33.97,16.78,16.25,2.28,9.22,34.36,2.09,83.75,86.36,65.05,1015.88,55.8,-9.99,6.25,1.64,86.62,1.18
신신제약(주),002800,2017/12,34.27,6.04,14.65,-16.03,6.09,14.12,10.88,16.36,0.16,138.84,4.76,9.15,29.2,0.84,18.99,6.31,34.67,8.6,2.44,9.18,2.27,65.33,50.92,229.43,689.11,192.89,29.39,37.29,2.02,-14.58,5.05
신원종합개발(주),017000,2017/12,93.11,7.31,60.07,520.17,3.77,8.32,22.12,38.73,-0.21,5121.48,4.8,3.64,15.1,1.57,61.66,66.7,9.76,24.93,284.2,5.37,425.01,90.24,136.79,229.73,120.77,150.81,51.01,21.8,2.91,760.69,11.47
신일제약(주),012790,2017/12,9.09,16.09,4.56,-18.33,12.88,56.62,0.3,50.71,-0.34,118.17,6.4,12.9,29.13,0.51,-11.43,1.45,44.38,9.21,2.62,4.23,2.41,55.62,12.75,576.12,2302.05,413.85,38.4,27.36,4.54,-18.58,8.17
신화인터텍(주),056700,2017/12,88.76,-1.17,-3.33,0,7.26,12.28,30,1.83,1.01,26.85,6.03,11,14.66,0.82,-1.15,-15.99,11.8,-1.87,5.21,9.81,1.42,88.2,96.48,69.28,674.12,51.2,-13.88,7.44,1.66,-45.49,-0.95
신흥에스이씨(주),243840,2017/12,41.71,6.18,35.03,20.56,10.54,21.76,22.94,10.83,0.6,88.46,8.89,7.37,28.32,0.97,98.77,20.18,16.56,10.53,8.44,22.11,2.14,83.44,69.02,181.24,463.85,165.13,20.05,67.66,2.25,32.71,5.99
쌍용정보통신(주),010280,2017/12,173.29,-3.49,-25.97,0,0.36,1.06,6.32,-66.91,-0.15,1762.77,0.69,3.55,42.34,1.64,-34.13,-32.42,6.96,-18.62,4.64,57.59,74.77,93.04,187.95,130.24,63.97,124.3,18.2,57.92,2.36,0,-5.71
씨비아이(주),013720,2017/12,24.03,-2.53,-7.01,0,7.88,12.78,24.71,-0.94,0.96,30.86,5.13,5.56,21.64,0.63,-9.47,6.2,10.04,-2.76,5.02,5.48,0.9,89.96,67.11,196.62,499.01,112.17,13.89,18.8,1.48,0,-1.59
씨아이에스(주),222080,2017/12,60.53,-28.59,0,0,-38.51,-33.53,2.65,-83.96,-0.44,-26.7,-12.98,4.74,-3.53,0.34,0,0,12.54,-15.72,2.1,1.02,2.37,87.46,63.16,216.52,861.55,127.6,43.23,61.31,0.87,0,-9.64
씨앤지하이테크(주),264660,2017/12,28.64,10.99,32.41,50.25,5.7,53.97,0.14,902.11,-0.21,517.78,12.63,53.56,59.07,2.53,39.11,69.56,20.35,40.14,17.84,10.21,18.65,79.65,30.56,387.62,1806.8,216.52,63.09,154.65,8.18,57.23,27.75
씨앤티85(주),056730,2017/12,75.89,-140.68,60.05,0,-90.48,-41.45,30.46,0.09,13.12,-40.08,-20.91,1.39,-4.17,0.28,252.4,83.44,30.3,-89.46,7.08,3.43,1.3,69.7,101.85,182.25,182.03,146.38,30.92,77.74,0.51,0,-40.03
씨제이프레시웨이(주),051500,2017/12,234.42,-0.32,3.69,0,0.62,1.63,42.03,5.8,0.28,255.35,1.26,151.42,21.93,2.07,3.8,3.17,15.97,-2.88,6.15,14.7,23.51,84.03,349.4,100.7,1653.98,78.78,0.36,9.8,2.7,59.6,-0.67
씨큐브(주),101240,2017/12,34.22,9.42,7.79,-22.1,12.07,26.3,19.86,13.54,0.95,80.16,7.41,10.28,26.17,0.64,13.4,6.05,39.7,8.43,5.02,2.16,1.68,60.3,39.2,226.51,1168.12,105.72,31.1,45.57,2.21,-12.67,6
아미코젠(주),092040,2017/12,2.33,-23.37,3.59,0,8.25,41.02,1.11,-28.92,-0.16,11.71,1.67,4.31,2.58,0.21,11.33,-14.94,35.74,-5.17,2.29,4.78,0.92,64.26,4.25,1180.95,1990.26,972.09,24.16,153.65,3.01,0,-4.81
아비코전자(주),036010,2017/12,6.85,10.95,0.59,21.92,13.87,187.61,0,54.67,-0.96,164.99,12.14,12.19,25.03,0.88,-1.91,4.31,20.5,10.62,8.17,11.22,5.22,79.5,6.92,1078.08,1302.66,942.58,62.67,580.41,9.26,-14.68,9.62
아이쓰리시스템(주),214430,2017/12,26.06,13.45,11.71,27.3,10.62,33.85,9.4,110.44,-0.03,110.15,8.64,26.93,38.93,0.86,22.46,36.19,24.11,15.71,7.84,3.69,2.29,75.89,34.28,300.12,1843.23,178.81,38.83,94.86,3.25,52.47,11.55
아이진(주),185490,2017/12,5.26,-2807.29,63.2,0,-2116.99,-97.58,12.51,-220.35,-1.33,-352.79,-21.04,0.06,-15.4,0.01,87.94,12.65,32.34,-42.32,6.79,0,0.21,67.66,27.49,1987.29,433.21,1987.29,77.85,352.21,0.07,0,-34.61
아이크래프트(주),052460,2017/12,65.28,2.22,4.71,-21.24,8.64,34.29,4.33,24.36,-0.1,2061.34,13.55,22.52,26.03,1.6,4.33,14.29,15.05,5.62,4.96,12.62,108.63,84.95,65.28,208.45,868.7,184.65,42.83,57.86,4.37,-44.56,3.56
아이텍(주),119830,2017/12,29.14,5.85,5.61,5.52,30.82,34.55,31.04,5.75,1.73,50.78,16.21,9.87,37.85,0.54,-4.76,0.26,19.16,5.98,12.42,0,0.74,80.84,88.38,48.02,989.71,48.02,-8.04,19.96,1.15,15.99,3.16
아진산업(주),013310,2017/12,63.11,1.32,12.76,-76.39,11.51,7.4,42.7,1.07,5.35,35.48,4.26,19.58,16.65,0.39,6.46,-14.62,22.22,1.18,3.7,21.59,0.72,77.78,135.91,97.07,2219.54,88.24,-0.79,0.31,0.7,-25.75,0.52
안국약품(주),001540,2017/12,39.24,4.44,7.15,229.08,8.76,24.1,7.82,20.36,0.03,112.98,7.78,27.43,24.88,0.92,10.81,4.41,50.7,5.95,3.28,9.91,3.81,49.3,47.7,242.98,2089.68,209.19,37.99,41.68,2.92,106.16,4.08
알리코제약(주),260660,2017/12,137.29,4.68,38.48,46.37,10.37,19.58,23.93,14.73,0.83,70.19,12.82,32.23,21.3,1.44,48.1,48,60.73,19.85,6.96,8.86,4.03,39.27,189.67,109.02,620.72,79.07,4.27,20.03,2.17,96.47,6.71
알서포트(주),131370,2017/12,6.37,10.33,-6.69,0,5.93,27.34,2.13,194.9,-4.32,1864.23,2.26,3.69,22.62,0.37,13.56,7.7,0,4.12,3.04,255.48,27.12,0,9,1046.66,889.55,1044.51,55.36,322.11,4.65,88.45,3.79
알에스오토메이션(주),140670,2017/12,76.56,3.53,17.48,-2.99,-0.36,-0.82,24.71,5.58,0.72,92.29,-0.39,21.99,20.47,1.18,22.5,23.38,16.12,9.68,3.98,5.61,5.04,83.88,90.15,172.35,861.86,119.34,29.13,16.45,2.06,28.04,4.16
알에프에이치아이씨(주),218410,2017/12,17.04,10.02,0,0,6.47,17.01,10.67,27.79,-0.33,60.82,2.66,5.45,11.15,0.41,0,0,32.69,4.89,3.73,1.27,2.18,67.31,18.55,481.55,1117.42,255.94,54.84,152.13,2.63,0,4.12
애니젠(주),196300,2017/12,3.69,9.85,4.63,0,12.75,37.85,0,999999999,-3.29,68.05,2.28,1.83,12.21,0.18,-38.32,8.99,51.23,1.91,5.82,1.56,0.77,48.77,6.42,1331.3,958.74,938.54,42.69,631.85,3.24,0,1.8
애머릿지코퍼레이션,900100,2017/12,39.21,-57.34,8.72,0,-22.47,-37.79,18.88,-3.37,4.1,-980.63,-10.7,179.09,-14.18,0.5,-17.52,-12.52,6.71,-49.45,7.96,7.29,20.99,93.29,39.51,227.75,22884.65,206.52,35.91,21.04,1.17,0,-28.44
앱클론(주),174900,2017/12,16.13,-41.97,30.33,0,-18.68,-19,9.59,-33.02,-2.26,21.28,-3.16,1.1,3.1,0.19,40.11,13.21,56.89,-10.1,14.75,342.23,1.13,43.11,19.97,626.22,511.54,625.58,70.73,136.65,0.94,0,-8.04
어보브반도체(주),102120,2017/12,13.11,-4.99,-9.67,0,10.24,66.94,0,210.29,-0.2,128.75,11.73,11.83,3.88,1.09,-2.98,3.79,21.59,-6.62,6.39,8.52,35.63,78.41,21.24,572.41,852.14,429.37,51.07,108.96,5.99,-11.27,-5.42
에스넷시스템(주),038680,2017/12,83.19,0.81,15.2,0,0.72,1.67,1.79,32.21,-0.6,1159.86,0.78,15.15,15.08,1.16,19.42,11.51,10.43,1.66,4.5,15.66,87.11,89.57,88.18,183.71,744.36,161.87,37.01,14.42,2.68,0,0.94
에스디엔(주),099220,2017/12,91.5,5.42,14.4,0,-6.12,-6.2,39.46,1,0.25,32.52,-3.07,2.88,7.17,0.53,72.07,47.95,27,5.66,3.9,6.59,2.21,73,98.06,69.87,290.43,54.18,-13.92,5.23,1.1,375.81,2.9
에스맥(주),097780,2017/12,34.76,-1.95,-0.65,0,12.98,32.34,16.67,1.94,1.6,52.38,8.44,5.63,7.43,0.65,5.17,6.25,9.81,-1.9,5.96,55.54,3.87,90.19,35.33,189.16,449.83,183.07,22.9,83.41,1.93,-25.15,-1.26
에스비더블유생명과학(주),151910,2017/12,13.6,-82.6,9.63,0,-47.57,-42.23,34.25,-5.24,5.02,-20.83,-18.51,0.64,-8.11,0.41,30.49,-21.05,-46.78,-56.58,2.98,6.51,0.86,146.78,78.04,642.88,92.19,562.26,41.47,360.22,1,0,-33.62
에스씨아이평가정보(주),036120,2017/12,27.34,2.49,8.55,-10.13,6.61,58.78,0,4818.15,-0.05,1454.87,12.78,2.25,80.87,2.01,21.77,17.59,0,6.34,19.97,0,33.43,0,27.77,143.68,91.1,143.68,9.35,53.57,9.56,-12.74,5
에스앤씨엔진그룹리미티드,900080,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에스에이치엔엘(주),050320,2017/12,134.3,-33.85,6.81,0,-16.78,-70.66,1.36,-9195,-0.05,-5837.78,-42.91,4.77,-45.48,2.64,15.54,18.28,14.46,-208.06,12.42,0,41.67,85.54,154.66,109.94,182.99,109.94,5.24,56.03,4.63,0,-89.4
에스엔유프리시젼(주),080000,2017/12,37.18,4.94,11.62,0,2.87,6.11,16.09,6.08,0.7,110.17,2.22,7.44,16.47,0.82,27.8,100.85,21.44,6.22,3.2,104.21,4.45,78.56,57.27,274.31,609.31,272.43,41.21,77.3,2.35,0,4.05
에스엔케이폴리텍(주),091340,2017/12,28.35,-0.78,13.59,0,6.25,3.46,36.56,2.62,2.6,16.5,1.45,4.68,5.18,0.25,-4.39,-21.37,21.38,-0.33,2.24,8.92,0.78,78.62,72.25,228.41,1021.7,212.95,21.14,124.47,0.59,-22.83,-0.19
에스와이(주),109610,2017/12,147.44,0.67,94.62,0.87,-4.17,-6.92,38.4,2.68,0.83,32.52,-4.42,32.95,9.56,1.4,84.31,64.27,7.76,2.76,4.19,19.76,4.5,92.24,177.25,89.49,842.96,75.38,-5.59,10.85,2.11,10.23,0.93
에스지씨이테크건설(주),016250,2017/12,194.39,1.56,23.63,-13.39,4.21,10.39,16.03,9.42,-0.17,2268.01,7,60.09,14.84,1.84,89.89,-0.28,7.08,8.26,265.91,0,357.28,92.92,207.09,123.5,1175.11,123.5,14.88,28.89,2.82,20.35,2.87
에스지에이(주),049470,2017/12,47.86,-24.44,12.48,0,1.34,1.22,24.62,-5.7,1.14,-27.74,0.6,0.86,-2.06,0.47,-0.37,12.84,19.07,-19.47,2.67,10.94,11.2,80.93,95.87,171.96,96.83,156.75,17.58,24.35,1.14,0,-11.46
에스지에이솔루션즈(주),184230,2017/12,21.82,7.21,-2.62,-51.06,5.7,8.11,10.3,1.38,1.83,949.61,1.78,7.11,10.88,0.31,-17.45,-27.94,44.88,3.27,1.51,3.1,32.21,55.12,28.17,226.95,1598.88,166.07,21.62,12.31,0.97,-76.51,2.22
에스지에이클라우드서비스(주),224880,2017/12,153.34,1.55,0,0,-6.88,-12.91,46.73,2.93,2.35,1473.69,-10.02,14.92,14.27,1.46,0,0,17.48,10.07,2.7,20.9,150.32,82.52,345.98,209.73,229.84,189.48,37.73,28.69,1.88,0,2.26
에스지이(주),255220,2017/12,256.82,9.05,48.59,20.96,6.53,7.58,36.7,9.32,1.51,45.5,5.66,96.87,18.03,1.04,105.23,126.87,35.16,36.76,4.22,90.48,2.2,64.84,294.63,67.68,2833.06,65.31,-21.03,13.69,1.39,35.75,9.38
에스케이 머티리얼즈(주),036490,2017/12,50.18,22.69,15.58,-9.1,36.48,30.66,38.68,13.37,1.4,57.23,16.09,70.97,26.68,0.47,-12.6,6.18,38.97,19.88,8.37,5.94,0.79,61.03,110.46,62.84,7643.87,30.62,-8.86,4.28,1.03,-8.73,10.73
에스케이씨솔믹스(주),057500,2017/12,80.73,29.68,8.83,0,27.54,37.6,39.89,7.45,2.51,61.02,21.62,4.28,31.8,0.82,12.29,40.03,23.86,75.18,6.52,5.64,1.44,76.14,135.32,89.4,231.91,43.53,-3.64,15.11,1.21,35.68,24.28
에스텍(주),069510,2017/12,33.15,3.59,-0.16,-21.37,5.65,28.91,0,999999999,-1.3,294.89,7.42,32.58,20.87,1.31,-2.95,-1.19,18.98,6.46,5.26,27.63,19.43,81.02,34.52,240.34,1843.78,223.14,34.58,52.99,4.84,181.26,4.71
에스트래픽(주),234300,2017/12,72.35,7.56,112.51,5.88,12.05,31.86,23.33,40.92,-0.21,3954.17,14.69,33.4,22.12,1.66,24.58,29.5,17.3,25.39,10.59,237.65,260.99,82.7,85.53,128.82,855.39,127.77,11.24,78.59,3.27,3.15,12.53
에스티팜(주),237690,2017/12,8.13,22.43,3.88,-26.3,26.11,174.1,0.04,979.5,-0.82,78.3,13.84,21.82,27.04,0.54,-0.05,1.13,39.32,13.66,9.35,2.71,1.4,60.68,8.64,782,3772.57,579.36,51.04,247.7,4.77,-19.95,12.12
에이아이비트(주),039230,2017/12,204.76,-25.14,36.58,0,-27.02,-16.68,37.1,4.46,3.2,-858.63,-11.21,1.13,-4.52,0.48,29.55,-37.29,34.6,-34.65,2.9,8.78,41.21,65.4,204.76,126,83.79,126,17.47,7.37,0.73,0,-12.04
에이치엘비(주),028300,2017/12,56.23,-61.36,23.85,0,-8.53,-4.67,32.48,-1.61,10.68,-13.05,-1.81,1.27,-1.16,0.24,4.06,-23.58,9.47,-21.05,7.46,5.75,2.24,90.53,63.6,44.55,363.25,33.41,-19.06,18.76,0.75,0,-14.44
에이치엘비생명과학(주),067630,2017/12,14.9,35.24,19.97,0,-10.39,-21.89,0,0.47,5.42,314.55,-2.98,1.28,15.44,0.31,95.8,44.12,11.54,14.92,4.6,644.57,5.83,88.46,15.73,393.94,364.78,393.25,37.84,67.55,1.19,0,11.01
에이치엘비제약(주),047920,2017/12,105.59,-35.01,-3.37,0,-3.21,-2.16,37.53,-1.81,6.95,34.03,-1.25,2.56,11.26,0.38,-4.49,-23.54,18.02,-30.52,2.09,4.04,1.23,81.98,137.16,131.15,268.97,103.62,13.87,30.15,0.69,0,-13.44
에이치엘비테라퓨틱스(주),115450,2017/12,35.09,-34.48,28.53,0,-18.54,-14.8,21.73,-4.94,-0.34,-18.14,-4.13,1.28,-2.55,0.25,98.92,0.55,12.84,-12.02,6.27,9.16,1.57,87.16,38.77,168.33,404.94,158.68,17.28,18.49,0.89,0,-8.65
에이테크솔루션(주),071670,2017/12,111.32,-0.57,4.81,0,4.94,9.56,25.03,-1.42,0.51,45.68,5.34,32.66,21.22,1.11,13.03,-18.86,8.46,-1.39,7.07,3.97,2.3,91.54,126.71,98.96,1332.54,35.46,-0.51,0.23,2.03,0,-0.63
에이피시스템(주),265520,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피에스홀딩스(주),054620,2017/12,2.36,18349.14,-61.31,2286.99,1172.28,233.09,0,-5.43,-6.09,-903.17,21.35,0.35,-8.7,0.01,-80.54,-99.29,0,346.39,0.04,0.27,0.07,0,10.08,1503.47,2720.21,1503.47,30.14,45.06,0.02,0,186.45
에이피위성(주),211270,2017/12,25.85,0.22,20.61,-98.9,9.55,13.25,0,2474.02,-1.89,136.74,2.77,4,8.59,0.32,27.24,20.72,26.08,0.08,3.93,3.65,4.49,73.92,26.4,395.15,1092.95,345.67,60.35,215.45,2.23,67.83,0.07
에코바이오홀딩스(주),038870,2017/12,34.87,-25.59,24.78,0,-26.42,-22.31,27.47,3.33,0.64,-235.97,-10.03,6.07,-3.68,0.42,90.79,129.77,30.91,-16.24,5.11,0,17.77,69.09,81.73,340.87,879.31,340.87,46.22,5.9,1.26,0,-10.79
에코플라스틱(주),038110,2017/12,133.12,-0.04,-5.57,0,4.49,14.75,17.79,-0.15,0.24,49.59,9.26,56.89,27.55,2.01,-4.62,-3.55,2.37,-0.24,11.74,37.13,3.47,97.63,168.8,58.92,1025.31,46.81,-20.34,0.24,3.13,0,-0.09
에프엔에스테크(주),083500,2017/12,31.82,-14.69,11.01,0,7.36,25.71,16.45,-10.7,0.13,2.21,8.8,24.26,1.12,1.26,-25.31,7.5,3.56,-33.16,14.44,8.32,2.52,96.44,52.03,178.08,1152.83,118.43,16.34,61.39,2.84,0,-18.48
엑스큐어(주),070300,2017/12,9.93,35.73,68.22,0,-6.05,-32.6,0,-210.13,-0.65,1605.45,-3.04,4.47,32.6,0.63,218.13,-7.52,44.89,26.07,7.03,10.1,23.95,55.11,10.27,974.95,740.54,952.33,78.78,92.49,4.61,0,22.51
엔브이에이치코리아(주),067570,2017/12,47.29,2.87,5.52,-55.11,8.09,23.33,13.67,1.02,-0.07,129.1,10.13,26.05,19.22,1.29,-11.01,1.53,5.23,6.3,7.79,162.81,6.54,94.77,76.76,141.42,1176.85,138.94,11.08,58.62,3.1,-89.86,3.69
엔시트론(주),101400,2017/12,76.72,-32.73,19.63,0,-13.95,-12.98,49.59,-3.11,4.26,-41.77,-7.43,3.1,-1.23,0.58,3.83,-37.45,13.44,-46.47,3.3,5.62,19.37,86.56,133.96,145.86,230.2,115.68,15.04,1.09,0.98,0,-18.98
엔에이치엔한국사이버결제(주),060250,2017/12,90.94,2.91,20.74,-9.08,6.6,19.42,6.76,328.99,-0.19,70.63,10.08,35.72,16.63,1.67,10.93,25.25,13.12,9.67,47.28,195.2,8.56,86.88,107.93,144.27,1089.71,142.43,19.36,68.61,3.35,61.69,4.85
엘비세미콘(주),061970,2017/12,92.02,6.05,11.38,-41,29.3,28.39,46.83,3.04,2.46,50.22,16.33,6.02,28.87,0.59,52.83,-2.83,15.03,8.19,3.93,18.59,0.94,84.97,135.48,86.21,458.69,78.02,-5.39,25.52,1.04,-34.68,3.55
엘컴텍(주),037950,2017/12,6.06,14.93,1.29,-10.56,21.59,199.38,0,56661.4,-0.3,24.35,12.63,1.18,9.48,0.59,-18.05,-22.72,24.59,9.51,8.78,13,1.51,75.41,6.76,301.62,189.21,220.81,11.43,36.34,7.75,-29.43,8.79
엘티씨(주),170920,2017/12,18.37,-0.07,2.14,0,2.99,3.98,26.32,2.95,1.27,19.81,1.25,14.94,7.59,0.42,2.62,-9.17,22.87,-0.04,21.03,9.38,1,77.13,45.68,242.71,2458.4,203.42,18,72.56,1.39,0,-0.03
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),033160,2017/12,106.08,0.57,-1.14,-39.3,2.57,6.63,43.15,1.55,0.64,89.87,3.45,31.03,10.09,1.33,-7.21,0.19,4.58,1.68,5.9,8,10.59,95.42,108.47,84.31,1109.26,52.23,-7.98,8.36,2.43,-22.04,0.76
영신금속공업(주),007530,2017/12,337.63,-17.17,-9.29,0,-0.75,-0.96,61.34,-1.06,1.32,11.95,-0.79,37.13,7.1,1,-8.06,-0.1,17.5,-69.33,7.37,9.53,1.74,82.5,457.01,45.95,634.47,28.48,-32.76,1.4,1.33,0,-17.16
영풍정밀(주),036560,2017/12,3.67,13.9,2.57,30.13,16.45,18.36,0,999999999,-5.9,44.52,2.92,8.36,6.03,0.18,15.76,8.68,27.93,2.99,4.52,3.67,1.13,72.07,18.93,622.7,3957.69,466.78,16.15,118.73,1.1,68.68,2.5
영화테크(주),265560,2017/12,19.18,10.62,23.38,1.94,10.95,49.32,7.52,46.7,-0.12,135.27,9.48,24.46,24.79,0.96,33.7,-2.65,22.91,13.61,4.27,13.3,4.98,77.09,23.8,428.95,1772.29,388.22,50.97,119.78,3.78,-1.45,10.16
예스이십사(주),053280,2017/12,143.32,-0.22,8.16,0,2.08,7.61,7.54,5.13,0,53.73,4.61,51.13,11.56,2.3,3.62,7.64,26.46,-1.24,21.11,14.81,10.54,73.54,153.28,100.42,912.76,72.74,0.24,5.39,3.9,-34.61,-0.51
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),039830,2017/12,67.55,8.64,12.03,106.59,7.54,10.06,33.34,9.15,1.12,104.07,4.77,20.58,13.23,0.67,-3.45,5.34,26.25,10.91,3,12.41,3.93,73.75,90.28,98.3,1709.45,83.46,-0.6,19.33,1.42,28.98,5.78
오상자이엘(주),053980,2017/12,82.73,2.46,-5.68,0,0.31,0.59,14.83,3.4,0.3,47.5,0.27,7.03,16.35,0.84,5.12,3.48,12.41,3.95,6.45,7.2,2.22,87.59,82.85,92.11,445.78,61.9,-3.57,14.05,1.75,0,2.06
오성첨단소재(주),052420,2017/12,33.04,2.23,74.45,0,-11.95,-15.09,26.59,0.5,2.37,26.51,-4.76,0.51,9.69,0.51,82.09,-0.13,17.62,1.67,6.54,18.01,1.17,82.38,46.04,190.69,74.75,179.73,20.52,113.07,1.55,0,1.13
오션브릿지(주),241790,2017/12,36.13,17.55,54.79,40.15,8.7,30.46,13.27,15.12,1.58,136.12,8.09,11.28,27.06,1.13,-23.21,47.14,28.12,25.24,5.34,44.13,4.12,71.88,36.14,164.94,891.95,155.07,17.23,52.99,5.26,65.57,19.82
오스템임플란트(주),048260,2017/12,206.37,8.57,18.67,-20.46,17.61,14.78,31.43,12.95,1.33,84.67,10.76,40.42,24.42,0.66,12.8,12.36,49.14,19.88,2.41,6.37,2.5,50.86,267.5,96.26,1799.75,78.06,-2.1,22.62,0.93,-17.72,5.68
옴니시스템(주),057540,2017/12,68.8,1.27,22.1,85.47,5.42,10.83,15.97,4.37,0.51,41.51,4.7,4.68,13.03,0.95,62.35,73.36,15.17,1.97,7.57,6.34,2.54,84.83,76.68,116.51,304.96,72.53,6.43,31.16,2.49,38.7,1.21
옵티시스(주),109080,2017/12,11.59,9.5,-1.82,-26.91,18.15,82.48,4.06,21,-0.9,282.01,8.81,6.36,21.13,0.48,-3.45,4.7,39.26,5.28,7.44,4.36,6.03,60.74,11.95,692.86,1171.1,583.96,61.35,151.69,3.57,2.75,4.57
와이더블유(주),051390,2017/12,27.83,9.97,6.53,-5.13,-1.68,-1.43,20.12,7.54,2.13,436.34,-0.44,4.66,6.11,0.27,-2.78,-10.29,29.77,3.74,14.54,9.93,14.28,70.23,43.99,276.57,1242.1,253.8,34.13,36.86,0.95,-1.2,2.68
와이아이케이(주),232140,2017/12,49.92,9.39,0,0,1.71,5.12,7.3,32.74,0.16,147.09,1.97,24.36,18.19,1.15,0,0,21.58,17.58,54.21,2.16,9.02,78.42,62.66,216.58,1300.69,42.5,35.77,10,2.99,0,10.81
와이엠씨(주),155650,2017/12,191.2,10.79,133.53,88.85,24.76,24.75,0.37,175.69,-0.1,129.35,16.27,29.44,15.03,0.92,201.73,23.84,17.87,24.54,24.14,16.06,5.37,82.13,192,121.13,1533.94,113.74,13.84,21.44,1.55,91.44,9.93
와이엠티(주),251370,2017/12,42.72,5.31,51.09,-31.1,5.32,6.71,32.6,9.65,1.2,37.47,2.91,27.73,14.25,0.66,85.85,54.34,30.54,6.22,2.79,13.1,1.67,69.46,76.69,194.28,2630.73,175.74,22.8,43.32,1.5,33.86,3.49
와토스코리아(주),079000,2017/12,2.4,17,4.01,7.27,21.43,150.58,0,999999999,-4.51,76.76,6.1,6.54,12.07,0.29,5.66,20.96,35.39,5.13,4.34,8.15,1.88,64.61,4.22,3040.54,2124.06,2909.42,67.69,218.76,7.55,38.29,4.93
우리바이오(주),082850,2017/12,23.43,3.88,-18.47,0,-9.62,-17.56,11.95,-5.46,-1.03,37.85,-4.12,2.66,12.84,0.38,-9.72,27.19,-10.24,2.19,4.15,22.39,1.02,110.24,30.66,160.59,475.66,157.26,10.87,65.56,1.21,0,1.49
우리산업(주),215360,2017/12,118.01,4.29,19.22,-11.83,7.83,16.87,26.32,7.53,0.82,93.05,9.48,59.67,23.85,1.32,13.54,5.29,14.64,14.14,5.3,4.57,4.65,85.36,128.11,120.71,2161.89,69.78,10.72,4.39,2.19,6.02,5.65
우리산업홀딩스(주),072470,2017/12,0.19,-81.64,-0.98,0,-15.66,-3.37,4.7,-28.86,-7.09,3.06,-0.21,0.15,0.08,0.01,-43.06,-9.4,0,-1.13,6.32,0,0.67,0,6.52,3198.81,1056.52,3198.81,5.55,350.6,0.24,0,-1.07
우리손에프앤지농업회사법인(주),073560,2017/12,22.67,11.06,8.24,196.68,6.97,15.35,16.26,12.85,0.64,50.25,3.64,2.39,13.69,0.54,39.87,9.35,18.1,7.85,25.75,115.17,1.83,81.9,31.05,159.28,349.74,156.4,10.25,28.34,2.3,118.23,6
우리엔터프라이즈(주),037400,2017/12,15.24,-15.57,-4.3,0,-3.06,-2.35,9.52,0.94,1.98,2.41,-0.65,2.29,1.04,0.21,-8.51,-22.74,26.39,-4.47,4.79,7.94,0.49,73.61,38.26,84.85,780.31,57.44,-1.67,15.09,0.75,0,-3.23
우리이앤엘(주),153490,2017/12,86.65,-27.06,-33.38,0,6.6,14.59,17.55,0.02,0.73,-1257.51,6.81,5.56,-16.99,0.83,-26.03,2.93,16.01,-41.55,1.7,54.68,54.58,83.99,87.51,144.56,287.1,138.58,20.59,21.01,1.78,0,-22.33
우림피티에스(주),101170,2017/12,11.24,-3.71,-1.09,0,9.47,49.04,1.99,-34.85,-0.19,21.67,5.38,8.02,11.46,0.57,-1.47,18.58,10.29,-2.34,4.84,6.21,1.04,89.71,12.33,379.46,1257.31,295.61,27.97,97.75,5.54,0,-2.1
