회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결)
이니텍(주),053350,2014/12,47.49,4.51,-13.78,-59.99,13.02,37.4,15.26,7.27,0.73,127.52,12.23,18.87,28.32,0.87,-19.03,-2.68,20.91,5.21,6.7,116.36,4.28,79.09,48.61,145.39,1023.19,142.86,14.5,33.02
이니텍(주),053350,2015/12,40.91,9.18,8.81,133.85,7.16,22.92,12.72,35.75,0.18,163.22,6.74,20.57,33.93,0.98,1.9,8.99,23.08,11.22,6.71,53.93,4.57,76.92,41.63,150.64,1147.76,141.12,14.63,26.26
이니텍(주),053350,2016/12,37.89,6.57,11.41,-14.84,2.38,7.52,13.08,29.75,0.26,194.59,2.28,23.38,32.6,1.01,20.76,13.69,18.5,8.65,7.05,26.96,5.43,81.5,43.54,178.66,1252.1,161,20.77,44.41
이니텍(주),053350,2017/12,21.66,6.39,0.61,-1.28,10.37,42.93,6.74,30.11,0.15,264.44,10.43,24.63,31.28,1.01,18.77,5.34,16.33,7.85,7.28,33.84,7.06,83.67,32.11,339.63,1357.17,331.61,39.28,113.58
이니텍(주),053350,2018/12,24.23,-2.66,-4.72,-203.35,15.29,73.45,3.47,30.43,-0.1,235.66,17.38,26.52,20.88,1.11,12.47,7.68,10.13,-8.11,8.52,80.43,10.69,89.87,31,355.44,1252.12,347.61,47.23,166.53
이니텍(주),053350,2019/12,21.84,-2.63,12.62,0,15.04,73.33,1.03,38.49,-0.23,289.39,16.66,29.11,16.89,1.17,26.34,9.74,8.92,-7.31,11.23,97.18,16.17,91.08,29.41,436.83,1171.17,430.94,56.85,271.85
이디디컴퍼니(주),052650,2011/12,15.42,10.63,11.08,0,-5.76,-13.49,9.82,25.4,-7.28,115.14,-1.85,1.59,3.79,0.34,1.67,159.44,14.94,4.04,4.19,4.8,17.7,85.06,15.89,668.59,426.06,621.09,75.65,1.42
이디디컴퍼니(주),052650,2012/12,561.63,-501.41,-74.59,0,12.47,9.5,0,-373.61,-0.4,-363.65,8.07,0.81,-291.53,0.26,-95.91,-48.82,-48.42,-183,2.96,5.2,1.39,148.42,563.41,16.91,18.91,16.91,-70.34,0.6
이베스트기업인수목적3호(주),225440,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트기업인수목적3호(주),225440,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트기업인수목적3호(주),225440,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트이안기업인수목적1호(주),323210,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2011/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2012/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2013/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이베스트투자증권(주),078020,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,23.81,13.72,0,0,11.09,69.94,4.69,80.7,0.25,370.63,13.82,49.85,28.27,1.25,0,0,28.05,21.3,4.01,28.9,16.33,71.95,24.62,443.73,3211.4,421.17,65.66,162.92
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,24.01,11,23.66,-24.63,10.74,33.91,10.28,26.89,0.64,391.47,10.17,48.27,20,1.05,10.39,-5.98,25.79,15.44,3.68,29.36,7.52,74.21,42.84,450.14,3678.98,432.5,58.86,152.57
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,35.93,12.3,13.25,-1.87,5.9,16.03,10.7,31.33,0.56,455.32,4.33,38.02,18.12,0.78,7.42,-12.21,26.02,13.39,2.95,25.01,3.91,73.98,37,273.68,3346.31,261.28,45.55,72.59
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,40.72,-7.87,-0.26,0,-0.58,-1.01,3.31,2.21,5.05,154.32,-0.3,5.02,5.35,0.51,-0.14,-30.12,22.27,-5.64,2,15.08,2.49,77.73,41.85,250.34,384.78,237.95,43.16,60.7
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,19.76,2.93,12.45,0,-4.94,-14.82,2.98,30.2,0.47,336.71,-2.54,2.23,8.76,0.54,24.73,12.16,26.2,2.06,2,18.1,3,73.8,20.63,486.55,279.71,471.25,63.32,135.56
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,10.52,-8.86,-7.34,-375.18,-2.46,-12.12,2.41,26.23,0.33,159.66,-1.24,1.43,3.52,0.48,0.9,-9.06,26.29,-4.98,1.74,19.93,3.9,73.71,11.35,918.62,232.69,893.78,77.34,269.04
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,10,2.83,-2.34,0,6.93,33.37,2.33,23.67,0.32,523.64,3.25,1.19,9.17,0.46,-1.6,-8.94,24.47,1.46,1.87,20.17,5.98,75.53,10.8,969,228.89,944.05,78.42,330.75
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,4.27,3.72,-0.96,23.83,5.41,30.5,3.25,10.03,-0.65,665.6,2.41,1.1,8.43,0.44,8.09,-5.82,24.42,1.81,1.86,20.22,10.97,75.58,8.59,2424.71,222.88,2370.31,91.51,736.13
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,7.9,3.43,3.48,-9.21,5.46,29.05,3.71,3.74,0.46,887.61,2.32,1.05,8.68,0.43,3.91,-1.58,24.6,1.61,1.84,23.9,38.57,75.4,8.67,1318.62,226.32,1298.22,88.57,546.69
이에스산업(주),241510,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이엘케이(주),094190,2011/12,118.2,4.74,7.3,-39.82,-1.18,-1.69,51.84,2.96,2.47,61.1,-1.06,34.94,21.18,0.93,2.83,-1.09,14.62,12.09,4.24,3.64,2.75,85.38,169.77,139.71,1432.53,80.32,17.4,32.47
이엘케이(주),094190,2012/12,191.12,-4.02,19.93,0,0.83,0.69,55.59,-0.93,3.09,30.87,0.48,26.79,12.05,0.64,5.89,-22.11,8.29,-7.78,3.34,2.42,1.64,91.71,237.74,95.52,1336.08,48.38,-2.54,6.13
이엘케이(주),094190,2013/12,206.32,-14.38,3,0,-6.46,-8.13,60.48,-5.27,2.26,5.54,-5.75,36.58,2.36,0.9,-10.31,56.52,-6.28,-44.15,5.81,3.37,2.04,106.28,242.09,78.03,1076.66,33.45,-13.25,9.61
이엘케이(주),094190,2014/12,154.88,0.44,-10.01,0,2.28,4.22,55.95,1.49,2.12,46.44,2.7,39.32,21.42,1.13,-14.62,20.08,8.51,1.54,9.57,4.49,2.32,91.49,178.58,80.31,1187.12,38.92,-10.95,10.04
이엘케이(주),094190,2015/12,170.5,-15.68,-20.9,0,13.72,19.16,59.15,-2.26,2.42,17.06,13.23,25.22,9.05,0.85,-27.75,-35.79,0.39,-39.6,7.03,4.12,1.65,99.61,222.99,77.26,809.88,43.69,-12,13.59
이엘케이(주),094190,2016/12,906.71,-41.09,-20.27,0,3.22,3.37,65.55,-8.67,2.33,-13.55,3.06,14.36,-6.02,0.84,2.97,-21.33,-18.41,-162.73,5.65,5.16,1.71,118.41,985.76,63.08,108.97,45.53,-30.83,5.02
이엘케이(주),094190,2017/12,294.97,-3.02,-12.51,0,-5.45,-11.32,52.52,-0.4,2.05,72.3,-8.53,10.35,31.06,1.46,-7.1,43.79,5.39,-26.82,7.62,7.15,3.32,94.61,305.3,76.86,119.99,39.8,-16.84,1.28
이엘케이(주),094190,2018/12,529.23,-15.54,-21.03,0,-1.2,-2.19,60.28,-3.07,2.25,31.55,-1.86,5.74,12.56,1.36,-26.01,-21.89,-0.74,-106.14,8.63,4.64,3.27,100.74,571.8,66.53,50.36,25.22,-26.37,1.96
이엘케이(주),094190,2019/12,0,-129.16,-56.18,0,11.19,5.33,134.43,-31.74,1.39,-160.3,10.08,1.4,-85.98,0.55,-67.93,-74.49,-81.58,0,6.72,2.17,1.24,181.58,0,21.93,-136.22,17,-136.56,3.05
이엠코리아(주),095190,2011/12,96.94,2.64,25.12,-57.13,9.52,10.15,48.34,4.18,1.9,25.16,6.12,11.9,14.77,0.71,5.62,33.45,17.68,5.13,5.79,5.39,1.3,82.32,151.69,83.08,736.78,48.89,-6.52,7.09
이엠코리아(주),095190,2012/12,81.53,4.62,3.91,58.89,6.28,7.46,45.29,0.99,3.04,32.37,4.17,11.63,19.23,0.68,3.49,7.49,11.6,7.48,6.55,5.39,1.14,88.4,127.13,88.79,706.84,55.38,-4.02,9.73
이엠코리아(주),095190,2013/12,101.37,2.51,7.94,-56.78,5.44,6.06,49.04,1.13,2.73,33.09,3.52,11.19,18.38,0.67,4.19,4.99,12.5,2.99,10.1,4.84,1.14,87.5,138.25,72.3,720.6,35.61,-11.79,13.44
이엠코리아(주),095190,2014/12,111.58,1.95,18.02,-17.94,4.01,4.25,51.12,1.61,2.45,38.61,2.66,11.76,18.43,0.72,23.92,20.88,12.93,2.38,11.09,4.3,1.23,87.07,166.51,77.15,578.26,35.24,-9.57,13.78
이엠코리아(주),095190,2015/12,115.14,1.55,-0.57,-43.79,4.82,4.87,52.06,1.57,2.39,32.43,3.06,9.92,18.95,0.63,-4.09,-4.69,12.78,1.33,8.4,3.46,1.06,87.22,168.77,72.73,562.19,28.23,-11.68,4.12
이엠코리아(주),095190,2016/12,133.4,-6.65,4.41,-952.7,3.4,3.03,53.9,-1.21,2.57,24.31,2,9.58,13.47,0.6,13.33,-3.43,6.03,-11.78,7.66,3.24,1.01,93.97,194.44,74.65,534,34.97,-11.49,5.46
이엠코리아(주),095190,2017/12,130.15,-2.33,12.82,0,6.48,5.7,45.64,-0.08,3.15,28.63,3.44,7.82,13.88,0.56,28.92,2.02,8.36,-2.81,6.98,3.45,1.01,91.64,152.19,74.88,476.7,46.14,-12.97,19.91
이엠코리아(주),095190,2018/12,75.47,-2.54,-7.66,0,7.7,8.72,37.8,-0.55,2.09,22.56,4.55,6.28,13.93,0.57,-36.18,2.74,9.89,-2.9,7.06,4.05,0.98,90.11,108.98,73.95,472.04,37.72,-9.41,5.29
이엠코리아(주),095190,2019/12,85.14,-18.81,1.73,0,2.23,1.73,41.16,-4.96,2,12.59,1.02,4.67,6.92,0.46,33.3,-21.08,-0.96,-19.8,6.13,4.16,0.78,100.96,145.44,100.88,415.12,74.41,0.31,26.16
이원다이애그노믹스(주),245620,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이원다이애그노믹스(주),245620,2017/12,27.23,-187.96,0,0,-118.24,-128.07,7.88,-5.32,9.75,-97.53,-27.41,1.13,-16.73,0.23,0,0,20.36,-55.45,2.57,6.4,1.35,79.64,27.23,338.61,384.15,321.69,51.07,254.59
이원다이애그노믹스(주),245620,2018/12,42.1,-33.74,438.29,0,-22.76,-20.73,4.13,-207.91,-0.85,-74.27,-6.52,6.64,-4.03,0.48,312.43,564.56,11.94,-27.33,2.58,7.79,6.65,88.06,45.82,192.35,1234.75,169.23,26.66,82.54
이원다이애그노믹스(주),245620,2019/12,91.13,-15.17,28.36,0,-13.51,-15.77,28.31,-10.38,0.35,27.19,-7.95,15.68,2.22,0.66,10.34,163.86,9.56,-23.31,3.23,12.7,8.02,90.44,101.63,105.62,1090.37,96.62,2.54,41.09
이원컴포텍(주),088290,2011/12,59.34,2.82,5.21,2.21,6.35,20.77,13.75,999999999,-1.32,83.06,7.99,7.15,25.03,1.29,0.15,11.19,10.86,5.9,15.07,14.56,4.41,89.14,62.46,179.59,268.85,156.79,29.07,90.3
이원컴포텍(주),088290,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이원컴포텍(주),088290,2013/12,105.58,-11.38,0,0,-11.68,-17.91,13.11,-59.37,-0.11,27.77,-9.97,3.92,9.93,0.85,0,0,-2.23,-21.9,23.48,6.51,2.04,102.23,125.46,102.13,203.69,74.13,1,15.22
이원컴포텍(주),088290,2014/12,150.88,-3.94,0,0,-7.61,-13.47,24.59,-3.73,0.35,47.58,-8.46,5.5,19.5,1.11,0,0,5.66,-11.78,15.23,6.48,2.54,94.34,169.05,85.29,183.75,54.65,-8.25,2.97
이원컴포텍(주),088290,2015/12,139.2,1.87,7.62,0,-5.02,-9.17,29.55,-5.77,0.44,63.22,-5.86,6.21,23.64,1.21,14.71,12.96,3.62,6.17,13.52,6.72,2.99,96.38,177.11,101.49,192.01,64.12,0.75,4.99
이원컴포텍(주),088290,2016/12,141.93,-10.42,-16.24,-635.03,2.31,4.73,25.83,-13.73,0.73,23.78,3.08,5.95,10.67,1.22,-27.28,-4.16,-6.38,-35.73,10.35,6.57,2.98,106.38,187.07,89.53,155.24,52.6,-5.18,6.58
이원컴포텍(주),088290,2017/12,183.12,-9.22,27.93,0,1.66,2.59,39.35,-7.33,0.63,12.46,1.9,6.11,6.27,1.29,14.54,9.65,-0.68,-39.38,9.52,7.49,2.63,100.68,278.97,82.01,132.29,48.22,-8.69,3.11
이원컴포텍(주),088290,2018/12,213.15,-3.84,-8.24,0,0.12,0.22,35.9,1.72,0.76,20.6,0.17,6.18,9.95,1.29,0.55,7.7,7.55,-18.84,8.09,8.14,2.56,92.45,284.17,78.26,119.75,50.8,-12.06,0.86
이원컴포텍(주),088290,2019/12,65.62,4.95,15.56,0,5.15,13.56,21.75,3.7,0.71,40.59,6.51,6.12,17.4,1.35,28.34,8.63,7.66,16.8,7.97,11.08,2.98,92.34,92.38,141.38,230.96,113.15,14.11,28.39
이지케어텍(주),099750,2011/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2012/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2013/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2014/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2015/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2016/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2017/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지케어텍(주),099750,2018/03,28,6.51,0,0,6.28,33.37,0,449227.04,-0.61,3950.14,8.87,22.39,66.36,1.41,0,0,20.19,12.34,4.65,0,84.05,79.81,36.21,387.18,1159.5,387.18,59.03,111.59
이지케어텍(주),099750,2019/03,13.63,6.87,47.47,10.19,5.12,24.39,0.35,4564.83,-0.33,3935.69,4.93,19.67,50.88,1.15,35.99,0.66,19.56,10.43,6.14,0,79.26,80.44,25.34,674.64,1443.82,674.64,62.51,163.39
이지케어텍(주),099750,2020/03,23.86,-1.53,1.01,0,-4.25,-16.25,2.42,-63.78,-0.32,1076.11,-4.7,20.25,49.52,1.11,-22.69,16.03,14.96,-2.26,5.86,0,37.65,85.04,40.72,331.24,1299.99,331.24,39.21,79.75
이트론(주),096040,2011/12,7.07,-99.76,-42.72,0,-11.34,-85.9,0,-41.92,-1.31,-560.43,-6.43,3.05,-13.14,0.41,-50.86,-34.49,-1.67,-48.14,4.77,0,8.05,101.67,8.09,765.12,471.08,765.12,43.48,318.03
이트론(주),096040,2012/12,35.47,-32.72,-7.46,0,-10.73,-32.38,0,-1532.3,-1.12,425.04,-8.68,4.02,11.86,0.78,1.71,32.03,19.93,-24.79,5.84,0,11.32,80.07,36.64,211.78,365.83,211.78,29.02,109.41
이트론(주),096040,2013/12,128.92,3.88,213.42,0,-1.92,-2.61,31.85,2.06,1.23,53.41,-1.64,11.72,11.05,1.29,194.33,230.57,17.93,12.35,5.21,16.63,7.91,82.07,168.65,107.59,455.11,86.2,3.64,25.73
이트론(주),096040,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이트론(주),096040,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이트론(주),096040,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이트론(주),096040,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이트론(주),096040,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이트론(주),096040,2019/12,12.23,-10.89,0,0,-36.87,-27.04,30.12,-6.28,0.65,64.8,-10.19,0.41,0.7,0.28,0,0,9.22,-4.83,2.41,8.6,25.74,90.78,60.44,622.87,93.51,580.71,39.85,264.19
이화공영(주),001840,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화공영(주),001840,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화전기공업(주),024810,2011/12,70.62,1.74,0,0,4.66,4.8,14.64,0.66,0.25,30.68,2.03,2.85,8.91,0.43,0,0,21.04,1.46,1.96,2.1,1.5,78.96,73.08,142.02,342.17,91.19,17.15,13.1
이화전기공업(주),024810,2012/12,54.18,-21.26,0,0,-16,-41.62,16.47,-2.9,1.09,-0.37,-15.03,5.46,-0.15,0.94,0,0,8.15,-26.46,12.72,9.48,2.25,91.85,56.53,123.88,262.17,95.26,8.26,41.31
이화전기공업(주),024810,2013/12,79.39,-27.47,-3.7,0,-13.4,-25.41,33.19,-2.01,0.92,-35.18,-12.43,4.59,-11.96,0.91,-29.54,-4.88,7.96,-34.51,13.56,9.03,2.19,92.04,95.79,77.36,178.98,52.07,-9.18,2.3
이화전기공업(주),024810,2014/12,100.64,-34.46,-12.51,0,-11.69,-20.78,32.36,-3.6,2.23,-32.79,-11.05,3.67,-15.41,0.88,-12.32,-10.82,3.62,-39.52,11.45,8.88,2,96.38,113.68,66.75,136.23,46.41,-15.66,3.7
이화전기공업(주),024810,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화전기공업(주),024810,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화전기공업(주),024810,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화전기공업(주),024810,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이화전기공업(주),024810,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인베니아(주),079950,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인베니아(주),079950,2012/12,66.06,-87.66,0,0,-20.5,-11.36,43.07,-10.2,2.88,-6.8,-6.37,1.98,-2.27,0.31,0,0,-3.61,-61.93,1.27,15.67,0.93,103.61,127.52,197.33,279.86,190.51,28.26,0.73
인베니아(주),079950,2013/12,183.28,3.06,51.69,0,-2.15,-4.33,31.77,4.88,0.95,110.35,-2.91,13.07,23.82,1.63,93.47,560.89,20.79,13.38,8.72,86.09,6.15,79.21,204.21,121.3,317.5,118.25,12.83,1.82
인베니아(주),079950,2014/12,170.55,-3.76,-16.3,0,1.65,2.9,31.07,-3.9,1.25,77.87,1.88,9.22,19.25,1.04,-19.73,-29.47,12.93,-11.51,9.57,74.46,4.48,87.07,183.53,116.51,285.14,115.07,9.93,5.28
인베니아(주),079950,2015/12,138.27,1.35,-6.99,0,3.56,6,33.87,3.78,1.28,100.71,3.65,7.72,25.61,0.99,-7.76,-16.27,23.05,3.6,17.81,77.76,3.95,76.95,155.24,128.3,294.62,125.15,15.33,6.3
인베니아(주),079950,2016/12,162.03,5.5,29.9,588.28,2.37,5.04,22.39,6.21,0.45,135.28,3.17,13.06,26.54,1.51,40.81,69.26,14.69,21.83,16.71,79.73,6.82,85.31,169.01,125.08,363.11,121.69,15.11,3.09
인베니아(주),079950,2017/12,198.51,0.61,21.33,-86.67,0.5,0.98,34.9,8.23,0.53,129.39,0.67,15.7,20.35,1.45,25.35,20.24,14.44,2.6,11.5,76.63,7.73,85.56,218.37,124.83,372.26,121.98,15.48,8.27
인베니아(주),079950,2018/12,165.76,3.3,12.42,413.25,-0.32,-0.51,36.82,3.15,1.25,143.75,-0.36,14.9,25.54,1.18,10.82,-5.14,15.92,12.86,15.61,7.8,6.6,84.08,239.93,157.36,391.85,101.83,27.97,21.9
인베니아(주),079950,2019/12,287.76,0.8,20.74,-79.53,-14.83,-15.32,55.89,1.61,1.56,124.87,-11.61,12.6,17.7,0.86,22.72,-15.41,17.34,2.57,8.05,3.08,5.42,82.66,313.46,112.07,389.05,71.14,8.4,3.44
인선이엔티(주),060150,2011/12,42.96,-0.55,2.57,0,6.07,5.65,26.16,0.93,3.3,14.61,2.29,5.86,10.13,0.38,4.64,14.57,23.05,-0.21,4.17,79.11,0.51,76.95,68.25,64.76,909.42,61.59,-9,6.13
인선이엔티(주),060150,2012/12,57.83,-8.41,2.93,0,6.14,4.96,31.87,-0.48,3.8,8.95,2.25,5.84,6.01,0.37,-21.16,-0.2,21.39,-5.4,4.58,54.35,0.5,78.61,82.89,40.06,860.78,38.29,-18.95,2.25
인선이엔티(주),060150,2013/12,69.26,2.09,-2.68,0,4.24,2.21,33.88,0.04,5.62,4.68,1.1,4.02,2.49,0.26,11.54,-31.16,24.75,1.07,3.44,44.66,0.35,75.25,98.8,41.66,780.63,39.99,-20.32,1.59
인선이엔티(주),060150,2014/12,66.07,-7.87,8.59,0,-5.84,-2.77,36.61,-0.09,4.82,6.47,-1.36,3.94,4.33,0.24,3.93,-2.09,21.35,-3.78,3.89,16.61,0.34,78.65,96.71,41.36,856.86,34.6,-19.7,0.29
인선이엔티(주),060150,2015/12,58.01,-1.81,1.27,0,-9.13,-6.05,40.54,1.3,6.52,11.7,-3.04,5.7,7.74,0.34,17.73,44.67,23.81,-1.11,5.15,10.1,0.46,76.19,101.09,55.99,847.55,40.87,-12.7,3.65
인선이엔티(주),060150,2016/12,76.53,0.35,3.26,0,0.77,0.68,38.29,3.46,3.63,16.75,0.35,7.94,10.84,0.46,18.69,39.39,25.13,0.31,5.36,9.45,0.65,74.87,106.65,50.13,847.78,35.82,-18.47,3.48
인선이엔티(주),060150,2017/12,45.09,1.97,-0.9,562.78,5.63,7.02,32.69,5.95,2.4,13.33,3.03,9.16,9.13,0.53,-3.12,18.27,24.26,1.91,5.75,10.98,0.75,75.74,75.76,70.75,918.48,53.46,-7.5,7.39
인선이엔티(주),060150,2018/12,59.97,8.8,5.79,418.84,11.96,16.36,28.71,6.08,2.38,22.35,6.67,9.72,14.22,0.57,27.58,9.78,22.99,8.83,6.42,14.1,0.78,77.01,68.84,61.62,996.52,51.16,-13.63,21.46
인선이엔티(주),060150,2019/12,40.4,9.05,9.99,8.84,16.82,21.97,28.14,10.49,1.62,21.99,8.91,9.81,15.17,0.56,13.79,4.54,25.12,8.58,6.26,16.52,0.76,74.88,68.24,94.28,1072.16,81.64,-1.37,32.66
인크로스(주),216050,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인크로스(주),216050,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인크로스(주),216050,2013/12,117.47,3.32,0,0,4,3.28,4.29,19.47,-0.72,871.18,1.78,44.13,15.85,0.89,0,0,20.3,5.85,5.34,1609.63,48.98,79.7,118.82,156.05,2257.2,155.94,30.09,35.76
인크로스(주),216050,2014/12,140.03,1.66,-36.74,-10.79,1.1,1.89,3.51,31.84,-0.57,2150.97,1.11,35.16,30.91,0.78,-37.71,43.39,21.7,3.31,6.52,2081.21,46.83,78.3,143,143.15,1626.96,143.13,24.86,11.43
인크로스(주),216050,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인크로스(주),216050,2016/12,93,20.11,0,0,9.38,6.74,0,4499131.33,-1.6,5174.85,3.26,21.4,19.95,0.35,0,0,40.64,13.53,6.17,0,90.14,59.36,93.65,191.79,3181.25,191.79,44.08,6.57
인크로스(주),216050,2017/12,101.2,22.56,37.92,31.1,9.34,5.45,0,16912.37,-2.53,7086.17,2.75,13.58,18.11,0.34,38.27,16.84,39.53,15.26,5.43,0,58.09,60.47,101.71,184.05,1569.94,184.05,42.17,16.64
인크로스(주),216050,2018/12,92.15,24.12,-2.84,4.04,4.34,2.66,0,11745.56,-2.61,1470.64,1.28,9,19.91,0.29,-3.71,-2.67,45.38,13.82,5.64,0,27.96,54.62,92.74,191.41,1571.17,191.41,43.71,22.46
인크로스(주),216050,2019/12,117.93,27.03,18.92,7.96,2.37,1.04,0.64,215.18,-2.83,1699.01,0.57,8.58,17.8,0.26,20.46,-3.65,51.29,14.48,6.86,0,21.85,48.71,119.43,172.5,1632.03,172.5,38.96,10.93
인탑스(주),049070,2011/12,42.63,4.56,6.23,45.15,7.12,32.59,8.99,13.71,-0.74,26.36,10.74,151.95,7.55,1.55,16.77,48.77,11.4,10.18,13.07,32.8,5.11,88.6,49.14,180.7,6696.9,170.38,23.07,23.4
인탑스(주),049070,2012/12,56.12,5.73,24.79,59.6,4.23,19.86,13.9,63.45,-0.6,85.81,7.63,227.1,24.67,2,23.93,49.45,10.93,14.61,15.26,43.32,6.88,89.07,62.38,148.42,7484.49,131.14,16.73,24.91
인탑스(주),049070,2013/12,29.51,5.25,-4.53,-13.8,6.01,47.61,2.49,24.8,-0.44,92.02,12.25,244.82,29.65,1.99,-13.75,7.8,8.96,11.28,17.57,29.16,6.47,91.04,34.66,211.46,8352.02,176.2,24.43,93.05
인탑스(주),049070,2014/12,34.02,-0.19,1.86,0,7.86,36.98,2.86,-5.88,-0.46,51.23,10.43,162.17,15.69,1.34,6.71,-33.76,5.61,-3.39,13.76,19.3,4.25,94.39,39.26,198.71,8031.52,173.5,24.12,56.85
인탑스(주),049070,2015/12,25.04,4.95,0.53,0,6.78,37.19,6.62,62.73,-0.48,85.36,8.49,153.86,23.98,1.25,-2.58,-5.13,11.07,5.28,16.45,31.87,4.14,88.93,29.57,243.45,8468.24,234.51,27.72,97.42
