회사명,거래소코드,회계년도,[제조]유동부채비율(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]차입금의존도(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]금융비용 대 총비용비율(IFRS),[제조]설비투자효율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]자본금회전률(IFRS),[제조]총자본투자효율(IFRS),[제조]총자본회전률(IFRS),[제조]유동자산증가율(IFRS),[제조]매출액증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출채권회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]부채비율(IFRS),[제조]유동비율(IFRS),[제조]자기자본배율(IFRS),[제조]당좌비율(IFRS),[제조]순운전자본비율(IFRS),[제조]현금비율(IFRS),[제조]타인자본회전률(IFRS),[제조]정상영업이익증가율(IFRS),[제조]총자본순이익률(IFRS)
에스지이(주),255220,2019/12,222.72,7.65,10.18,-11,-13.12,-9.59,47.28,2.25,4.17,41.38,-6.89,45.28,14.28,0.55,3.03,-5.94,31.72,15.53,2.24,64.85,1.51,68.28,254.95,78.41,1628.7,76.92,-13.55,12.54,0.75,-26,4.21
에스케이 머티리얼즈(주),036490,2019/12,78.82,14.77,13.58,-11.23,26.44,17.88,52.63,6.62,3.33,44.26,11.17,86.21,24.21,0.45,31.55,2.2,34.61,17.34,9.03,4.81,0.76,65.39,166.47,55.64,7660.45,21.07,-13.12,0.53,0.73,-6.41,6.63
에스텍(주),069510,2019/12,41.47,2.93,3.38,-41.66,5.59,26.81,0,999999999,-0.61,349.6,7.99,39.74,21.74,1.45,6.13,9.99,20.48,6.01,6.03,32.35,22.77,79.52,42.45,224.64,1953.89,208.95,36.29,44.87,4.97,-69.96,4.25
에스트래픽(주),234300,2019/12,125.54,-2.22,22.66,0,-7.36,-6.74,28.65,1.11,0.28,162.72,-4.3,12.79,8.79,0.64,47.55,83.5,19.48,-3.53,3.34,52.51,9.95,80.52,176.54,98.84,791.13,94.37,-0.53,19.42,1.08,0,-1.43
에스티팜(주),237690,2019/12,4.5,-19.92,-2.87,0,-10,-28.79,4.71,-337.3,-0.97,11.22,-2.77,9.97,5.38,0.27,-18.92,-4.42,-1.94,-5.84,3.82,2.29,0.56,101.94,10.64,979.99,3252.05,682.27,35.82,21.32,4.02,0,-5.44
에스퓨얼셀(주),288620,2019/12,101.08,3.92,23.5,0,-23.56,-23.71,27.83,4.26,0.69,1095.36,-12.83,13.21,5.88,0.6,10.08,20.52,31.64,4.79,1.61,3.84,17.05,68.36,117.99,185.74,1113,143.79,39.76,31.79,1.19,11.99,2.36
에이비엘바이오(주),298380,2019/12,7.07,-927.68,-15.38,0,-457.81,-167.62,0.56,-445.6,-3.01,-613.38,-12.78,0.18,-21.64,0.03,-16.41,217.12,0,-25.61,1.5,0,1.03,0,8.25,1443.66,582.77,1443.66,87.7,977.18,0.35,0,-23.74
에이아이비트(주),039230,2019/12,19.28,-166.49,-18.86,0,-18.52,-16.16,3.03,0.2,4.92,-4996.17,-2.64,0.21,-18.1,0.13,-39.16,-33.73,51.49,-35.3,2.74,647.75,1.85,48.51,19.5,342.07,93.55,341.8,39.06,29.3,0.32,-18.13,-21.25
에이에프더블류(주),312610,2019/12,7.58,21.57,112.33,-35.73,28.47,130.63,4.16,37.33,-1.28,74.31,9.44,5.72,19.96,0.45,280.32,-14.4,38.63,11.89,4.35,14,1.13,61.37,7.79,983.55,1434.58,964.7,62.11,107.35,2.47,-30.61,9.72
에이치엘비(주),028300,2019/12,2.46,-104.88,107.56,0,-22.41,-7.82,16.53,-0.26,47.85,-65.19,-1.35,1.45,-1.21,0.08,-58.95,9.18,10.31,-10.54,4.89,8.41,3.5,89.69,20.88,404.22,1912.63,364.16,6.19,132.57,0.43,0,-8.53
에이치엘비생명과학(주),067630,2019/12,2.96,84.98,11.93,0,-20.98,-9.67,1.78,0.09,12.16,2130.12,-0.7,0.58,4.92,0.04,-39.42,191.08,35.63,3.79,3.53,0,23.9,64.37,7.81,1188.73,1439.52,1188.73,29.88,263.05,0.17,0,3
에이치엘비제약(주),047920,2019/12,139.32,0.97,35.66,0,1.5,1.83,28.45,0.98,3.21,74.37,1.15,5.13,20.17,0.88,56.21,72.83,49.28,2.03,5.45,6.53,2.71,50.72,167.26,119.98,250.7,96.63,10.42,11.34,1.52,0,0.85
에이치엘비테라퓨틱스(주),115450,2019/12,75.49,-19.19,34.07,0,0.96,0.9,34.36,-1.78,1.48,-51.24,0.4,4.77,-3.3,0.48,93.04,34.47,9.17,-14.22,5.49,15.9,6.51,90.83,79.28,119.24,632.49,113.69,8.1,68.54,1.34,0,-9.15
에이테크솔루션(주),071670,2019/12,137.53,0.14,6.35,209.63,0.5,0.94,26.9,1.59,0.61,53.39,0.56,36.93,20.08,1.15,13.42,18.2,9.89,0.39,7.58,3.12,2.87,90.11,144.17,101.51,1357.68,34.7,0.85,0.28,1.98,649.08,0.17
에이피시스템(주),265520,2019/12,252.23,1.92,-0.29,-64.64,-3.56,-5.36,33.59,4.97,1.05,65.72,-3.91,60.24,13.57,1.1,-11.69,-35.54,14.24,8.06,14.62,3.34,4.73,85.76,269.89,87.17,1483.84,40.3,-8.75,9.71,1.48,-39.59,2.11
에이피에스홀딩스(주),054620,2019/12,3.65,-18.5,3.66,0,-134.06,-14.17,10.34,-47.75,-4.2,196.98,-1.88,0.31,3.5,0.01,-14.78,4.85,0,-0.29,5.79,0,0.52,0,15.3,436.1,1927.05,436.1,10.65,21.2,0.17,0,-0.26
에이피위성(주),211270,2019/12,23.74,1.56,2.95,0,6.64,14.87,0.22,1115.21,-1.84,113.2,2.95,6.08,11.72,0.45,5.39,6.56,29.45,0.87,5.39,4.82,5.48,70.55,24.78,445.25,1095.71,401.91,65.68,276.15,2.37,708.53,0.71
에이피티씨(주),089970,2019/12,9.75,23.87,1.16,-18.99,28.47,280.12,0.02,726.88,-1.69,644.27,25.82,25.53,43.55,0.91,-36.83,-2.81,44.12,25.1,107.39,3.47,13.29,55.88,10.15,637.34,2556.39,349.28,47.58,317.09,6.87,-23.47,21.76
에코바이오홀딩스(주),038870,2019/12,10.3,45.16,-22.04,814.36,39.48,72.41,0.19,14.39,-6.01,209.41,7.75,2.43,13.78,0.17,-33.1,-23.51,40.99,10.51,0.71,0,2.54,59.01,11.99,594.63,1100.93,594.63,45.47,81.84,0.66,-10.52,7.77
에코캡(주),128540,2019/12,53.94,0.89,0,0,-0.07,-0.09,27.45,0.22,0.47,51.43,-0.04,45.87,13.56,0.59,0,0,15.36,0.9,3.28,4.64,2.15,84.64,72.68,186.68,4540.32,146.29,27.08,31.3,1.39,0,0.52
에코플라스틱(주),038110,2019/12,178.48,0.39,7.59,0,1.85,5.33,22.19,2.34,0.24,53.24,3.61,54.91,27.14,2.02,27.33,9.77,3.2,2.36,10.1,56.45,3.59,96.8,211.01,51.8,906.22,45.67,-27.66,0.12,3.02,0,0.78
에프엔에스테크(주),083500,2019/12,45.88,4.23,13.64,-55.03,10.09,10.69,27.05,2.42,2.15,38.45,4.41,9.44,18.42,0.46,35.71,-26.44,19.87,3.27,4.44,5.51,0.91,80.13,70.15,183.03,1236.03,149.08,22.39,105.31,1.17,-19.65,1.97
엑스큐어(주),070300,2019/12,7.96,9.7,3.92,0,-3.38,-22.77,0.79,31.66,-2.44,910.96,-1.77,3.6,22.7,0.53,2.59,-1.23,52.4,5.68,6.01,35.49,23.53,47.6,8.45,1160.49,632.95,1133.48,77.85,99.14,6.1,0,5.18
엔브이에이치코리아(주),067570,2019/12,122.94,1.52,8.78,0,6.87,10.32,32.66,1.04,1.17,116.93,6.41,24.23,14.51,0.97,8.4,-4.29,5.77,3.79,8.62,374.2,6.66,94.23,164.17,44.31,976.39,43.82,-25.92,2.16,1.59,999.16,1.48
엔시트론(주),101400,2019/12,44.92,-95.4,23.13,0,-31.58,-20.39,39.55,-2.43,10.67,-28.19,-9.62,0.83,-8.97,0.34,-30.19,-33.76,8.68,-81.58,3.49,3.73,1.65,91.32,89.22,103.52,127.28,73.69,0.84,2.78,0.55,0,-32.05
엔에이치엔한국사이버결제(주),060250,2019/12,140.32,5.07,11.03,34.91,11.38,28.75,4.83,91.53,-0.19,204.5,16.95,41.39,19.15,1.57,20.81,9.41,14.23,19.09,42.84,131.15,11.19,85.77,143.68,133.87,1114.25,132.05,19.51,69.96,2.69,42.37,7.95
엘비세미콘(주),061970,2019/12,111.76,11.59,23.57,172.26,26.53,24.66,48.3,5.97,3.03,60.23,15.69,10.18,29.96,0.65,19.2,41.88,22.4,20.86,7.42,27.93,1.23,77.6,174.86,43.56,626.33,37.39,-22.95,10.63,1.03,120.82,7.58
엘컴텍(주),037950,2019/12,8.06,2.68,-2.34,-42.69,15.91,112.12,2.49,125.07,-0.52,24.27,8.68,1.04,10.37,0.54,49.73,12.97,25.87,1.54,9.64,16.03,1.31,74.13,8.4,251.12,175.39,198.91,11.24,76.54,8.65,129.6,1.44
엘티씨(주),170920,2019/12,34.49,-0.51,2.74,0,13.4,16.59,27.56,1.9,1.36,27.55,5.59,15.12,10.23,0.42,-0.56,-1.03,24.98,-0.32,17.74,7.95,1.09,75.02,50.82,128.36,2402.77,112.24,6.49,38.71,1.31,116.3,-0.22
엠에프엠코리아(주),323230,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엠케이전자(주),033160,2019/12,179.4,0.33,1.96,0,0.85,1.62,53.1,0.44,0.13,70.71,1.05,32.1,8.92,1.25,-0.17,4.18,3.63,1.15,6.69,7.83,9.56,96.37,185.16,65.78,906.69,39.51,-21.53,2.72,1.96,-36.16,0.42
영신금속공업(주),007530,2019/12,178.31,5.4,0.98,0,6.1,8.76,46.76,2.52,1.93,49.83,5.94,18.29,25.78,0.98,0.06,1.02,17.56,17.75,7.48,8.83,1.84,82.44,210.04,59.65,606.56,39.14,-23.21,11.89,1.39,13.14,5.28
영풍정밀(주),036560,2019/12,5.15,16.77,-0.34,11.08,18.73,27.75,0.21,774.23,-7.16,60.37,4.19,9.52,8.55,0.22,7.2,13.77,29.41,4.42,4.86,3.93,1.56,70.59,17.8,601.2,3611.43,458.8,21.93,132.3,1.47,10.98,3.75
영화테크(주),265560,2019/12,18.29,-3.05,-2.79,0,11.89,48.01,6.94,-16.2,-0.83,55.84,8.46,14.89,13.18,0.7,-6.65,-10.71,12.59,-2.58,6.19,9.41,2.78,87.41,21.39,386.5,1723.38,333.87,43.17,17.81,4.14,0,-2.14
예스이십사(주),053280,2019/12,225,0.27,15.71,0,4.44,13.75,10.8,9.41,-0.02,86.22,9.86,59.54,16.8,2.38,-5.06,5.43,21.36,2.09,23.65,15.62,11,78.64,253.4,65.13,757.9,41.74,-22.2,3.48,3.44,351.07,0.64
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오로라월드(주),039830,2019/12,79.77,4.04,12.22,-4.39,9.27,11.17,36.22,5.06,1.69,78.56,5.57,21.82,11.47,0.63,-0.48,8.94,27.41,4.92,3.39,14.8,3.23,72.59,99.27,62.9,1823.65,52.47,-14.85,5.18,1.33,37.17,2.57
오상자이엘(주),053980,2019/12,137.84,-22.04,-18.62,0,0.48,0.94,19.92,-10.24,0.12,-51.1,0.55,7.52,-7.09,1.03,-4.5,14.08,7.86,-46.66,7.09,6.8,4.13,92.14,137.88,87.15,276.67,60.07,-7.44,15.37,1.99,0,-22.59
오성첨단소재(주),052420,2019/12,5.45,23.54,38.16,167.53,13.02,29.6,12.39,11.02,-1.5,65.08,4.23,2.38,7.86,0.38,85.99,51.02,12.47,10.17,8.84,14.64,1.96,87.53,16.69,1130.23,565.27,1087.98,48.11,748.5,2.98,252.44,8.88
오션브릿지(주),241790,2019/12,12.29,16.96,0.36,-24.38,29.11,195.18,0.24,144.43,0.13,62.98,21.49,10.99,26.27,0.74,5.13,-28.79,27,15.55,12.39,15,1.56,73,12.37,393.07,1266.16,326.4,32.06,178.55,3.82,-33.81,12.54
오스템임플란트(주),048260,2019/12,356.46,-4.52,20.59,0,16.82,11.76,36.58,17.68,0.75,84.77,9.84,52.33,21.68,0.64,-1.81,12.04,46.82,-14.24,3.45,6.79,1.79,53.18,512.54,75.7,1461.09,59.49,-14.14,16.21,0.8,5.97,-2.89
올리패스(주),244460,2019/12,53.69,-12808.94,55.37,0,-3853.57,-49.73,43.44,-6.3,5.54,-346.14,-25.14,0.04,-69.84,0.01,85.58,741,36.22,0,0,0,0.03,63.78,102.27,277.75,305.51,277.75,47.18,199.23,0.01,0,-101.7
올릭스(주),226950,2019/12,7.84,-1112.29,-14.91,0,-753.12,-218.71,0.13,-2847.08,-3.12,-152.08,-17.97,0.35,-16.34,0.02,-18.79,274.28,0,-25.54,1130.33,2.26,0.22,0,8.95,1080.22,1331.53,1069.49,70.57,142.1,0.49,0,-24.4
옴니시스템(주),057540,2019/12,36.55,32.93,16.65,828.12,-4.28,-9.01,13.24,-0.55,0.59,141.02,-2.59,3.73,36.96,0.65,52.77,-9.28,18.05,32.44,5.6,7.53,1.81,81.95,40.33,199.86,438.92,166.9,26.01,36.34,1.92,0,21.46
옵티시스(주),109080,2019/12,10.23,14.39,8.58,2.29,13.39,62.36,4.47,31.59,-1.94,174.51,6.26,6.99,22.6,0.49,16.58,-7.44,37.52,7.73,6.58,3.96,4.84,62.48,11.15,838.71,1345.45,699.47,67.99,244.06,5.17,-33.32,7
와이더블유(주),051390,2019/12,24.51,8.99,3.66,-8.89,23.95,11.19,17.98,1.57,2.98,673.99,4.1,3.39,5.54,0.17,11.84,-34.57,39.02,2.43,7.69,14.47,20.55,60.98,57.75,386.12,1255.02,377.77,44.45,0.52,0.49,-15.94,1.56
와이아이케이(주),232140,2019/12,54.45,-37.44,2.09,0,50.12,22.67,27.45,-3.44,5.16,23.05,8.87,4.69,2.65,0.18,-3.53,-86.71,35.55,-10.33,13.74,0.76,1.46,64.45,64.26,200.57,1614.48,125.85,33.34,37.74,0.51,0,-6.69
와이엠씨(주),155650,2019/12,55.45,-1.54,-27.33,0,-6.35,-23.11,0.13,-633.33,-0.26,41.69,-8.27,16.25,9.68,1.1,-33.73,-29.9,2.67,-3.01,25.21,16.08,5.09,97.33,55.7,181.34,801.89,154.81,28.97,37.58,2.49,0,-1.69
와이엠티(주),251370,2019/12,58.68,11.48,30.76,113.95,6.06,6.32,36.78,9.93,-0.62,53.72,3.28,17.83,17.8,0.61,73.08,35.35,25.46,13.9,2.62,13.24,1.62,74.54,108.05,179.46,1580.47,162.11,22.41,69.51,1.25,46.9,7.06
와토스코리아(주),079000,2019/12,1.99,9.84,0.39,-37.89,18.57,108.89,0.81,15.75,-7.98,47.66,4.42,5.09,10.14,0.24,0.21,-13.98,30.72,2.44,4.67,6.27,1.31,69.28,4.23,3720.54,2053.83,3524.61,69.08,638.23,5.83,-74.79,2.34
우리바이오(주),082850,2019/12,14.14,3.56,1.69,0,8.31,17.83,12.51,3,1.88,16.68,3.22,2.06,7.81,0.39,-34.43,59.64,22.02,1.72,5.65,21.94,0.85,77.98,22.04,101.93,420.12,88.05,0.22,26.88,2.04,287.69,1.39
우리산업(주),215360,2019/12,103.12,2.26,-1.56,-39.37,4.67,11.2,22.03,8.46,0.3,91.94,5.91,66.14,22.11,1.25,0.18,-2.78,12.11,6.17,4.32,5.64,4.82,87.89,111.7,135.02,2469.77,90.5,17.06,4,2.32,-12.31,2.83
우리산업홀딩스(주),072470,2019/12,0.22,2.31,-6.19,-3.22,-4.23,-11.03,0,-1.38,-5.43,54.32,-0.11,0.27,2.36,0.03,-85.69,-1.2,0,0.06,10.49,0,0.75,0,1.01,402.07,1036.67,402.07,0.64,261.44,0.68,0,0.06
우리손에프앤지농업회사법인(주),073560,2019/12,34.84,3.2,3.49,-44.24,7.53,10.7,23.35,3.3,1.11,31.94,3.23,2.11,8.28,0.44,14.46,-12.43,10.39,1.98,20.6,101.65,1.64,89.61,43.27,102.64,342.5,100.83,0.64,10.34,1.49,-6.48,1.4
우리엔터프라이즈(주),037400,2019/12,17.82,-6.27,-1.63,0,1.42,1.15,9.73,1.49,1.66,4.84,0.32,2.16,2.5,0.23,-4.98,2.01,29.14,-1.97,6.26,5.6,0.44,70.86,39.1,69.68,681.97,37.94,-3.88,7.47,0.81,65.64,-1.42
우리이앤엘(주),153490,2019/12,53.86,0.24,-19.35,45.06,3.69,12.03,11.37,3.08,0.41,1180.39,4.27,5.17,7.81,1.03,-21.31,-3.21,12.75,0.43,1.64,65.25,132.7,87.25,54.96,211.42,288.94,205.67,38.73,27.37,2.43,-44.48,0.25
우림피티에스(주),101170,2019/12,10.59,-1.2,0.6,0,12.29,59.67,0.03,-38.06,-0.44,31.81,6.94,8.22,16.01,0.57,7.72,-13.7,12.61,-0.76,5.31,4.63,1.09,87.39,13.17,446.55,1285.64,304.36,32.42,60.03,5.37,0,-0.68
우수AMS(주),066590,2019/12,141.76,0.58,5.03,-51.67,2.32,5.24,38.36,1.37,0.52,36.53,3.18,16.79,15.58,1.4,-8.43,3.69,9.37,2.05,8.51,23.25,3.09,90.63,154.14,61.53,482.93,50.9,-21.46,6.37,2.33,-26.33,0.82
우원개발(주),046940,2019/12,79.71,1.29,3.08,-57.72,6.21,13.07,9.51,5.49,0.09,267.27,6.11,17.16,36.8,1,3.15,-5.98,7.27,2.51,6.47,37.56,7.33,92.73,87.62,81.46,892.39,75.32,-7.88,15.71,2.05,-41.51,1.29
우진비앤지(주),018620,2019/12,55.76,-46.23,23.71,0,-5.7,-4.9,27.81,1.64,1.94,-35.65,-2.52,2.45,-6.85,0.49,40.57,-8.1,27.2,-42.79,5.32,2.87,1.98,72.8,105.95,131.35,218.33,65.73,8.49,26.04,1.04,0,-22.64
원텍(주),336570,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원텍(주),216280,2019/12,1747.41,-41.09,-20.2,0,-15.88,-15.33,78.88,-7.9,2.06,-64.8,-14.6,17.47,-10.75,0.82,-28.13,-30.17,26.35,-176.15,4.11,2.09,5.4,73.65,2028.1,81.71,88.37,31.73,-15.02,2.13,1.01,0,-33.54
원풍물산(주),008290,2019/12,37.37,-13.37,37.52,0,-0.55,-1.21,15.73,-1.83,1.16,-4.76,-0.35,2.06,-1.14,0.74,-3.89,-4.49,60.73,-15.58,8.73,2.9,2.67,39.27,40.6,154.54,223.88,73.22,14.49,18.43,2.01,0,-9.85
웹케시(주),053580,2019/12,14.84,15.16,68.81,68.26,11.92,80.64,1.85,123.99,-1.08,518.05,11.53,19.75,37.03,1.21,82.66,-20.06,0,23.77,20.02,0,11.66,0,16.69,289.11,1603.41,289.11,24.05,213.46,5.39,59.92,18.42
위즈코프(주),038620,2019/12,2.75,-5.52,-5.27,0,4.76,97.53,0.37,210.96,-0.64,15.5,4.02,1.85,7.73,0.82,-4.39,3.89,26.17,-4.71,78.54,96.96,1.72,73.83,4.29,1426.47,206.07,1390.77,35.01,673.33,21.89,17.83,-4.53
윈텍(주),320000,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윙입푸드홀딩스,900340,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유네코(주),064510,2019/12,455.84,-61.62,-9.72,0,-53.68,-14.11,60.95,-0.6,11.94,13.15,-11.89,2.37,5.23,0.21,-19.3,21.1,17.9,-69.8,2.26,2.59,0.54,82.1,533.47,27.41,164.22,16.56,-52.24,1.83,0.26,0,-12.95
유니셈(주),036200,2019/12,32.18,12.74,18.04,38.41,8.31,34.7,10.74,48.23,-0.4,207.93,8.7,11.29,34.95,1.13,19.38,-17.16,38.7,19.39,3.57,8.86,5.82,61.3,33.47,314.05,808.06,262.17,51.6,66.07,4.44,-9.15,14.44
유니슨(주),018000,2019/12,89.99,-28.11,-4.16,0,-17.62,-7.92,40.71,-2.13,6.52,1.85,-5.23,1.51,1.03,0.29,9.02,-55.29,1.96,-22.19,5.37,2.1,0.54,98.04,193.81,79.13,173.64,26.19,-6.39,4.1,0.46,0,-8.16
유비벨록스(주),089850,2019/12,80.79,7.95,-16.06,26.03,6.84,14.31,39.53,2.96,1.4,310.37,7.23,25.64,35.5,0.96,-24.57,-3.12,23.15,16.87,5.78,4.53,8.25,76.85,101.97,112.85,1202.41,67.2,5.14,12.5,1.77,-24.21,7.66
유아이엘(주),049520,2019/12,8.12,-0.49,-11.32,0,1.51,15.77,0.18,-706.34,-2.07,52.02,1.38,9.02,14.89,0.86,-19.08,-20.53,1.06,-0.47,5.95,37.77,3.02,98.94,9.56,518.91,903.97,491.12,31.04,187.64,8.29,0,-0.42
유진기업(주),023410,2019/12,60.14,2.57,-4.12,-11.18,4.33,5.26,33.23,2.12,1.96,57.9,2.42,20.9,8.71,0.55,-14.78,3.33,12.55,2.69,4.82,98.18,3.69,87.45,85.39,67.59,2015.34,65.95,-10.51,16.67,1.15,-30.23,1.41
이노시스(주),056090,2019/12,22.39,-8.85,-10.97,0,-6.32,-4.26,33.18,-0.63,5.67,58.08,-1.92,5.51,13.36,0.29,-7.83,32.52,46.29,-4.59,2.96,2.15,1.28,53.71,82.54,278.55,989.36,161.32,21.9,34.65,0.64,0,-2.54
이니텍(주),053350,2019/12,7.95,-0.65,-3.58,0,4.8,26.13,0.24,49.37,-1.11,339.66,2.41,5.1,19.46,0.49,-4.07,-5.59,18.32,-0.36,6.1,160.68,7.85,81.68,10.18,413.87,920.44,411.88,22.66,149.07,4.77,13.7,-0.32
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에스산업(주),241510,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이엠코리아(주),095190,2019/12,51.21,-9,10.74,0,10.48,9.96,33.32,-3.73,1.4,16.44,4.85,4.48,9.48,0.49,0.04,-18.78,0.89,-8.04,6.24,5.08,0.88,99.11,94.89,96.47,496.99,66.45,-0.93,17.37,1.07,0,-4.38
이원다이애그노믹스(주),245620,2019/12,46.87,-162.79,29.1,0,-138.37,-33.97,26.01,-20.51,0.72,-45.15,-10.89,1.5,-2.18,0.09,16.26,-6.71,0.45,-18.03,3.17,7.41,1.43,99.55,47.2,114.45,1292.01,110.94,4.6,80.42,0.45,0,-14.44
이원컴포텍(주),088290,2019/12,78.13,3.16,28.44,0,5.79,14.08,22.44,4.45,0.45,33.75,7.31,5.92,12.95,1.42,48.99,8.22,7.14,11.7,8.15,15.75,3.36,92.86,107.98,140.96,207.05,121.53,15.39,25.5,2.3,2.81,4.49
이트론(주),096040,2019/12,12.22,-10.89,123.06,0,-20.47,-15.01,30.12,-6.28,0.65,65.02,-5.65,0.49,0.7,0.38,186.51,242.13,9.22,-5.74,3.85,15.09,25.64,90.78,60.44,573.03,93.52,530.86,36.04,214.23,1.38,0,-4.15
이화공영(주),001840,2019/12,87.21,0.19,11.7,-43.44,-4.37,-14.17,2.19,1.23,-0.35,212.03,-7.08,13.98,18.7,1.71,17.71,-25.79,5.19,0.63,16.82,675.41,19.39,94.81,99.88,166.98,431.34,166.41,29.22,1.47,3.63,149.67,0.33
이화전기공업(주),024810,2019/12,4.99,0.13,10.58,0,1.77,6.11,3.67,2.58,-2.86,42.32,0.45,0.43,3.94,0.26,-13.9,35.2,15.74,0.04,5.38,3.42,2.72,84.26,7.87,1070.53,145.89,924.43,44.9,225.94,3.61,0,0.04
인베니아(주),079950,2019/12,272.75,1.3,17.8,-64.7,-14.76,-15.96,54.19,1.85,1.56,115.41,-11.96,12.62,16.88,0.88,19.36,-15.29,15.13,4.2,8.15,3.13,5.45,84.87,298.31,112.22,391.24,69.3,8.36,3.55,1.2,-34.85,1.14
인선이엔티(주),060150,2019/12,33.51,12.04,11.85,-12.28,23.43,19.85,25.69,11.14,1.77,25.27,7.26,5.46,10.84,0.33,25.14,10.59,35.05,6.27,4.53,357.96,0.71,64.95,57.68,79.16,1090.48,78.83,-4.43,32.28,0.88,30.34,3.94
인크로스(주),216050,2019/12,111.17,29.1,15.01,10.8,1.32,0.53,0.48,335.24,-2.69,1553.87,0.28,7.79,15.76,0.23,19.45,-3.37,55.36,13.07,6.61,0,20.11,44.64,112.53,166.47,1722.69,166.47,34.77,9.92,0.46,12.87,6.61
인탑스(주),049070,2019/12,19.31,5.04,4.82,773.17,8.95,27.39,7.74,37.04,-3.64,66.19,4.83,27.99,10.51,0.55,14.89,35.05,22.92,3.35,7.79,26.46,3.37,77.08,21.39,244.6,4274.11,228.86,23.01,51.78,3.28,124.64,2.78
인포뱅크(주),039290,2019/12,21.61,0.76,-1.71,-78.95,3.61,18.08,0.34,86.71,-0.29,76.58,4.01,16.73,19.94,1.1,-6.87,-4.56,16.55,1.08,7,0,4.24,83.45,28.52,214.44,1170.23,214.44,19.24,88.45,4.94,-69.39,0.84
인화정공(주),101930,2019/12,74.93,0.3,-4.69,-87.6,4.47,3.39,40.03,0.81,3.02,15.85,1.46,14.99,5.48,0.32,-16.61,56.05,8.49,0.17,10.64,7.42,0.92,91.51,75.88,34.62,2608.78,24.69,-27.86,3.77,0.72,0,0.1
잉글우드랩(주),950140,2019/12,32.28,2.48,10.99,0,3.46,12.89,13.63,21.27,0.29,165.64,4.32,20.64,35.63,1.31,-0.13,16.04,21.45,4.83,5.84,3.98,4.85,78.55,50.34,268.4,1083.1,129.91,36.16,19.64,4,138.23,3.25
자안바이오(주),221610,2019/12,39.92,5.48,-5.62,0,-6.37,-23.62,1.09,87.89,-0.36,143.86,-7.02,13.1,25.77,1.07,-3.58,12.6,29.27,8.96,3.06,18.26,5.89,70.73,42.31,276.56,834.64,255.88,49.52,84.39,3.1,0,5.87
자이글(주),234920,2019/12,20.84,-100.71,-33.59,0,-27.51,-74.83,14.18,-22.91,0.86,-45.36,-13.06,4.39,-30.56,0.38,-43.47,-46.78,60.79,-44.68,37.96,5.99,0.7,39.21,21.14,176.87,763.64,127.72,13.22,24.91,2.59,0,-38.15
재영솔루텍(주),049630,2019/12,133.19,4.85,-1.11,0,3.04,3.9,36.98,2.48,2.08,31.22,2.64,3.69,14.34,0.86,2.43,4.47,17.89,15,5.97,13.95,1.87,82.11,208.16,103.22,134.47,92.09,1.39,49.21,1.2,0,4.19
전진바이오팜(주),110020,2019/12,22.64,-37.03,-9.96,0,-43.81,-49.26,42.32,-6.21,4.05,102.46,-26.99,1.66,13.33,0.58,-25.91,185.24,52.84,-42.96,65.02,8.11,6.2,47.16,121.19,690.67,120.87,640.07,60.46,634.19,1.17,0,-21.62
제너셈(주),217190,2019/12,121.24,7.97,4.03,0,2.12,2.61,34.49,5.35,1.52,38.25,1.68,8.82,22.06,0.81,11.4,48.72,35.64,19.24,6.73,5.02,1.37,64.36,180.89,86.52,396.03,51.19,-5.82,17.25,1.22,0,6.45
제룡산업(주),147830,2019/12,7.59,9.38,4.42,-21.2,9.39,54.5,0.1,819.55,-2.77,131.18,4.14,5.42,11.49,0.45,24.65,-15.35,23.76,4.54,6.75,10.08,2.9,76.24,8.22,1221.17,1136.98,1169.74,78.63,73.2,6.55,-51.41,4.23
제룡전기(주),033100,2019/12,12.85,12.35,8.97,90.85,13.56,74.44,2.36,145.7,-0.97,85.94,9.54,5.63,26.04,0.73,23.89,6.4,22.34,10.4,6.57,9.55,2.24,77.66,14.69,534.69,697.98,469.41,48.71,234.02,5.67,107.05,9.06
