회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
신라에스지(주),25870,17-Dec,131.65,0.29,2.87,-33.98,-0.34,-0.81,48.32,1.76,0.73,72.42,-0.55,40.99,22.67,1.66,8.95,1.89,6.4,1.47,22.35,7.17,5.19,93.6,215.03,92.33,796.96,31.19,-3.2,10.13,2.45,-13.27,0.48
신라젠(주),215600,17-Dec,7.55,-830.62,-17.31,0,-1195.57,-248.66,1.54,-14.04,4.68,-2034.59,-34.93,0.21,-13.49,0.03,-14.12,29.71,0,-27.82,2.22,0,4,0,16.34,1060.57,593.67,1060.57,62.34,263.84,0.13,0,-21.97
신성델타테크(주),65350,17-Dec,138.77,2.66,-1.28,804.67,3.57,7.67,35.05,4.16,0.9,32.98,4.96,43.6,15.85,1.38,-0.23,17.78,12.15,11.32,5.7,21.92,2.78,87.85,183.22,90.99,1057.31,77.87,-4.41,12.24,2.04,47.58,3.68
신신제약(주),2800,17-Dec,34.1,5.72,0,0,7.4,17.21,10.88,15.62,0.15,139.92,5.79,8.14,29.46,0.78,0,0,35.14,6.92,2.43,9.46,2.15,64.86,50.74,232.44,687.12,195.87,29.96,40.82,2.33,0,4.48
신원종합개발(주),17000,17-Dec,94.53,7.01,0,0,0.55,1.21,22.1,34.71,-0.19,3014.75,0.7,3.7,14.86,1.27,0,0,9.79,21.74,92.19,4.09,258.47,90.21,139.04,230.26,120.26,151.54,51.51,22.9,2.19,0,8.93
신일제약(주),12790,17-Dec,9.09,16.09,4.56,-18.33,12.88,56.62,0.3,50.71,-0.34,118.17,6.4,12.9,29.13,0.51,-11.43,1.45,44.38,9.21,2.62,4.23,2.41,55.62,12.75,576.12,2302.05,413.85,38.4,27.36,4.54,-18.58,8.17
신화인터텍(주),56700,17-Dec,102.94,-1.36,-4.99,-161.53,6.92,11.84,32.58,1.19,0.97,32.62,6.23,12.12,18.36,0.88,-5.84,-18.06,12.48,-2.52,7.03,6.99,1.49,87.52,111.11,74.13,637.24,48.39,-12.62,10.39,1.67,-68.56,-1.19
신흥에스이씨(주),243840,17-Dec,65.11,4.32,51.48,28.42,10.1,16.56,31.89,7.56,0.99,61.13,8.91,9.06,27.24,1.06,114.25,33.01,16.1,9.94,11.23,16.75,1.72,83.9,116.34,129.2,425.88,110.1,8.79,56.23,1.97,39.92,4.59
쌍용정보통신(주),10280,17-Dec,169.05,-3.51,-27.07,0,0.65,1.94,6.24,-68.26,-0.16,1853.92,1.26,3.61,44.91,1.63,-34.95,-33.47,7.4,-18.59,4.53,56.91,74.2,92.6,184.31,133.23,65.65,127.29,19.76,60.64,2.36,0,-5.72
씨비아이(주),13720,17-Dec,24.03,-2.53,-7.01,0,7.88,12.78,24.71,-0.94,0.96,30.86,5.13,5.56,21.64,0.63,-9.47,6.2,10.04,-2.76,5.02,5.48,0.9,89.96,67.11,196.62,499.01,112.17,13.89,18.8,1.48,0,-1.59
씨아이에스(주),222080,17-Dec,131.8,-28.73,0,0,-38.8,-15.99,1.81,-89.66,-0.69,-27.2,-9.17,4.87,-2.47,0.24,0,0,14.95,-15.95,0.92,1.05,2.42,85.05,134.38,155.16,863.35,115.17,31.02,30.69,0.41,0,-6.79
씨앤지하이테크(주),264660,17-Dec,28.64,10.99,32.41,50.25,5.7,53.97,0.14,902.11,-0.21,517.78,12.63,53.56,59.07,2.53,39.11,69.56,20.35,40.14,17.84,10.21,18.65,79.65,30.56,387.62,1806.8,216.52,63.09,154.65,8.18,57.23,27.75
씨앤티85(주),56730,17-Dec,81.38,-124.44,0,0,-117.62,-56.53,29.32,0.06,12.22,-29.62,-29.59,0.96,-3.06,0.25,0,0,36.33,-65.67,4.77,1.94,2.43,63.67,109.79,175.65,182,142.19,29.35,80.25,0.48,0,-31.3
씨제이프레시웨이(주),51500,17-Dec,217.79,0.05,6.13,0,0.37,1.39,32.87,6.04,0.24,101.14,1.03,210.96,27.35,2.86,8,7.58,14.1,-0.83,9.64,14.79,10.09,85.9,283.33,98.78,1518.15,68.72,-0.69,10.67,3.93,108.66,0.14
씨큐브(주),101240,17-Dec,34.22,9.42,7.79,-22.1,12.07,26.3,19.86,13.54,0.95,80.16,7.41,10.28,26.17,0.64,13.4,6.05,39.7,8.43,5.02,2.16,1.68,60.3,39.2,226.51,1168.12,105.72,31.1,45.57,2.21,-12.67,6
아미코젠(주),92040,17-Dec,39.11,-4.85,11.74,-389.92,15.72,24.33,14.27,1.96,1.12,34.06,7.08,15.75,13.32,0.48,31.76,6.81,33.67,-5.4,4.86,3.25,1.15,66.33,41.06,159.99,1858.95,101.14,16.64,29.73,1.7,-54.63,-2.31
아비코전자(주),36010,17-Dec,5.35,9.11,-1.16,-23.52,13.76,242.09,0,52.67,-0.92,136.43,12.44,12.19,26.31,0.9,-0.71,4.31,20.5,8.93,8,11.2,4.05,79.5,5.42,1419.01,1278.83,1241.88,66.94,759.82,10.9,-15.3,8.19
아이쓰리시스템(주),214430,17-Dec,26.06,13.45,11.71,27.3,10.62,33.85,9.4,110.43,-0.03,110.15,8.64,26.93,38.93,0.86,22.44,36.19,24.11,15.71,7.84,3.69,2.29,75.89,34.28,300.32,1843.23,179.02,38.87,95.07,3.25,52.48,11.55
아이진(주),185490,17-Dec,5.26,-2807.29,63.2,0,-2116.99,-97.58,12.51,-220.35,-1.33,-352.79,-21.04,0.06,-15.4,0.01,87.94,12.65,32.34,-42.32,6.79,0,0.21,67.66,27.49,1987.29,433.21,1987.29,77.85,352.21,0.07,0,-34.61
아이크래프트(주),52460,17-Dec,76.56,2.37,12.71,0.88,6.82,23.39,8.4,16.69,-0.07,1998.52,10.21,22.98,29.34,1.59,13.02,15.87,16.7,6.2,4.92,11.41,95.44,83.3,77.42,198.84,861.53,171.58,42.65,53.16,4.04,-53.05,3.76
아이텍(주),119830,17-Dec,29.14,5.85,5.61,5.52,30.82,34.55,31.04,5.75,1.73,50.78,16.21,9.87,37.85,0.54,-4.76,0.26,19.16,5.98,12.42,0,0.74,80.84,88.38,48.02,989.71,48.02,-8.04,19.96,1.15,15.99,3.16
아진산업(주),13310,17-Dec,110.42,2.5,-2.69,-34.87,14.09,16.61,54.35,1.85,2.82,39.81,11.89,65.39,27.89,0.83,-14.96,-15.42,15.87,7.79,7.92,14.78,1.11,84.13,251.64,65.9,2176.03,48.59,-10.71,6.95,1.14,-42.2,2.08
안국약품(주),1540,17-Dec,42.48,4.46,6.01,375.71,8.19,21.3,9.93,12.66,0.26,110.32,7.23,28.15,25.15,0.91,8.3,5.52,50.21,6.09,3.25,9.03,3.68,49.79,51.37,228.15,2100.19,194.01,35.96,38.77,2.71,149.8,4.05
알리코제약(주),260660,17-Dec,137.29,4.68,38.48,46.37,10.37,19.58,23.93,14.73,0.83,70.19,12.82,32.23,21.3,1.44,48.1,48,60.73,19.85,6.96,8.86,4.03,39.27,189.67,109.02,620.72,79.07,4.27,20.03,2.17,96.47,6.71
알서포트(주),131370,17-Dec,8.44,11.65,-2.81,717,6.63,28.46,2.02,186.63,-3.11,2205.71,2.82,4.33,27.33,0.42,13.62,7.68,0,5.51,4.95,179.45,29.08,0,10.98,831.34,922.93,828.07,55.63,274.25,4.39,0,4.88
알에스오토메이션(주),140670,17-Dec,80.49,3.34,17.89,-2.71,-0.4,-0.93,24.57,5.62,0.68,95,-0.45,23.64,20.62,1.24,22.86,23.69,15.6,9.86,4.06,5.83,5.42,84.4,94.18,169.8,862.5,117.78,28.93,16.18,2.14,27.6,4.15
알에프에이치아이씨(주),218410,17-Dec,19.55,9.87,0,0,8.42,18.91,11.74,27.16,-0.32,50.17,3.37,5.63,11.33,0.4,0,0,33.86,4.99,3.81,1.25,1.73,66.14,21.69,430.26,1117.42,230.96,53.07,142.28,2.24,0,3.95
애니젠(주),196300,17-Dec,3.69,9.85,4.63,0,12.75,37.85,0,999999999,-3.29,68.05,2.28,1.83,12.21,0.18,-38.32,8.99,51.23,1.91,5.82,1.56,0.77,48.77,6.42,1331.3,958.74,938.54,42.69,631.85,3.24,0,1.8
애머릿지코퍼레이션,900100,17-Dec,54.21,-57.96,13.28,0,-41.68,-56.26,25.42,-4.79,3.46,-1021.96,-19.85,180.4,-14.84,0.51,21.47,-39.06,5.82,-59.19,5.47,5.97,2.24,94.18,54.54,161.88,20776.24,144.99,21.71,29.78,1.04,0,-29.33
앱클론(주),174900,17-Dec,16.13,-41.97,30.33,0,-18.68,-19,9.59,-33.02,-2.26,21.28,-3.16,1.1,3.1,0.19,40.11,13.21,56.89,-10.1,14.75,342.23,1.13,43.11,19.97,626.22,511.54,625.58,70.73,136.65,0.94,0,-8.04
어보브반도체(주),102120,17-Dec,13.33,-4.68,-9.33,-171.26,10.55,70.2,0,199.87,-0.19,182.24,12.44,12.12,5.54,1.12,-3.18,2.54,23.73,-6.43,8.61,7.35,36.4,76.27,21.53,560.58,846.04,394.49,50.54,122.69,6.11,-18.56,-5.25
에스넷시스템(주),38680,17-Dec,102.47,0.83,7.11,0,2.87,8.01,1.08,53.72,-0.33,1434.43,4.14,26.55,25.05,1.49,3.25,1.94,12.34,2.15,4.92,19.54,83.11,87.66,106.75,170.84,824.23,151.37,35.11,27.96,2.96,0,1.24
에스디엔(주),99220,17-Dec,88.16,5.2,12.08,0,-4.66,-4.39,40.59,1.26,3,30.11,-2.24,2.99,8.23,0.51,73.46,45.39,28,5.33,4.23,6.84,1.71,72,104.05,68.74,304.96,53.23,-13.51,5.23,1.01,162.33,2.64
에스맥(주),97780,17-Dec,43.68,4.66,7.93,0,10.63,29.49,18.61,4.65,1.36,65.5,9.05,8,17.05,0.88,10.17,20.6,14.02,6.59,16.15,22.94,3.22,85.98,44.24,150.26,458.29,137.02,15.22,73.92,2.35,0,4.12
에스비더블유생명과학(주),151910,17-Dec,61.37,-56.33,4.01,-168.37,-65.6,-46.94,39.25,-4.2,5.57,12.59,-27.96,0.74,4.78,0.43,22.42,-9.84,-31.48,-65.07,3.28,6.76,0.97,131.48,147.26,217.99,69.16,190.81,29.28,109.41,0.7,0,-24.48
에스씨아이평가정보(주),36120,17-Dec,28.81,-0.67,34.63,0,2.75,21.77,0,18.6,-0.2,1198.55,4.93,2.41,78.35,2.06,54.13,21.22,0,-0.86,16.69,0,29.32,0,29.24,296.62,76.55,296.62,43.82,98.9,9.07,-97.15,-1.38
에스앤씨엔진그룹리미티드,900080,17-Dec,2.81,12.71,0.3,-28.44,15.73,215.96,0.51,291.46,-0.35,32.4,5.9,1.62,12.75,0.38,-13.57,-6.18,27.24,4.96,3.71,15.71,1.07,72.76,2.81,1903.6,405.14,1821.96,49.3,1126.3,10.12,-17.09,4.78
에스에이치엔엘(주),50320,17-Dec,204.12,-38.39,14,0,-40.52,-119.95,1.18,-17384.23,-0.05,-181.38,-83.34,4.47,-37.61,2.19,55.67,10.87,13.46,-226.52,9.12,0,12.41,86.54,227.68,107.84,165.71,107.84,4.88,45.31,3.49,0,-84.14
에스엔유프리시젼(주),80000,17-Dec,37.18,4.94,11.62,0,2.87,6.11,16.09,6.08,0.7,110.17,2.22,7.44,16.47,0.82,27.8,100.85,21.44,6.22,3.2,104.21,4.45,78.56,57.27,274.31,609.31,272.43,41.21,77.3,2.35,0,4.05
에스엔케이폴리텍(주),91340,17-Dec,124.23,2.39,60.52,31.92,2.87,3.36,43.47,5.35,0.89,31.44,2.31,34.95,11.57,0.99,36.68,181.55,14.14,5.92,6.76,9.58,2.66,85.86,219.6,113.31,1174.34,82.21,5.18,32.26,1.54,174.07,2.37
에스와이(주),109610,17-Dec,155.01,0.12,24.96,-83.59,-1.41,-2.42,39.7,1.88,1.24,41.41,-1.62,43.42,15.25,1.27,29.02,28.55,11.36,0.37,4.92,9.28,2.82,88.64,201.26,94.76,882.11,68.72,-2.69,14.04,1.76,2.97,0.16
에스지씨이테크건설(주),16250,17-Dec,171.01,4.45,8.45,-19.56,10.61,11.63,51.44,4.66,2.06,24.65,8.73,104.7,15.03,0.86,68.72,23.01,13.19,11.73,32.13,74.26,1.3,86.81,300.6,74.91,1858.1,71.11,-10.71,17.82,1.13,61.53,3.81
에스지에이(주),49470,17-Dec,49,-18.12,-10.13,0,-1.98,-2.84,26.05,-1.82,1.59,16.79,-1.32,2.24,2.03,0.63,-16.39,-10.23,24.66,-33.42,2.08,7.84,9.88,75.34,86.62,210.43,99.99,179.96,28.99,24.33,1.34,0,-11.42
에스지에이솔루션즈(주),184230,17-Dec,38.22,4.01,-11.55,-26.2,-3.09,-5.25,21.38,2.55,2.16,1125.21,-2.06,19.22,13.99,0.63,-17.56,11.71,30.52,4.6,2.12,6.32,53.13,69.48,64.61,250.02,1511.84,206.64,34.83,21.87,1.3,-24.99,2.51
에스지에이클라우드서비스(주),224880,17-Dec,153.34,1.55,0,0,-6.88,-12.91,46.73,2.93,2.35,1473.69,-10.02,14.92,14.27,1.46,0,0,17.48,10.07,2.7,20.9,150.32,82.52,345.98,209.73,229.84,189.48,37.73,28.69,1.88,0,2.26
에스지이(주),255220,17-Dec,202.59,9.54,47.66,33.64,4.79,7.04,33.36,11.71,1.23,56.35,4.92,126.11,21.78,1.22,92.12,34.67,33.63,38.96,5.01,48.89,2.68,66.37,232.29,77.71,3696.71,72.84,-13.59,14.45,1.75,44.73,11.68
에스케이 머티리얼즈(주),36490,17-Dec,82.46,20.31,23.8,-6.2,33.63,24.27,47.52,11.41,3.17,45.03,15.41,97.14,26.2,0.51,-7.16,11.02,38.57,25.25,6.62,6.38,0.66,61.43,173.93,59.95,7313.38,34.33,-12.06,5.55,0.87,-4.16,10.3
에스케이씨솔믹스(주),57500,17-Dec,80.21,29.71,8.9,0,27.47,37.81,39.83,7.52,2.48,61.81,21.69,4.32,32.16,0.82,12.98,40.45,24.42,75.54,6.94,5.46,1.45,75.58,134.53,90.33,233.03,43.13,-3.31,15.86,1.22,39.77,24.46
에스텍(주),69510,17-Dec,45.19,3.3,-3.6,-32.83,6.11,30.59,8.32,55.07,-0.14,266.6,9.95,55.07,47.06,1.6,-4.6,3.39,14.92,7.97,6.06,9.11,8.96,85.08,48.18,255.36,2281.5,197.18,47.38,60.48,4.73,-7.08,5.27
에스트래픽(주),234300,17-Dec,72.35,3.79,127.21,-60.03,9.34,11.63,42.3,8.25,0.73,665.49,6.77,22.46,14.16,1.01,45.68,-13,21.08,9.64,7.39,159.84,55.6,78.92,139.26,165.67,741.53,164.47,19.86,102.77,1.68,-42.1,3.81
에스티팜(주),237690,17-Dec,8.16,22.19,3.73,-26.75,25.94,172.93,0.04,972.14,-0.82,78.16,13.79,21.84,27.1,0.54,0.15,1.22,39.34,13.55,9.36,2.72,1.4,60.66,8.67,786.39,3763.75,583.95,51.52,252.47,4.77,-20.3,12.01
에이아이비트(주),39230,17-Dec,205.48,-9.9,37.93,0,-20.05,-29.91,37.87,2.43,1.63,371.18,-20.15,2.76,5.65,1.17,38.91,52.75,21.12,-33.45,3.99,18.78,66.94,78.88,206.41,134.85,83.79,132.9,23.37,13.91,1.78,0,-11.53
에이치엘비(주),28300,17-Dec,37.24,-92.7,0.8,0,-63.53,-19.61,19.06,-6.17,5.97,-177.61,-7.77,1.27,-9.35,0.12,30.29,-23.66,9.52,-19.92,7.46,5.75,2.18,90.48,65.55,83.44,424.51,73.66,-3.72,17.36,0.34,0,-11.38
에이치엘비생명과학(주),67630,17-Dec,69.19,7.29,19.76,0,-1.29,-2.98,9.9,0.64,1.2,391.58,-1.39,8.15,12.99,1.17,35.46,152.03,5.09,19.28,3.31,17.61,30.99,94.91,87.44,203.69,382.47,190.25,38.28,36.78,2.1,0,8.54
에이치엘비제약(주),47920,17-Dec,105.59,-35.01,-3.37,0,-3.21,-2.16,37.53,-1.81,6.95,34.03,-1.25,2.56,11.26,0.38,-4.49,-23.54,18.02,-30.52,2.09,4.04,1.23,81.98,137.16,131.15,268.97,103.62,13.87,30.15,0.69,0,-13.44
에이치엘비테라퓨틱스(주),115450,17-Dec,38.18,-30.4,21.42,0,-21.5,-19.72,22.52,-6.68,2.38,-4.61,-5.88,1.52,-0.68,0.3,34.61,-3.15,14.94,-13.32,7.92,9.58,1.83,85.06,42.49,74.74,332.31,63.83,-6.77,32.18,1.03,0,-9.12
에이테크솔루션(주),71670,17-Dec,133.52,-0.22,4.42,-143.58,5.66,12.06,26.07,-0.36,0.48,48.6,7.22,42.59,23.11,1.3,11.82,-7.05,8.16,-0.84,8.29,4.51,2.64,91.84,149.28,92.93,1328.95,34.46,-3.79,0.43,2.21,-118.24,-0.29
에이피시스템(주),265520,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
에이피에스홀딩스(주),54620,17-Dec,11.72,762.07,-59.07,2374.47,56.52,102.46,7.58,0.44,-1.1,-63.79,21.44,8.39,-1.59,0.22,-76.49,-84.16,19.8,348.19,0.89,5.62,1.04,80.2,26.47,388.9,2727.86,384.69,26.77,37.68,0.43,-99.21,167.95
에이피위성(주),211270,17-Dec,25.85,0.22,20.61,-98.9,9.55,13.25,0,2474.02,-1.89,136.74,2.77,4,8.59,0.32,27.24,20.72,26.08,0.08,3.93,3.65,4.49,73.92,26.4,395.15,1092.95,345.67,60.35,215.45,2.23,67.83,0.07
에코바이오홀딩스(주),38870,17-Dec,50.68,-69.07,-5.43,0,-14,-7.12,30.2,-4.12,2,-625.26,-4.01,5.91,-13.47,0.28,-64.22,66.94,18.77,-36.15,3.67,0,9.61,81.23,129.32,133.8,920.57,133.8,7.47,6.18,0.58,-1000.17,-19.25
에코플라스틱(주),38110,17-Dec,288.98,-0.87,-2.15,-308.58,4.1,9.51,36.13,-0.5,0.58,43.8,7.37,91.87,25.93,1.78,-0.2,-4.62,3.4,-7.18,11.37,20.25,2.86,96.6,344.7,53.06,1080.58,39.84,-30.51,2.01,2.3,-142.07,-1.54
에프엔에스테크(주),83500,17-Dec,31.82,-14.69,11.01,0,7.36,25.71,16.45,-10.7,0.13,2.21,8.8,24.26,1.12,1.26,-25.31,7.5,3.56,-33.16,14.44,8.32,2.52,96.44,52.03,178.08,1152.83,118.43,16.34,61.39,2.84,0,-18.48
엑스큐어(주),70300,17-Dec,9.93,35.73,68.22,0,-6.05,-32.6,0,-210.13,-0.65,1605.45,-3.04,4.47,32.6,0.63,218.13,-7.52,44.89,26.07,7.03,10.1,23.95,55.11,10.27,974.95,740.54,952.33,78.78,92.49,4.61,0,22.51
엔브이에이치코리아(주),67570,17-Dec,123.61,1.16,5.29,-83.6,6.45,12.39,31.23,3.37,0.27,55.44,7.62,38.41,22.87,1.21,-1.41,-3.17,10.05,3.34,6.35,25.11,2.88,89.95,159.93,104.7,1041,94.3,2.24,45.45,1.92,-47.29,1.41
엔시트론(주),101400,17-Dec,85.9,-33.26,15.55,0,-11.82,-12.81,54.24,-3.72,4.13,-1,-7.76,3.5,-0.05,0.7,-2.98,-37.18,15.11,-62.43,4.84,3.82,11.82,84.89,153.8,145.63,194.04,96.11,15.44,4.73,1.13,-190325.27,-23.42
엔에이치엔한국사이버결제(주),60250,17-Dec,93.47,2.9,19.25,5.55,5.87,17.71,6.78,199.34,-0.16,80.66,9.34,37.12,19.21,1.73,7.99,29.34,13.33,10.78,46.69,127.07,8.78,86.67,111.56,145.67,1066.64,143.22,20.18,70.55,3.4,55.59,5.01
엘비세미콘(주),61970,17-Dec,92.02,6.05,11.38,-41,29.3,28.39,46.83,3.04,2.46,50.22,16.33,6.02,28.87,0.59,52.83,-2.83,15.03,8.19,3.93,18.59,0.94,84.97,135.48,86.21,458.69,78.02,-5.39,25.52,1.04,-34.68,3.55
엘컴텍(주),37950,17-Dec,14.3,10.8,1.48,-11.85,19.25,71.27,3,48.87,-0.01,22.65,10.59,1.19,8.42,0.55,-5.97,-23.29,24.28,7.81,8.84,12.35,1.41,75.72,17.45,202.92,180.12,167.48,12.53,70.42,3.85,-41.66,5.98
엘티씨(주),170920,17-Dec,36.69,-3.1,-0.47,0,2.57,2.91,33.24,1.41,1.94,20.49,1.17,17.48,9.07,0.46,-3.67,-7.42,25.04,-1.63,18.31,8.26,0.95,74.96,67.68,151.27,2275.93,122.22,11.22,44.2,1.16,0,-1.41
엠에프엠코리아(주),251960,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
엠케이전자(주),33160,17-Dec,39.23,21.57,21.7,101.22,-15.12,-12.36,16.86,17.61,1.74,650.14,-6.55,62.93,17.74,0.48,-81.67,10.74,28.63,16.49,7.47,13.09,14.11,71.37,112.74,62.54,2747.62,44.81,-6.91,11.99,0.89,42.36,10.26
영신금속공업(주),7530,17-Dec,355.4,-13.87,-4.51,-1593.43,-2.99,-3.26,61.82,-2.79,1.64,18.83,-2.73,37.43,12.32,0.89,-3.67,0.45,15.03,-57.87,7.34,7.45,1.32,84.97,512.3,50.11,670.77,29.13,-28.96,1.75,1.13,-1955.31,-12.34
영풍정밀(주),36560,17-Dec,3.67,13.9,2.57,30.13,16.45,18.36,0,999999999,-5.9,44.52,2.92,8.36,6.03,0.18,15.76,8.68,27.93,2.99,4.52,3.67,1.13,72.07,18.93,622.7,3957.69,466.78,16.15,118.73,1.1,68.68,2.5
영화테크(주),265560,17-Dec,26.44,9.81,23.61,3.85,11.6,47.11,7.99,47.02,0.02,121.51,11.18,28.49,27.27,1.07,34.08,-3.62,23.18,14.9,4.44,11.41,4.25,76.82,31.12,345.7,1750.88,304.02,49.55,107.12,3.57,5.55,10.46
예스이십사(주),53280,17-Dec,154.94,-0.06,8.05,-112.02,1.66,6,9.27,-1.49,0.07,67.55,3.74,53.12,14.65,2.35,2.93,8.51,26.17,-0.1,21.11,15.11,10.63,73.83,165.58,95.71,872.95,68.96,-2.5,6.2,3.83,-177.49,-0.14
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,13.43,21.87,14.5,29.66,15.21,106.3,2.44,146.94,0.08,184.56,12.71,3.39,27.72,0.89,15.48,23.13,50.17,22.32,3.81,35.53,4.24,49.83,13.58,649.05,367.53,634.24,64.94,422.71,7.08,39.88,19.51
오로라월드(주),39830,17-Dec,95.62,9.09,8.32,90.99,4.07,4.59,42.81,6.53,1.76,122.68,2.6,26.69,25.11,0.66,2.34,0.16,48.06,13.73,5.86,3.28,2.64,51.94,130.51,100.59,1813.41,53.98,0.24,17.96,1.17,8.01,6.03
오상자이엘(주),53980,17-Dec,62.09,4.54,0.48,0,2.59,5.49,17.13,3.14,0.38,51,2.13,7.54,18.97,0.82,16.06,10.18,13.01,6.27,6.22,6.68,2,86.99,63.24,115.97,562.8,78.94,6.07,22.04,2.04,0,3.74
오성첨단소재(주),52420,17-Dec,33.22,2.37,74.06,0,-11.72,-14.86,26.58,0.53,2.19,25.12,-4.7,0.51,9.18,0.51,93.91,-0.62,17.82,1.79,6.55,18.15,1.17,82.18,46.23,203.39,74.69,192.48,23.49,125.71,1.56,0,1.21
오션브릿지(주),241790,17-Dec,43.38,16.04,0,0,4.11,11.81,15.22,14.87,1.5,108.38,3.81,12.28,24.79,0.93,0,0,26.42,22.16,3.66,24.94,2.29,73.58,47.65,186.02,878.15,173.35,25.27,78.99,2.88,0,14.89
오스템임플란트(주),48260,17-Dec,292.59,1.42,16.93,-56.99,10.92,9.98,30.3,4.45,1.08,92.14,7.82,55.69,30.99,0.77,14.62,15.44,58.34,9.3,4.69,4.7,2.54,41.66,361.56,90.35,1581.77,64.86,-6.12,31.52,1,-36.63,1.1
옴니시스템(주),57540,17-Dec,60.72,5.42,25.06,149.42,4.84,11.12,15.34,6.18,0.42,57.78,4.59,5.93,18.27,1.05,38.38,73.08,15.24,9.07,8.65,6.3,2.96,84.76,70.4,127.58,355.35,75,9.83,33.82,2.82,36.3,5.72
옵티시스(주),109080,17-Dec,11.59,9.5,-1.82,-26.91,18.15,82.48,4.06,21,-0.9,282.01,8.81,6.36,21.13,0.48,-3.45,4.7,39.26,5.28,7.44,4.36,6.03,60.74,11.95,692.86,1171.1,583.96,61.35,151.69,3.57,2.75,4.57
와이더블유(주),51390,17-Dec,28.12,10.8,6.79,10.86,-1.94,-1.65,20.22,7.54,2.11,454.38,-0.51,4.66,6.39,0.27,-2.43,-10.45,29.77,4.09,22.92,9.93,14.28,70.23,44.4,274.42,1232.72,251.71,33.97,37.73,0.94,6.06,2.92
와이아이케이(주),232140,17-Dec,51.52,9.56,0,0,1.92,5.55,7.18,33.84,0.16,167.94,2.17,24.36,20.63,1.13,0,0,21.94,17.77,54.21,2.13,8.93,78.06,64.27,214.06,1310.52,44.96,35.77,12.48,2.89,0,10.82
와이엠씨(주),155650,17-Dec,188.91,10.72,134.04,79.69,24.59,25.25,1.89,56.44,0.09,117.11,16.57,31.23,16.82,0.94,200.45,25.42,19.59,26.66,18.77,16.07,4.56,80.41,190.81,125.39,1497.53,117.67,16.49,26.77,1.56,84.14,10.12
와이엠티(주),251370,17-Dec,36.41,13.02,42.27,5.17,13.08,19.07,30.42,19.01,1.22,59.42,7.94,40.77,23.2,0.71,49.01,38.55,39.98,14.2,3.39,9.28,1.77,60.02,71.39,235.85,3146.77,201.58,28.86,92.62,1.64,45.12,9.29
와토스코리아(주),79000,17-Dec,2.4,17,4.01,7.27,21.43,150.58,0,999999999,-4.51,76.76,6.1,6.54,12.07,0.29,5.66,20.96,35.39,5.13,4.34,8.15,1.88,64.61,4.22,3040.54,2124.06,2909.42,67.69,218.76,7.55,38.29,4.93
우리바이오(주),82850,17-Dec,265.34,-1.58,-25,0,0.98,3.2,23.38,-0.48,0.51,71.06,2.36,71.03,20.29,2.06,-28.26,-3.84,4.67,-10.28,5.13,18.17,7.09,95.33,278.82,91.1,626.06,72.7,-6.23,8.85,2.84,0,-3.26
우리산업(주),215360,17-Dec,121.75,4.21,22.19,-10.59,7.23,15.31,26.55,7.5,0.81,91.34,8.76,61.19,24.11,1.33,19.07,7.96,14.45,14.25,5.25,4.61,4.61,85.55,133.77,122.86,2161,71.85,11.9,5.19,2.2,7.42,5.6
우리산업홀딩스(주),72470,17-Dec,72.06,2.77,10.5,-70.45,6.95,14.66,20.19,6.86,0.78,101.69,6.54,35.24,21.78,0.99,9.87,3.73,16.58,1.83,4.83,4.25,4.46,83.42,80.6,135.83,1435.69,78.75,14.3,10.31,2.15,-20.55,2.74
우리손에프앤지농업회사법인(주),73560,17-Dec,47.57,13.11,9.23,103.88,11.89,19.74,27.67,12.8,1.52,51.31,8.58,6.06,26.79,0.75,13.57,12.34,28.47,17.99,15.79,40.74,1.35,71.53,76.97,123.28,461.59,116.41,6.26,20.45,1.65,52.55,9.89
