,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,매출액,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,자기자본비율,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류)
1049,에이치엘비제약(주),47920,17-Dec,105.59,-35.01,-3.37,-3.21,-2.16,37.53,-1.81,6.95,34.03,-1.25,2.56,11.26,0.38,-4.49,-23.54,18.02,-30.52,2.09,4.04,1.23,81.98,137.16,131.15,268.97,103.62,13.87,30.15,0.69,-13.44,-760.8096248968068,-1043.34201575305,15557535,-0.09398005096134132,0.5783407253899325,7.600388828749144,-0.13435341194921704,0.13475433750863566,0.09286051156427234,0.4216592746100674,0.4160828829201431,0.4250831510261748,-0.1357611040963926,"전문, 과학 및 기술 서비스업"
1050,에이치엘비테라퓨틱스(주),115450,17-Dec,38.18,-30.4,21.42,-21.5,-19.72,22.52,-6.68,2.38,-4.61,-5.88,1.52,-0.68,0.3,34.61,-3.15,14.94,-13.32,7.92,9.58,1.83,85.06,42.49,74.74,332.31,63.83,-6.77,32.18,1.03,-9.12,-11.127216374474514,3.373523487097697,17152270,-0.07853154022800994,0.29817499056945684,7.797344612603921,-0.09120560314400175,0.08622201788492785,0.04025239354848623,0.7018250094305432,0.7997082431685809,0.41117094122235714,-0.7044521348746908,도매 및 소매업
1051,에이테크솔루션(주),71670,17-Dec,133.52,-0.22,4.42,5.66,12.06,26.07,-0.36,0.48,48.6,7.22,42.59,23.11,1.3,11.82,-7.05,8.16,-0.84,8.29,4.51,2.64,91.84,149.28,92.93,1328.95,34.46,-3.79,0.43,2.21,-0.29,-118.23875231867842,-136.41076940442872,212932770,-0.002403165923786308,0.5988417063548775,8.222358805930615,-0.0028636144592889224,0.0024279568156835313,0.011214502801790482,0.40115829364512245,0.5022123332031843,0.08345919230750626,0.3160574169191964,제조업
1053,에이피에스홀딩스(주),54620,17-Dec,11.72,762.07,-59.07,56.52,102.46,7.58,0.44,-1.1,-63.79,21.44,8.39,-1.59,0.22,-76.49,-84.16,19.8,348.19,0.89,5.62,1.04,80.2,26.47,388.9,2727.86,384.69,26.77,37.68,0.43,167.95,-99.20586341358654,2338.226618790501,87934027,0.0006426128332791549,0.20927675916277733,8.365081525361823,1.6794856458762792,0.03491407917107077,0.0028798949181704564,0.7907232408372227,0.6396188311866966,0.19504727106379421,3.210669337740088,"전문, 과학 및 기술 서비스업"
1054,에이피위성(주),211270,17-Dec,25.85,0.22,20.61,9.55,13.25,0.0,2474.02,-1.89,136.74,2.77,4.0,8.59,0.32,27.24,20.72,26.08,0.08,3.93,3.65,4.49,73.92,26.4,395.15,1092.95,345.67,60.35,215.45,2.23,0.07,67.83491675840357,-98.8997540437032,30047518,0.0286909924590283,0.2088780885599356,8.01584480014506,0.0006907658128622627,0.44056918788175425,8.156610782883738e-05,0.7911219114400644,0.19196717922484519,0.17018230923432678,0.22154894842366837,제조업
1055,에코바이오홀딩스(주),38870,17-Dec,50.68,-69.07,-5.43,-14.0,-7.12,30.2,-4.12,2.0,-625.26,-4.01,5.91,-13.47,0.28,-64.22,66.94,18.77,-36.15,3.67,0.0,9.61,81.23,129.32,133.8,920.57,133.8,7.47,6.18,0.58,-19.25,-1000.1717729352654,-122.5243852770012,31671940,-0.06641942483646923,0.5639264311949408,8.043140357770126,-0.19254589628689958,0.013655663911563871,0.033635577565217456,0.4360735778594585,0.704288018630332,0.4259943659908424,-0.16640921085930324,"사업시설 관리, 사업 지원 및 임대 서비스업"
1056,에코플라스틱(주),38110,17-Dec,288.98,-0.87,-2.15,4.1,9.51,36.13,-0.5,0.58,43.8,7.37,91.87,25.93,1.78,-0.2,-4.62,3.4,-7.18,11.37,20.25,2.86,96.6,344.7,53.06,1080.58,39.84,-30.51,2.01,2.3,-1.54,-142.0706333935455,-277.09703063371967,1042561059,-0.0059978599388424885,0.7751282196135123,8.763205725430826,-0.015390707089824167,0.013066145773479611,0.015612043119120992,0.2248717821115082,0.6552155081376577,0.037405004400802196,0.16599392733768709,제조업
1057,에프엔에스테크(주),83500,17-Dec,31.82,-14.69,11.01,7.36,25.71,16.45,-10.7,0.13,2.21,8.8,24.26,1.12,1.26,-25.31,7.5,3.56,-33.16,14.44,8.32,2.52,96.44,52.03,178.08,1152.83,118.43,16.34,61.39,2.84,-18.48,-128.09362286981255,-223.26445045453127,69420189,-0.045777646548393856,0.34223398680249756,7.763881003409457,-0.18483252786194515,0.12848099856337863,0.009669527113981275,0.6577660131975025,0.6272844800541008,0.07198607598144108,0.09358944719262041,제조업
1059,엔브이에이치코리아(주),67570,17-Dec,123.61,1.16,5.29,6.45,12.39,31.23,3.37,0.27,55.44,7.62,38.41,22.87,1.21,-1.41,-3.17,10.05,3.34,6.35,25.11,2.88,89.95,159.93,104.7,1041.0,94.3,2.24,45.45,1.92,1.41,-47.29031861829742,-79.35207373529714,551664722,0.02497087424896899,0.6152807138987204,8.668788536272922,0.014122423222020213,0.2161289490526676,0.011722398788926407,0.38471928610127964,0.5021005721146451,0.07991641524614293,0.20689284168287064,제조업
1061,엔에이치엔한국사이버결제(주),60250,17-Dec,93.47,2.9,19.25,5.87,17.71,6.78,199.34,-0.16,80.66,9.34,37.12,19.21,1.73,7.99,29.34,13.33,10.78,46.69,127.07,8.78,86.67,111.56,145.67,1066.64,143.22,20.18,70.55,3.4,5.01,55.58735903517651,0.3204642562691459,351989348,0.08812116776611718,0.5273216074117953,8.345072933857065,0.05014194899959906,0.311697692813408,0.0008680969813874977,0.47267839258820465,0.35641838069012477,0.08235773089360647,0.26316243155983754,정보통신업
1062,엘비세미콘(주),61970,17-Dec,92.02,6.05,11.38,29.3,28.39,46.83,3.04,2.46,50.22,16.33,6.02,28.87,0.59,52.83,-2.83,15.03,8.19,3.93,18.59,0.94,84.97,135.48,86.21,458.69,78.02,-5.39,25.52,1.04,3.55,-34.67612994469892,-40.99770450411517,131823200,0.0457230351794374,0.5753290894257229,8.37375664937688,0.03553416275621558,0.09971130946958699,0.02660635001948624,0.42467091480333224,0.663130660600916,0.07245291420630055,0.17908369281570985,제조업
1064,엘티씨(주),170920,17-Dec,36.69,-3.1,-0.47,2.57,2.91,33.24,1.41,1.94,20.49,1.17,17.48,9.07,0.46,-3.67,-7.42,25.04,-1.63,18.31,8.26,0.95,74.96,67.68,151.27,2275.93,122.22,11.22,44.2,1.16,-1.41,250.8786027439349,-9.429187978939154,65740789,0.0159282872082395,0.4036209015308404,8.15820402411578,-0.014132244613487081,0.09673065728020526,0.028648008880168937,0.5963790984691596,0.6689719498084113,0.2154288565049014,0.31307295121124257,제조업
1066,엠케이전자(주),33160,17-Dec,39.23,21.57,21.7,-15.12,-12.36,16.86,17.61,1.74,650.14,-6.55,62.93,17.74,0.48,-81.67,10.74,28.63,16.49,7.47,13.09,14.11,71.37,112.74,62.54,2747.62,44.81,-6.91,11.99,0.89,10.26,42.35560113037606,98.68690696372352,686150840,0.12385553464333116,0.529932317044759,9.199785310322921,0.10259638223037709,0.022114754679004256,0.01311700242525179,0.470067682955241,0.12038840363089251,0.025855497021616995,0.17494048083436392,제조업
1068,영풍정밀(주),36560,17-Dec,3.67,13.9,2.57,16.45,18.36,0.0,999999999.0,-5.9,44.52,2.92,8.36,6.03,0.18,15.76,8.68,27.93,2.99,4.52,3.67,1.13,72.07,18.93,622.7,3957.69,466.78,16.15,118.73,1.1,2.5,68.67576063706706,30.131781416116404,65865905,0.020414131393276826,0.1591486504582888,8.568972829691274,0.02500955324169437,0.03667904150400483,0.0,0.8408513495417111,0.8076356694675234,0.16587021767938967,0.35111838493545033,제조업
1069,영화테크(주),265560,17-Dec,26.44,9.81,23.61,11.6,47.11,7.99,47.02,0.02,121.51,11.18,28.49,27.27,1.07,34.08,-3.62,23.18,14.9,4.44,11.41,4.25,76.82,31.12,345.7,1750.88,304.02,49.55,107.12,3.57,10.46,5.546613226428312,3.8481715077626553,59152552,0.12398401839021621,0.2373299620964028,7.787845253290691,0.10455333307847628,0.2160271641767448,0.008843669031829515,0.7626700216048303,0.3028290666014064,0.11550619151647083,0.49436909388717193,제조업
1070,예스이십사(주),53280,17-Dec,154.94,-0.06,8.05,1.66,6.0,9.27,-1.49,0.07,67.55,3.74,53.12,14.65,2.35,2.93,8.51,26.17,-0.1,21.11,15.11,10.63,73.83,165.58,95.71,872.95,68.96,-2.5,6.2,3.83,-0.14,-177.4913944170594,-140.8086123841114,456800693,-0.004708638680096193,0.6234617748597571,8.306017764392827,-0.0014300417690639388,0.03616317048345656,0.005150786669022233,0.37653822514024293,0.44160909875658116,0.26368894322145875,0.1729941852213052,도매 및 소매업
1072,오로라월드(주),39830,17-Dec,95.62,9.09,8.32,4.07,4.59,42.81,6.53,1.76,122.68,2.6,26.69,25.11,0.66,2.34,0.16,48.06,13.73,5.86,3.28,2.64,51.94,130.51,100.59,1813.41,53.98,0.24,17.96,1.17,6.03,8.01174691230376,107.10743387126882,143612127,0.0738315488288682,0.566174323203034,8.352136335676043,0.06031294114907352,0.07450288658471796,0.01992217947221119,0.4338256767969661,0.5827278211694288,0.36940298920577924,0.3859791268916039,"전문, 과학 및 기술 서비스업"
1073,오상자이엘(주),53980,17-Dec,62.09,4.54,0.48,2.59,5.49,17.13,3.14,0.38,51.0,2.13,7.54,18.97,0.82,16.06,10.18,13.01,6.27,6.22,6.68,2.0,86.99,63.24,115.97,562.8,78.94,6.07,22.04,2.04,3.74,1053.9667577379944,222.13321483711263,66950982,0.015927400226407686,0.38738824171528424,7.911288106613389,0.03738180324945887,0.0838495984268188,0.012535957954214015,0.6126117460184635,0.5588996180571156,0.11075296849268021,-0.021324499374684856,정보통신업
1075,오션브릿지(주),241790,17-Dec,43.38,16.04,0.0,4.11,11.81,15.22,14.87,1.5,108.38,3.81,12.28,24.79,0.93,0.0,0.0,26.42,22.16,3.66,24.94,2.29,73.58,47.65,186.02,878.15,173.35,25.27,78.99,2.88,14.89,67.0465183457916,39.39964923528236,56032967,0.23982524964618526,0.32272621105245947,7.780804917382357,0.1869533695813453,0.2320906994364871,0.06366670544332749,0.6772737889475405,0.4534636545943247,0.05838534304278408,0.33052958417856954,제조업
1076,오스템임플란트(주),48260,17-Dec,292.59,1.42,16.93,10.92,9.98,30.3,4.45,1.08,92.14,7.82,55.69,30.99,0.77,14.62,15.44,58.34,9.3,4.69,4.7,2.54,41.66,361.56,90.35,1581.77,64.86,-6.12,31.52,1.0,1.1,-36.63466674982126,-72.16145673235582,397790874,0.04210128747126776,0.783341379201473,8.744839853623864,0.010980697761665242,0.1998202625068966,0.012221748293157784,0.216658620798527,0.4272608924713339,0.5288836767029502,0.15284852119798853,제조업
1077,옴니시스템(주),57540,17-Dec,60.72,5.42,25.06,4.84,11.12,15.34,6.18,0.42,57.78,4.59,5.93,18.27,1.05,38.38,73.08,15.24,9.07,8.65,6.3,2.96,84.76,70.4,127.58,355.35,75.0,9.83,33.82,2.82,5.72,36.30181208944512,141.0290343426543,120638419,0.030440531486097704,0.4131299929519944,8.104130273097033,0.05720633762105797,0.12052625391724048,0.013135046476749164,0.5868700070480056,0.5453643298498723,0.12355030116898333,0.12556958632274154,제조업
1078,옵티시스(주),109080,17-Dec,11.59,9.5,-1.82,18.15,82.48,4.06,21.0,-0.9,282.01,8.81,6.36,21.13,0.48,-3.45,4.7,39.26,5.28,7.44,4.36,6.03,60.74,11.95,692.86,1171.1,583.96,61.35,151.69,3.57,4.57,2.7506948073974966,-26.905522925309867,17931058,0.05678080301073884,0.1067707380373987,7.567571093394261,0.04568873854312392,0.1569869544759975,0.020095175400046995,0.8932292348963004,0.2829618285040196,0.27452853032988905,0.7169733477051783,제조업
1079,와이더블유(주),51390,17-Dec,28.12,10.8,6.79,-1.94,-1.65,20.22,7.54,2.11,454.38,-0.51,4.66,6.39,0.27,-2.43,-10.45,29.77,4.09,22.92,9.93,14.28,70.23,44.4,274.42,1232.72,251.71,33.97,37.73,0.94,2.92,6.063079349128201,10.858706465343513,26435740,0.043013677928404,0.307484428873879,8.004604682154763,0.029176165313218965,0.07347973364074462,0.01993651408535703,0.6925155711261209,0.4655939171891673,0.13849466668986757,0.586696158708632,도매 및 소매업
1080,와이아이케이(주),232140,17-Dec,51.52,9.56,0.0,1.92,5.55,7.18,33.84,0.16,167.94,2.17,24.36,20.63,1.13,0.0,0.0,21.94,17.77,54.21,2.13,8.93,78.06,64.27,214.06,1310.52,44.96,35.77,12.48,2.89,10.82,0.0,0.0,150491664,0.29109966190798797,0.3912368601373832,8.12390246350913,0.216404328320524,0.03915264352709399,0.021984453981614967,0.608763147380534,0.3287072907595438,0.09071598809619116,0.3689376653025531,제조업
1081,와이엠씨(주),155650,17-Dec,188.91,10.72,134.04,24.59,25.25,1.89,56.44,0.09,117.11,16.57,31.23,16.82,0.94,200.45,25.42,19.59,26.66,18.77,16.07,4.56,80.41,190.81,125.39,1497.53,117.67,16.49,26.77,1.56,10.12,84.13503183962393,80.11587841109453,154022566,0.12252980525865972,0.6561307470704263,8.359096621842614,0.10123605947026852,0.17392722536005484,0.003579464720591485,0.3438692529295737,0.18548187955617274,0.0661227524283682,0.2073068038239464,제조업
1082,와이엠티(주),251370,17-Dec,36.41,13.02,42.27,13.08,19.07,30.42,19.01,1.22,59.42,7.94,40.77,23.2,0.71,49.01,38.55,39.98,14.2,3.39,9.28,1.77,60.02,71.39,235.85,3146.77,201.58,28.86,92.62,1.64,9.29,45.12163708931654,16.391763002738166,69192110,0.16569755415713217,0.4165288873037359,8.05679615363597,0.09286932112917334,0.19673763796555718,0.020053518389800306,0.5834711126962642,0.49901395060523523,0.16739428816378052,0.29356944072433705,제조업
1083,와토스코리아(주),79000,17-Dec,2.4,17.0,4.01,21.43,150.58,0.0,999999999.0,-4.51,76.76,6.1,6.54,12.07,0.29,5.66,20.96,35.39,5.13,4.34,8.15,1.88,64.61,4.22,3040.54,2124.06,2909.42,67.69,218.76,7.55,4.93,38.29087439317613,7.265208903991562,21421426,0.04792703310986031,0.04050198028228798,7.8766019635323925,0.04933224128475363,0.05036108872917265,0.0,0.9594980064315961,0.30004229502133895,0.18874070288317873,0.822697301544689,제조업
1084,우리바이오(주),82850,17-Dec,265.34,-1.58,-25.0,0.98,3.2,23.38,-0.48,0.51,71.06,2.36,71.03,20.29,2.06,-28.26,-3.84,4.67,-10.28,5.13,18.17,7.09,95.33,278.82,91.1,626.06,72.7,-6.23,8.85,2.84,-3.26,50.95642367661463,63.71115186461258,1474632347,-0.005899659383345137,0.7360219826673743,8.787721606769233,-0.032625475657443885,0.062020475303194274,0.017037931494652967,0.2639780173326257,0.3618942257886181,0.049611476480110064,-0.03684064606525118,제조업
1085,우리산업(주),215360,17-Dec,121.75,4.21,22.19,7.23,15.31,26.55,7.5,0.81,91.34,8.76,61.19,24.11,1.33,19.07,7.96,14.45,14.25,5.25,4.61,4.61,85.55,133.77,122.86,2161.0,71.85,11.9,5.19,2.2,5.6,7.417720789439394,-10.530692101130397,279396173,0.08175326186732,0.5722237080414407,8.363025570507334,0.05604746063115283,0.027017161134668895,0.017975696768659642,0.42777629195855926,0.3601293938178512,0.0831243132310191,0.14530828331862394,제조업
1086,우리산업홀딩스(주),72470,17-Dec,72.06,2.77,10.5,6.95,14.66,20.19,6.86,0.78,101.69,6.54,35.24,21.78,0.99,9.87,3.73,16.58,1.83,4.83,4.25,4.46,83.42,80.6,135.83,1435.69,78.75,14.3,10.31,2.15,2.74,-20.552748515286424,-42.78807990198679,332838238,0.05583982894090966,0.44628954485760514,8.54855917873536,0.027405465538913137,0.04114742907614456,0.017712002667038804,0.5537104551423949,0.45802895233554036,0.1093280574331126,0.08857964289073449,제조업
1087,우리손에프앤지농업회사법인(주),73560,17-Dec,47.57,13.11,9.23,11.89,19.74,27.67,12.8,1.52,51.31,8.58,6.06,26.79,0.75,13.57,12.34,28.47,17.99,15.79,40.74,1.35,71.53,76.97,123.28,461.59,116.41,6.26,20.45,1.65,9.89,52.54529720967833,98.7643967979076,209731269,0.14892987041702258,0.43494185880527375,8.463011583264697,0.09888649591579168,0.05496817050153274,0.025481042387464223,0.5650581411947262,0.6686537641431376,0.08720036877286047,0.3461787754968268,제조업
1088,우리엔터프라이즈(주),37400,17-Dec,226.67,-1.56,-21.88,0.89,2.72,22.88,-0.4,0.54,55.91,1.94,120.06,19.1,1.92,-27.8,-4.33,5.09,-6.92,5.11,17.65,5.61,94.91,249.32,90.87,646.74,72.11,-5.92,9.09,2.73,-2.99,67.61529018043663,65.68199121218802,1496166599,-0.0047800664815909975,0.7137266876777568,8.834263673071495,-0.02990966059628695,0.05899311289530191,0.017108596622799246,0.2862733123222432,0.4103204349036939,0.05342145523995888,-0.020131112171549784,도매 및 소매업
1089,우리이앤엘(주),153490,17-Dec,135.67,-18.32,-28.42,8.98,19.26,26.32,-2.84,1.05,-55.17,11.13,6.36,-3.62,1.03,-20.19,7.86,12.01,-42.13,2.2,9.33,15.86,87.99,136.86,137.12,216.62,119.21,21.26,19.48,1.88,-18.94,-48.087355884947584,-63.28167876023632,158647596,-0.044386596432183976,0.577811173118941,8.107261522093108,-0.18942983349332432,0.1115598738102926,0.02835696205273414,0.42218881906948624,0.2146330675823288,0.1630270842553454,-0.24882599288311047,제조업
1090,우림피티에스(주),101170,17-Dec,11.24,-3.71,-1.09,9.47,49.04,1.99,-34.85,-0.19,21.67,5.38,8.02,11.46,0.57,-1.47,18.58,10.29,-2.34,4.84,6.21,1.04,89.71,12.33,379.46,1257.31,295.61,27.97,97.75,5.54,-2.1,-384.8158527567716,-271.42885164811736,54162142,-0.019127293774429073,0.10973947409933553,7.979227597622805,-0.02097031506868465,0.09781634158772282,0.005378685047427323,0.8902605259006645,0.6202676563226002,0.13672749500933695,0.6522087765388034,제조업
1091,우수AMS(주),66590,17-Dec,145.71,2.18,3.96,4.82,11.23,25.92,2.35,0.49,37.91,7.0,18.89,17.44,1.48,5.4,-5.7,9.26,8.78,8.34,15.42,3.08,90.74,165.48,80.49,479.39,61.84,-10.71,11.87,2.34,3.22,-39.05576120780289,-5.581216722736766,228059906,0.017960074387544076,0.6233280697157925,8.196292947838854,0.03221700260003629,0.06516951014884012,0.012054484583321137,0.37667193028420753,0.5582371889651594,0.08046735316991668,0.218378771645763,제조업
1092,우원개발(주),46940,17-Dec,114.9,-0.21,61.39,-8.73,-12.3,34.01,7.37,0.19,117.05,-8.47,25.07,30.1,1.2,47.84,-11.34,7.63,-0.65,7.84,5.64,6.51,92.37,221.04,154.16,804.55,69.55,19.38,11.56,1.95,-0.25,57.26258033183454,-105.73040138066898,183640678,0.04123129266382852,0.6885167331581807,8.276943762074989,-0.0025009346941818407,0.04138348837308737,0.009109883203602051,0.31148326684181926,0.4482851763025731,0.04187703445529645,0.01969322856479693,건설업
1093,우진비앤지(주),18620,17-Dec,107.41,-18.27,4.29,2.81,1.71,50.61,-3.14,3.83,9.05,1.06,4.04,6.6,0.39,-26.92,-5.37,22.15,-18.55,4.77,2.83,0.56,77.85,163.19,57.39,384.27,21.64,-17.39,1.37,0.62,-7.06,-2813.538644943374,-2488.5549791939807,22933553,-0.05748795657524386,0.620051033766989,7.782744088023235,-0.070552600711641,0.02209296823994093,0.029580856956257916,0.379948966233011,0.7657754950613306,0.3704259431584805,0.13655849277475696,제조업
1094,원텍(주),216280,17-Dec,76.49,5.67,0.0,-0.72,-1.71,37.2,8.37,1.12,177.61,-0.89,21.74,26.17,1.23,0.0,0.0,56.58,14.49,3.69,4.38,8.35,43.42,107.45,201.37,851.14,125.2,37.38,19.93,2.38,6.98,47.304334151376345,-2.657799421845931,43362200,0.12356600304770705,0.517962834590556,7.546862430757616,0.0761828289794145,0.07349884646044944,0.028845321768982687,0.482037165409444,0.2574990290532312,0.4737862470077625,0.2903261850284309,제조업
1095,원풍물산(주),8290,17-Dec,47.17,0.19,-0.56,0.76,2.0,19.61,1.17,0.66,27.81,0.71,2.35,9.2,0.94,0.47,-4.86,61.69,0.28,9.49,3.36,2.82,38.31,55.59,161.91,157.36,68.87,18.77,20.14,2.52,0.18,42.3025172082748,874.306736626259,44115323,0.008145381873705589,0.3572928062666591,7.672099955480596,0.001758996645653547,0.06106440719956523,0.018801039796481296,0.642707193733341,0.5091134559839466,0.6082343769759999,-0.2367232609323355,제조업
1096,위즈코프(주),38620,17-Dec,10.25,3.32,5.04,5.67,43.0,5.26,6.92,-0.44,37.29,4.48,2.1,18.65,0.81,19.98,22.35,26.04,3.74,28.99,31.18,1.54,73.96,11.62,382.14,229.08,356.96,25.91,109.57,7.17,2.69,0.0471987184311533,-19.38148864389139,36272381,0.020752000636732857,0.10412145597986007,7.66223024007992,0.026895585122247993,0.10060422923901174,0.02658881437039562,0.8958785440201399,0.6491233095345845,0.23492314993052152,0.07818986407671645,도매 및 소매업
1097,유네코(주),64510,17-Dec,85.09,-10.49,-1.2,12.23,5.15,45.13,0.66,10.67,23.76,2.75,5.51,8.41,0.22,-23.35,3.27,45.7,-6.03,2.24,12.26,0.61,54.3,115.01,67.64,1001.68,61.36,-12.81,1.88,0.37,-2.35,43.04214980328112,-1010.0575796066432,23710740,0.022732505697693757,0.5348986538346995,8.022500957874895,-0.023464015182304374,0.007433562790705801,0.0567828119063828,0.4651013461653005,0.7323183519913258,0.355383425401316,0.1490256125374523,제조업
1098,유니셈(주),36200,17-Dec,48.61,10.63,35.9,5.76,27.89,13.69,67.07,0.21,213.62,9.27,13.65,41.37,1.85,47.85,81.33,32.36,29.81,6.96,9.45,8.29,67.64,49.77,229.61,581.24,172.87,42.07,68.95,5.91,19.73,236.81980118951748,322.5020127032375,209284354,0.2655685515986718,0.33228889466378936,8.113928338821166,0.19726763097627836,0.22381266780099307,0.012616971347861121,0.6677111053362106,0.2546807195011803,0.18046638593919925,0.4418556130701934,제조업
1100,유비벨록스(주),89850,17-Dec,84.33,-10.36,1.6,2.96,4.94,37.3,0.93,1.76,158.82,2.31,27.93,19.94,0.79,15.54,3.02,23.19,-8.2,7.18,5.7,6.13,76.81,87.91,90.35,1914.94,54.03,-4.33,15.03,1.79,-8.17,-41.03960709311448,-235.86497532462877,99361947,0.015233394106492493,0.46782113674601,8.103792760866366,-0.08172440656484727,0.06744808008737543,0.03738713932770798,0.5321788553797755,0.5945323423319463,0.21253342589995747,0.13374532798248964,정보통신업
1101,유아이엘(주),49520,17-Dec,31.82,3.19,-2.84,5.87,40.17,0.0,999999999.0,-0.24,101.0,11.53,56.99,29.16,1.94,-0.46,7.98,8.4,8.79,11.62,19.44,6.3,91.6,40.26,271.82,1562.96,229.1,38.98,97.76,6.49,6.17,21.276808865882717,-7.871707312312329,479784155,0.09819261082709485,0.2870518195338896,8.387871897886315,0.06170209344044632,0.22178979310900004,0.0,0.7129481804661104,0.383279168149122,0.033326827977468325,0.5657991000183964,제조업
1102,유진기업(주),23410,17-Dec,90.53,6.52,141.99,6.98,3.07,17.63,3.91,2.0,69.3,2.47,34.76,7.95,0.5,15.92,20.88,16.56,12.44,5.43,199.44,3.07,83.44,406.47,72.06,1882.28,70.97,-4.99,16.55,0.68,3.26,11.255363987545344,39.53586837003007,1299043715,0.04139721295513868,0.8025530197326088,9.565525959450683,0.032592887544690016,0.0295910538432552,0.014409716548045385,0.1974469805393318,0.30874500587763154,0.08279244628807585,0.07275078998660739,제조업
1103,이노시스(주),56090,17-Dec,9.85,-49.23,19.52,-19.12,-10.25,21.02,-56.25,-1.35,13.18,-3.21,3.46,2.65,0.18,-2.96,13.74,31.31,-11.55,2.43,1.05,0.9,68.69,45.66,853.41,1412.46,609.13,50.94,212.36,0.83,-9.01,-69.1348264426686,-215.2203815618877,13293960,-0.0735310316847528,0.3134467638122576,7.898063645612573,-0.090125091285112,0.1435856579226884,0.005955241000071231,0.6865532361877423,0.42297784793675414,0.7147427102232894,-0.054524581866406734,제조업
