회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
에스비더블유생명과학(주),151910,19-Dec,108.25,-30.95,6.76,0,-21.31,-23.73,35.11,-5.28,3.5,15.4,-13.24,4.16,6.4,0.64,-20.49,-13.88,-7.08,-49.23,3.22,7.28,1.47,107.08,126.11,77.14,259.64,56.58,-10.94,8.99,1.08,0,-19.85
에스씨아이평가정보(주),36120,19-Dec,29.19,9.73,33.51,221.47,10.25,68.97,1.9,332.49,-0.39,1061.82,16.74,2.96,76.84,1.87,46.4,5.43,0,25.42,12.68,0,27.92,0,32.04,355.85,122.03,355.85,56.57,168.25,8.31,423.3,18.16
에스앤씨엔진그룹리미티드,900080,19-Dec,3.25,5.13,-0.73,-68.28,36.32,238.31,1.64,81.38,-1,19.08,8.57,1.03,8.83,0.24,-10.22,-15.38,27.81,1.26,3.53,14.43,0.57,72.19,3.73,1659.54,413.19,1607.51,48.91,969.37,5.27,-34.36,1.21
에스에이치엔엘(주),50320,19-Dec,13.02,-2292.38,-49.02,0,-3377.32,-639.27,5.93,-48.49,0.19,-151.67,-83.88,0.05,-14.31,0.02,-30.94,-98.15,14.16,-53.79,0.24,0,0.05,85.84,15.1,357.27,183.56,357.27,29.1,157.59,0.06,0,-38.45
에스엔유프리시젼(주),80000,19-Dec,30.59,12,11.35,-21.4,18.43,32.43,7.5,41.6,-0.94,109.64,7.8,3.75,13.12,0.45,10.25,-22.07,28.72,6.92,3.48,5.91,3.49,71.28,31.68,279.57,672.49,240.84,41.71,117.7,1.97,-18.57,5.35
에스엔케이폴리텍(주),91340,19-Dec,112.17,4.54,24.49,84.65,5.95,12.74,38.94,7.78,0.82,107.23,8.16,57.77,30.49,1.52,43.63,19.81,18.55,18.89,13.05,9.7,4.34,81.45,177.86,129.16,1517.24,91.26,11.77,41.08,2.39,89.88,6.9
에스와이(주),109610,19-Dec,158.28,-4.27,7.95,-1015.72,0.01,0.01,41.95,-0.97,2.07,22.45,0.01,30.47,9.37,1.09,4.24,-9.48,7.66,-14.58,4.72,6.84,2.62,92.34,197.16,91.6,876.95,62.6,-4.48,13.55,1.68,-192.13,-4.66
에스지씨이테크건설(주),16250,19-Dec,134.28,1.86,6.35,-45.75,4.33,4.85,53.38,2.14,1.82,24.86,3.61,121.32,12.35,0.86,4.76,14.15,8.1,6.68,38.1,20.9,1.47,91.9,291.8,94.63,2121.34,83.36,-1.84,6.88,1.16,-31.92,1.6
에스지에이(주),49470,19-Dec,147.88,-37.3,-24.29,0,1.91,2.48,40.08,-4.82,1.69,-38.49,1.54,1.68,-8.48,0.7,-44.55,-8.34,19.95,-48.6,16.72,14.76,4.22,80.05,164.44,71.22,57.5,65.82,-16.09,19.74,1.29,0,-26.02
에스지에이솔루션즈(주),184230,19-Dec,186.72,-63.4,-38.56,0,-2.2,-3.15,39.06,-5.12,1.82,-3442.03,-2.06,12.78,-33.69,0.72,-35.3,-0.65,26.87,-88.21,0,13.89,61.77,73.13,190.34,84.24,495.54,79.92,-10.14,19.08,1.28,0,-45.36
에스지에이클라우드서비스(주),224880,19-Dec,0,-64.07,-66.77,0,1.43,2.14,130.22,-6.49,2.42,-20605.36,4.38,7.92,-136.11,1.53,-50.7,-23.79,7.75,0,3.61,23.04,126.59,92.25,0,45.52,0,44.71,-109.88,11.73,1.24,0,-97.84
에스지이(주),255220,19-Dec,182.95,7.24,13.88,-1.08,-12.71,-10.86,46.86,2.57,3.74,45.71,-7.4,53.95,16.02,0.62,6.13,-8.96,31.66,15.65,2.56,44.84,1.67,68.34,214.07,87.15,1924.38,84.65,-7.48,14.52,0.9,-15.35,4.49
에스케이 머티리얼즈(주),36490,19-Dec,130.99,18.56,15.55,13.74,27.69,19.52,56.1,7.59,4.56,39.41,13.23,146.42,27.3,0.51,18.57,12.36,39.51,30.22,6.84,5.9,0.66,60.49,210.55,45.88,8946.05,23.87,-22.83,5.84,0.74,17.42,9.51
에스텍(주),69510,19-Dec,35.23,5.09,9.61,-13.8,6.96,39.27,4.79,49.67,-0.34,296.38,11,61.96,46.37,1.65,8.41,10.29,14.33,11.74,6.66,8.94,10.03,85.67,38.91,311.91,2822.95,238.95,53.75,72.58,5.82,-3.05,8.41
에스트래픽(주),234300,19-Dec,198.06,-11.76,19.08,0,-1.35,-1.2,33.45,-1.04,2.51,145.4,-0.89,13.37,12.03,0.72,45.86,95.86,14.16,-26.33,3.83,47.07,7.77,85.84,285.77,97.78,517.59,92.76,-1.14,27.83,1.06,0,-8.42
에스티팜(주),237690,19-Dec,5.34,-19.87,-1.28,0,-10.59,-26.4,4.69,-338.57,-0.97,11.09,-2.9,10,5.49,0.27,-13.84,-4.59,-1.75,-5.86,3.68,2.29,0.55,101.75,12.32,888.33,3226.39,636.13,37.51,79.02,3.63,0,-5.4
에스퓨얼셀(주),288620,19-Dec,101.08,3.92,23.5,0,-23.56,-23.71,27.83,4.26,0.69,1095.36,-12.83,13.21,5.88,0.6,10.08,20.52,31.64,4.79,1.61,3.84,17.05,68.36,117.99,185.74,1113,143.79,39.76,31.79,1.19,11.99,2.36
에이비엘바이오(주),298380,19-Dec,7.07,-927.68,-15.38,0,-457.81,-167.62,0.56,-445.6,-3.01,-613.38,-12.78,0.18,-21.64,0.03,-16.41,217.12,0,-25.61,1.5,0,1.03,0,8.25,1443.66,582.77,1443.66,87.7,977.18,0.35,0,-23.74
에이아이비트(주),39230,19-Dec,33.88,-29.9,-8.8,0,-3.75,-7.97,2.97,1.28,3.73,-298.4,-2.06,0.93,-2.67,0.52,-18.96,-0.97,38.57,-28.25,2.29,14.7,7.53,61.43,34.87,299.46,96.68,279.07,50.11,28.87,1.18,19.24,-15.68
에이에프더블류(주),312610,19-Dec,7.58,21.57,112.33,-35.73,28.47,130.63,4.16,37.33,-1.28,74.31,9.44,5.72,19.96,0.45,280.32,-14.4,38.63,11.89,4.35,14,1.13,61.37,7.79,983.55,1434.58,964.7,62.11,107.35,2.47,-30.61,9.72
에이치엘비(주),28300,19-Dec,35.77,-155.28,19.26,-275.14,-101.27,-22.44,24.44,-2.5,15.64,-211.95,-10.73,1.88,-7.3,0.12,-40.51,6.18,10.25,-24.69,5.86,8.75,3.03,89.75,91.61,102.93,865.15,95.66,0.55,60.35,0.29,0,-17.9
에이치엘비생명과학(주),67630,19-Dec,11.91,6.63,9.11,0,-10.29,-16.64,2.96,-0.59,2.71,125.1,-2.9,5.35,5.67,0.29,-6.45,11.26,6.67,2.8,3.28,17.54,9.97,93.33,21.08,561.35,1390.79,543.4,45.4,92.28,0.97,0,1.95
에이치엘비제약(주),47920,19-Dec,128.98,1.31,25.87,0,-0.59,-0.76,28.79,1.21,3.16,73.04,-0.46,5.21,20.05,0.88,36.39,75.75,49.98,2.71,5.17,6.55,2.75,50.02,156.08,125.67,258.56,101.21,12.93,11.88,1.52,0,1.15
에이치엘비테라퓨틱스(주),115450,19-Dec,78.99,-29.14,29.6,-459,-7.69,-7.15,34.95,-4.71,1.82,-92.73,-3.25,4.76,-6.09,0.48,59.69,27.2,9.32,-24.77,5.51,15.41,6.46,90.68,83.35,103.2,511.26,97.69,1.38,71.87,1.32,0,-13.9
에이테크솔루션(주),71670,19-Dec,159.82,0.68,7.05,146.97,0.99,1.92,28.81,1.86,0.63,54.35,1.2,45.64,21.91,1.25,11.88,17.64,9.76,2.08,8.3,3.39,2.96,90.24,166.82,94.97,1401.43,31.96,-3.01,0.45,2.02,186.02,0.85
에이피시스템(주),265520,19-Dec,251.31,2.05,-0.01,-62.53,-3.37,-5.08,33.51,5.11,1.05,70.66,-3.7,60.48,14.55,1.1,-11.25,-35.3,15.72,8.57,14.52,3.35,4.75,84.28,268.87,88.01,1493.62,41.25,-8.17,10.48,1.49,-37.87,2.25
에이피에스홀딩스(주),54620,19-Dec,20.28,-19.87,5.12,-324.22,-20.43,-5.7,22.01,-8.66,1.25,232.93,-1.59,2.12,5.99,0.08,3.59,-18.53,36.57,-1.22,3.87,23.98,2.25,63.43,38.61,129.62,1970.96,128.28,4.33,13.57,0.35,0,-1.58
에이피위성(주),211270,19-Dec,23.74,1.56,2.95,0,6.64,14.87,0.22,1115.21,-1.84,113.2,2.95,6.08,11.72,0.45,5.39,6.56,29.45,0.87,5.39,4.82,5.48,70.55,24.78,445.25,1095.71,401.91,65.68,276.15,2.37,708.53,0.71
에이피티씨(주),89970,19-Dec,9.74,23.87,0,0,19.9,195.73,0.02,726.82,-1.7,630.62,18.01,25.53,43.47,0.91,0,0,44.12,23.79,97.67,3.56,13.13,55.88,10.14,1033.92,2560.93,745.86,82.56,713.49,9.84,0,21.6
에코바이오홀딩스(주),38870,19-Dec,16.76,41.16,-39.86,0,167.94,225.4,5.45,2.47,-6.45,234.14,38.88,2.99,14.89,0.17,-67.42,-21.44,26.52,12.12,1.05,0,2.8,73.48,20.85,339.15,1070.92,339.15,33.16,55.97,0.42,-48.76,7.16
에코캡(주),128540,19-Dec,61.75,1.57,0,0,5.63,6.99,29.47,0.32,0.77,50.97,3.14,45.98,16.03,0.56,0,0,19.1,1.59,4.41,3.79,1.42,80.9,81.29,167.17,4555.66,124.03,22.88,35.01,1.24,0,0.88
에코플라스틱(주),38110,19-Dec,373.9,-0.04,2.42,0,2.92,6.95,35.19,1.16,0.69,51.97,5.65,94.77,28.59,1.96,10.64,12.18,4.33,-0.73,10.54,23.86,3.28,95.67,434.65,48.56,854.89,36.91,-35.98,1.55,2.42,0,-0.09
에프엔에스테크(주),83500,19-Dec,45.88,4.23,13.64,-55.03,10.09,10.69,27.05,2.42,2.15,38.45,4.41,9.44,18.42,0.46,35.71,-26.44,19.87,3.27,4.44,5.51,0.91,80.13,70.15,183.03,1236.03,149.08,22.39,105.31,1.17,-19.65,1.97
엑스큐어(주),70300,19-Dec,7.96,9.7,3.92,0,-3.38,-22.77,0.79,31.66,-2.44,910.96,-1.77,3.6,22.7,0.53,2.59,-1.23,52.4,5.68,6.01,35.49,23.53,47.6,8.45,1160.49,632.95,1133.48,77.85,99.14,6.1,0,5.18
엔브이에이치코리아(주),67570,19-Dec,239.25,1.5,9.8,0,2.43,3.28,49.67,1.94,1.36,57.53,2.52,57.14,21.26,1.09,-1.63,32.85,11.57,7.06,8.3,31.69,2.79,88.43,334.45,70.36,967.56,64.54,-16.32,17.52,1.43,790.71,1.64
엔시트론(주),101400,19-Dec,50.55,-91.99,10.26,0,-33.25,-21.46,40.35,-2.55,10,-22.97,-10.4,0.92,-7,0.33,-26.5,-32.78,16.13,-90.47,5.05,3.96,1.69,83.87,94.04,98.24,115.64,71.84,-0.46,7.63,0.55,0,-30.17
엔에이치엔한국사이버결제(주),60250,19-Dec,141.24,5.21,11.51,44.02,10.77,27.43,4.83,87.14,-0.17,216.09,16.23,41.87,20.29,1.59,20.74,8.61,14.42,20.2,41.1,102.3,11.28,85.58,144.91,135.29,1107.09,133.4,20.35,70.57,2.7,47.41,8.27
엘비세미콘(주),61970,19-Dec,99.18,9.36,26.14,113.15,21.08,28.46,41.22,7.8,1.78,61.37,17.2,17.83,37.34,0.91,20.87,41.64,19.12,24.47,6.34,28.81,1.37,80.88,152.83,65.3,683.8,57.06,-13.61,14.82,1.51,83.73,8.52
엘컴텍(주),37950,19-Dec,9.7,-1.23,0.28,-65.49,12.79,58.39,6.81,21.79,-0.04,22.71,7.07,1.09,9.99,0.55,12.52,14.95,27.31,1.51,10.45,16.68,1.29,72.69,13.79,224.42,175.47,180.12,10.6,74.28,5.44,239.12,-0.68
엘티씨(주),170920,19-Dec,56.55,1.36,3.4,-8.51,9.62,10.97,35.46,1.36,2.3,36.5,5.13,24.48,14.1,0.54,5.95,-4.88,26.21,0.87,10.12,9.58,1.37,73.79,87.82,133.75,2322.1,119.07,10.16,43.35,1.18,11.96,0.74
엠에프엠코리아(주),323230,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
엠케이전자(주),33160,19-Dec,38.63,10.51,2.73,-72.09,1.44,1.1,16.5,9.83,1.77,423.03,0.58,67.1,11.93,0.4,-5.7,3.56,20.16,2.34,8.36,12.94,11.92,79.84,109.62,58.56,2798.31,41.52,-7.64,8.18,0.77,-27.06,4.26
영신금속공업(주),7530,19-Dec,176.61,4.82,-1.13,124.08,6.73,8.84,47.98,2.5,2.17,40.45,6.06,18.67,24.9,0.89,0.02,1.96,19,14.69,7.4,7.35,1.41,81,217.5,61.57,653.43,38.99,-21.37,11.98,1.27,133.93,4.31
영풍정밀(주),36560,19-Dec,5.15,16.77,-0.34,11.08,18.73,27.75,0.21,774.23,-7.16,60.37,4.19,9.52,8.55,0.22,7.2,13.77,29.41,4.42,4.86,3.93,1.56,70.59,17.8,601.2,3611.43,458.8,21.93,132.3,1.47,10.98,3.75
영화테크(주),265560,19-Dec,20.36,-3.33,-5.07,-138.06,9.86,41.28,6.94,-30.83,-0.64,51.37,7.86,16.68,15.12,0.78,-10.71,-16.68,11.8,-3.2,6.18,7.92,2.58,88.2,23.52,366.96,1693.21,304.58,44.01,20.38,4.05,-147.88,-2.59
예스이십사(주),53280,19-Dec,237.44,-0.03,17.4,0,4,12.16,13.15,6.12,0.07,93.59,8.89,61.98,17.86,2.4,-5.09,5.25,21.45,0.01,23.58,16.05,11.17,78.55,272.41,63.98,743.02,41.36,-22.97,4.71,3.42,0,-0.08
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,8.67,10.61,10.9,-27.82,14.88,175.03,1.4,237.84,-0.07,134.63,14.76,5.27,16.71,1.04,6.46,24.83,48.43,12.19,4.15,50.82,7,51.57,9.21,929.05,481.84,901.74,65.84,428.62,11.39,-24.78,11.07
오로라월드(주),39830,19-Dec,104.96,2.4,9.47,-36.66,9,9.77,43.92,3.24,2.26,102.98,5.64,29.19,21.26,0.65,-1.09,6.98,45.57,3.62,5.54,3.47,2.65,54.43,136.25,78.83,1973.3,38.87,-9.41,9.98,1.16,-3.82,1.57
오상자이엘(주),53980,19-Dec,95.3,-19.93,-11.7,0,2.73,5.62,21.38,-5.78,0.29,-12.27,2.74,8.36,-2.37,0.94,-0.09,14.7,9.24,-33.88,6.12,6.58,3.33,90.76,95.33,108.3,426.27,78.8,4.05,20.78,2.11,0,-18.77
오성첨단소재(주),52420,19-Dec,5.59,21.91,54.39,169.76,11.12,13.77,21.13,4.98,-1.97,40.02,3.25,2.38,4.46,0.35,86.27,51.02,12.47,9.68,8.84,14.64,1.93,87.53,30.87,1113.55,561.41,1072.08,43.29,744.97,1.93,166.3,7.77
오션브릿지(주),241790,19-Dec,19.16,15.02,-0.22,-23.72,20.1,116.33,2.06,105.28,0.17,76.41,18.77,15.85,30.18,0.93,2.94,-19.55,25.28,17.69,10.06,11.97,2.09,74.72,19.24,310.99,1291.36,251.27,33.9,120.36,3.83,-25.91,14.01
오스템임플란트(주),48260,19-Dec,645.56,-3.89,25,-228.14,9.6,7.59,35.28,8.91,0.65,105.18,6.81,79.11,30.25,0.79,9.47,22.8,56.48,-17.24,6.29,5.66,2.1,43.52,868.4,74.69,1120.43,55.09,-16.87,23.07,0.91,38.5,-3.06
올리패스(주),244460,19-Dec,115.19,-2722.49,58.4,0,-945,-44.88,53.07,-6.98,5.43,-346.63,-29.47,0.24,-68.25,0.04,101.28,249.26,46.48,0,6.26,3.44,0.16,53.52,191.28,193.25,242.77,191.39,36.88,138.67,0.03,0,-104.1
올릭스(주),226950,19-Dec,6.59,-1269.79,-18.75,0,-844.56,-280.78,0.49,-2696.06,-3.14,-134.46,-21.12,0.35,-17.03,0.02,-23.12,274.28,0,-29.67,0,2.26,0.2,0,8.13,1359.23,1280.17,1345.95,76.72,179.87,0.55,0,-28.47
옴니시스템(주),57540,19-Dec,36.66,19.89,9.12,490.64,-3,-6.94,13.72,-1.56,0.96,113.39,-2.07,4.62,31.37,0.72,43.56,-17.55,14.47,22.13,6.44,7.01,2,85.53,42.44,208.72,465.26,169.34,27.98,42.56,2.13,-175.22,14.29
옵티시스(주),109080,19-Dec,10.23,14.39,8.58,2.29,13.39,62.36,4.47,31.59,-1.94,174.51,6.26,6.99,22.6,0.49,16.58,-7.44,37.52,7.73,6.58,3.96,4.84,62.48,11.15,838.71,1345.45,699.47,67.99,244.06,5.17,-33.32,7
와이더블유(주),51390,19-Dec,24.59,10.3,3.89,-8.35,23.89,11.14,17.98,1.57,2.95,706.91,4.08,3.39,5.81,0.17,12.25,-34.57,39.02,2.79,8.7,14.47,20.55,60.98,57.85,386.3,1254.3,377.97,44.6,1.76,0.49,-15.94,1.79
와이아이케이(주),232140,19-Dec,71.82,-21.41,2.43,-137.35,41.34,22.97,27.62,-2.81,4.32,79.68,10.5,8.09,10.91,0.26,-1.51,-79.44,34.5,-10.55,10.8,1.18,1.77,65.5,84.25,156.42,1580.43,96.66,21.99,30.02,0.62,-135.76,-5.5
와이엠씨(주),155650,19-Dec,51.79,-0.84,-26.94,-110.22,-5.67,-20.4,1.26,-23.74,-0.15,52.93,-7.16,16.73,13.52,1.07,-35.57,-30.64,3.82,-1.95,20.6,15.05,4.39,96.18,54.07,195,809.28,167.3,31.94,42.65,2.43,-126.75,-0.9
와이엠티(주),251370,19-Dec,50.27,18.2,29,79.14,16.41,21.32,30.29,21.87,0.75,74.06,9.56,25.79,27.37,0.66,48.33,31.28,38.35,18.6,4.05,8.94,1.63,61.65,81.27,199.29,2088.51,169.15,27.54,91.83,1.51,53.64,11.95
와토스코리아(주),79000,19-Dec,1.99,9.84,0.39,-37.89,18.57,108.89,0.81,15.75,-7.98,47.66,4.42,5.09,10.14,0.24,0.21,-13.98,30.72,2.44,4.67,6.27,1.31,69.28,4.23,3720.54,2053.83,3524.61,69.08,638.23,5.83,-74.79,2.34
우리바이오(주),82850,19-Dec,344.05,0.36,0.8,0,2.29,7.94,22.98,2.9,0.51,102.71,6.28,77.4,30.07,2.75,-3.67,30.71,5.34,5,6.83,18.56,9.12,94.66,379.51,86.22,415.68,66.13,-9.89,8.35,3.46,0,1
우리산업(주),215360,19-Dec,101.6,2.38,-1.51,-40.05,5.34,13.18,22.03,8.75,0.33,94.52,6.93,69.82,22.87,1.29,0.42,-4.21,12.23,6.58,4.43,5.89,4.91,87.77,110.78,139.14,2493.77,94.98,18.87,4.81,2.38,-18.68,3.06
우리산업홀딩스(주),72470,19-Dec,65,0.87,1.38,-90.67,5.28,11.53,17.53,3.09,0.49,84.24,5.05,40.05,20.1,0.96,-2.08,-2.27,12.85,0.14,4.91,4.98,4.07,87.15,77.91,135.22,1367.28,84.17,12.87,8.65,2.22,-39.62,0.84
우리손에프앤지농업회사법인(주),73560,19-Dec,77.97,1.9,4.11,-84.47,12.01,14.77,39.3,1.66,1.88,29.65,7.3,6.51,15.6,0.62,5.27,-4.88,13.77,2.32,14.43,29.83,1.12,86.23,97.58,87.3,529.01,82.54,-5.01,8.83,1.27,-49.92,1.18
우리엔터프라이즈(주),37400,19-Dec,272.31,0.32,-0.24,0,2.23,7.43,22.78,2.87,0.52,77.73,5.61,136.24,27.58,2.51,-3.61,30.36,5.62,1.69,6.81,17.88,6.94,94.38,308.8,86.19,559.71,65.57,-9.2,8.38,3.3,0,0.8
우리이앤엘(주),153490,19-Dec,59.24,3.63,-20.22,140.21,6.77,24.39,12.96,3.86,0.49,640.08,9.2,5.34,19.93,1.21,-20.47,-6.76,14.36,8.26,1.79,21.29,30.78,85.64,60.53,231.38,244.69,213.42,48.48,30.23,2.57,-21.95,4.38
우림피티에스(주),101170,19-Dec,10.59,-1.2,0.6,0,12.29,59.67,0.03,-38.06,-0.44,31.81,6.94,8.22,16.01,0.57,7.72,-13.7,12.61,-0.76,5.31,4.63,1.09,87.39,13.17,446.55,1285.64,304.36,32.42,60.03,5.37,0,-0.68
우수AMS(주),66590,19-Dec,177.82,0.11,9.71,-80.76,3.4,7.14,40.22,1.64,0.6,34.37,4.76,20.48,16.02,1.46,-4.95,3.63,9.66,0.47,8.45,15.55,3.05,90.34,199.9,63.73,488.47,47.28,-21.51,6.74,2.24,-36.94,0.16
우원개발(주),46940,19-Dec,130.17,4.87,8.04,0,1.83,4.48,27.18,20.01,0.15,355.87,2.63,33.92,36.38,1.49,12.92,32.73,12.05,19.5,7.32,7.46,14.46,87.95,142.78,107.88,933.11,80.83,4.23,9.32,2.38,1470.84,7.27
우진비앤지(주),18620,19-Dec,79.54,-45.7,41.77,0,-9.39,-6,21,2.41,2.42,80.56,-3.27,2.81,13.43,0.41,183.93,5.42,28.02,-47.55,5.22,3.01,1,71.98,119.97,152.16,210,116.28,18.86,16.16,0.74,0,-18.67
원텍(주),336570,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
원텍(주),216280,19-Dec,1198.53,-30.51,-13.03,-78559.76,-16.38,-16.76,76.48,-8.33,2.16,17.93,-15.64,19.1,3,0.89,-21.66,-24.33,31.8,-151.42,5.11,2.18,5.71,68.2,1399.92,83.93,131.93,32.05,-12.84,5.53,1.08,0,-27.12
원풍물산(주),8290,19-Dec,37.37,-13.37,37.52,0,-0.55,-1.21,15.73,-1.83,1.16,-4.76,-0.35,2.06,-1.14,0.74,-3.89,-4.49,60.73,-15.58,8.73,2.9,2.67,39.27,40.6,154.54,223.88,73.22,14.49,18.43,2.01,0,-9.85
웹케시(주),53580,19-Dec,14.84,15.16,68.81,68.26,11.92,80.64,1.85,123.99,-1.08,518.05,11.53,19.75,37.03,1.21,82.66,-20.06,0,23.77,20.02,0,11.66,0,16.69,289.11,1603.41,289.11,24.05,213.46,5.39,59.92,18.42
위즈코프(주),38620,19-Dec,2.76,0.07,-6.75,-78.46,7.31,156.42,0.37,10.95,-0.33,31.22,6.45,1.93,15.58,0.85,-0.75,-7.19,24.75,0.13,72.54,52.53,1.66,75.25,4.3,1591.46,205.83,1555.76,39.41,772.18,12.47,63.19,0.06
윈텍(주),320000,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
윙입푸드홀딩스,900340,19-Dec,23.44,9.16,14.68,-48.94,15.13,64.78,11.04,57.77,0.1,148.77,13.38,3.79,22.11,0.94,16.04,16.03,36.4,11.11,15.71,22.99,5.99,63.6,26.03,446.6,304.56,416.04,64.45,371.43,4.28,-32.04,8.66
유네코(주),64510,19-Dec,403.51,-49.72,-9.03,0,-38.71,-11.59,59.6,-0.57,10.77,15.24,-9.59,2.88,6.45,0.24,-11.7,27.68,29.93,-59.81,3.6,3.09,0.56,70.07,478.08,26.27,194.39,15.73,-51.47,1.79,0.29,0,-11.73
유니셈(주),36200,19-Dec,33.13,11.88,18.72,-1.86,7.3,29.76,11.79,40.06,-0.08,221.83,7.8,11.68,36.99,1.16,18.99,-16.46,38.13,18.57,3.67,8.91,5.97,61.87,35.5,311.18,839.64,259.13,51.64,68.16,4.42,-8.1,13.76
유니슨(주),18000,19-Dec,108.98,-5.38,2.92,0,-16.7,-7.68,42.71,-2.05,6.26,14,-5.37,1.56,8.32,0.33,10.13,-54.05,4.23,-5.71,8.07,2.16,0.54,95.77,231.98,78.87,146.25,26.97,-6.94,4.14,0.47,-1541.16,-1.75
유비벨록스(주),89850,19-Dec,46.39,2.74,0.84,258.36,4.76,12.19,26.72,2.46,0.78,101.89,4.56,78.54,25.99,0.96,-3.34,157.22,28.57,8.22,8.07,4.53,3.68,71.43,59.77,190.25,2069.65,119.18,26.2,55.91,2.45,364.39,2.64
유아이엘(주),49520,19-Dec,15.98,2.01,-3.92,-11.87,5.77,56.21,0.19,263.92,-0.29,69.01,11.14,36.66,28.77,1.89,-16.17,-3.57,6.43,4.92,14.39,21.69,5,93.57,24.72,389.34,1517.45,328.22,37.07,157.72,8.68,5.88,3.81
유진기업(주),23410,19-Dec,80.51,1.34,9.49,-15.06,4.2,1.64,16.3,3.16,2.66,63.38,1.35,37.76,5.86,0.34,-11.93,0.46,18.67,2.61,6.87,159.37,3.44,81.33,472.14,64.61,1985.7,63.26,-4.98,17.34,0.41,-2.18,0.45
이노시스(주),56090,19-Dec,25.82,-5.43,-5.05,0,-7.28,-7.65,32.87,-0.73,3.34,63.11,-3.56,8.98,17.81,0.48,-10.36,9.87,39.48,-4.9,4.58,2.37,1.68,60.52,87.12,334.83,978.44,181.2,32.4,39.59,1.01,0,-2.59
이니텍(주),53350,19-Dec,21.84,-2.63,12.62,0,15.04,73.33,1.03,38.49,-0.23,289.39,16.66,29.11,16.89,1.17,26.34,9.74,8.92,-7.31,11.23,97.18,16.17,91.08,29.41,436.83,1171.17,430.94,56.85,271.85,5.07,-34.23,-3.09
이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,7.9,3.43,3.48,-9.21,5.46,29.05,3.71,3.74,0.46,887.61,2.32,1.05,8.68,0.43,3.91,-1.58,24.6,1.61,1.84,23.9,38.57,75.4,8.67,1318.62,226.32,1298.22,88.57,546.69,5.43,9.68,1.48
이에스산업(주),241510,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
이엠코리아(주),95190,19-Dec,85.14,-18.81,1.73,0,2.23,1.73,41.16,-4.96,2,12.59,1.02,4.67,6.92,0.46,33.3,-21.08,-0.96,-19.8,6.13,4.16,0.78,100.96,145.44,100.88,415.12,74.41,0.31,26.16,0.83,0,-8.69
이원다이애그노믹스(주),245620,19-Dec,91.13,-15.17,28.36,0,-13.51,-15.77,28.31,-10.38,0.35,27.19,-7.95,15.68,2.22,0.66,10.34,163.86,9.56,-23.31,3.23,12.7,8.02,90.44,101.63,105.62,1090.37,96.62,2.54,41.09,1.57,0,-10.04
이원컴포텍(주),88290,19-Dec,65.62,4.95,15.56,0,5.15,13.56,21.75,3.7,0.71,40.59,6.51,6.12,17.4,1.35,28.34,8.63,7.66,16.8,7.97,11.08,2.98,92.34,92.38,141.38,230.96,113.15,14.11,28.39,2.26,125.5,6.71
이트론(주),96040,19-Dec,12.23,-10.89,0,0,-36.87,-27.04,30.12,-6.28,0.65,64.8,-10.19,0.41,0.7,0.28,0,0,9.22,-4.83,2.41,8.6,25.74,90.78,60.44,622.87,93.51,580.71,39.85,264.19,0.73,0,-3.01
이화공영(주),1840,19-Dec,87.21,0.19,11.7,-43.44,-4.37,-14.17,2.19,1.23,-0.35,212.03,-7.08,13.98,18.7,1.71,17.71,-25.79,5.19,0.63,16.82,675.41,19.39,94.81,99.88,166.98,431.34,166.41,29.22,1.47,3.63,149.67,0.33
이화전기공업(주),24810,19-Dec,4.99,0.13,10.58,0,1.77,6.11,3.67,2.58,-2.86,42.32,0.45,0.43,3.94,0.26,-13.9,35.2,15.74,0.04,5.38,3.42,2.72,84.26,7.87,1070.53,145.89,924.43,44.9,225.94,3.61,0,0.04
